From	To
Q96N66	ENSG00000277923
Q96N66	ENSG00000273592
Q96N67	ENSG00000116641
Q96N76	ENSG00000159650
Q96N77	ENSG00000167528
Q96N95	ENSG00000186496
Q96NB3	ENSG00000198783
Q96NC0	ENSG00000146007
Q96ND8	ENSG00000198440
Q96NG5	ENSG00000167785
Q96NG8	ENSG00000018869
Q96NI8	ENSG00000171827
Q96NJ3	ENSG00000267508
Q96NJ6	ENSG00000180787
Q96NK8	ENSG00000164600
Q96NL3	ENSG00000153896
Q96NN9	ENSG00000183773
Q96NR3	ENSG00000165186
Q96NR8	ENSG00000139988
Q96NS1	ENSG00000166793
Q96NT5	ENSG00000076351
Q96NU0	ENSG00000154529
Q96NU7	ENSG00000139344
Q96NY7	ENSG00000159212
Q96P11	ENSG00000130305
Q96P15	ENSG00000206072
Q96P16	ENSG00000141425
Q96P47	ENSG00000133612
Q96P48	ENSG00000186635
Q96P50	ENSG00000131584
Q96P53	ENSG00000139668
Q96P63	ENSG00000166634
Q96PC2	ENSG00000161896
Q96PD6	ENSG00000124003
Q96PD7	ENSG00000062282
Q96PE3	ENSG00000040933
Q96PE6	ENSG00000141946
Q96PE7	ENSG00000124370
Q96PF2	ENSG00000206203
Q96PN7	ENSG00000124496
Q96PN8	ENSG00000162526
Q96PQ6	ENSG00000130803
Q96PR1	ENSG00000166006
Q96PS8	ENSG00000143595
Q96PU5	ENSG00000049759
Q96PU8	ENSG00000112531
Q96PV0	ENSG00000227460
Q96PV0	ENSG00000197283
Q96PV6	ENSG00000167615
Q96PV6	ENSG00000276681
Q96PV6	ENSG00000276458
Q96PV6	ENSG00000274305
Q96PX1	ENSG00000141576
Q96PX8	ENSG00000178235
Q96PY5	ENSG00000157827
Q96PZ0	ENSG00000091127
Q96Q05	ENSG00000167632
Q96Q06	ENSG00000167676
Q96Q07	ENSG00000183826
Q96Q11	ENSG00000072756
Q96Q15	ENSG00000157106
Q96Q25	ENSG00000261236
Q96Q27	ENSG00000100628
Q96Q27	ENSG00000278693
Q96Q77	ENSG00000141977
Q96Q80	ENSG00000099958
Q96Q80	ENSG00000274437
Q96QA6	ENSG00000175155
Q96QB1	ENSG00000164741
Q96QD8	ENSG00000134294
Q96QE2	ENSG00000151229
Q96QF0	ENSG00000127328
Q96QF7	ENSG00000147174
Q96QG7	ENSG00000104643
Q96QI5	ENSG00000276333
Q96QI5	ENSG00000162040
Q96QK1	ENSG00000069329
Q96QK8	ENSG00000163683
Q96QR8	ENSG00000146676
Q96QS3	ENSG00000004848
Q96QS6	ENSG00000147613
Q96QT4	ENSG00000092439
Q96QU1	ENSG00000150275
Q96QV6	ENSG00000164508
Q96QZ7	ENSG00000151276
Q96QZ7	ENSG00000282956
Q96R08	ENSG00000172362
Q96R09	ENSG00000172365
Q96R27	ENSG00000171180
Q96R28	ENSG00000198601
Q96R30	ENSG00000182613
Q96R45	ENSG00000243896
Q96R47	ENSG00000221938
Q96R48	ENSG00000221836
Q96R54	ENSG00000241128
Q96R67	ENSG00000221954
Q96R69	ENSG00000177693
Q96RA2	ENSG00000188000
Q96RB7	ENSG00000255223
Q96RC9	ENSG00000280090
Q96RD0	ENSG00000204293
Q96RD1	ENSG00000205330
Q96RD2	ENSG00000255307
Q96RD3	ENSG00000205409
Q96RE9	ENSG00000145908
Q96RF0	ENSG00000178996
Q96RI1	ENSG00000012504
Q96RK4	ENSG00000140463
Q96RL7	ENSG00000197969
Q96RN5	ENSG00000099917
Q96RP8	ENSG00000104848
Q96RP9	ENSG00000168827
Q96RQ3	ENSG00000078070
Q96RR1	ENSG00000107815
Q96RR4	ENSG00000110931
Q96RS6	ENSG00000120526
Q96RU2	ENSG00000048028
Q96RU3	ENSG00000187239
Q96RV3	ENSG00000100731
Q96RW7	ENSG00000143341
Q96RY7	ENSG00000187535
Q96S16	ENSG00000161999
Q96S19	ENSG00000130731
Q96S37	ENSG00000197891
Q96S38	ENSG00000136643
Q96S44	ENSG00000172315
Q96S52	ENSG00000087111
Q96S59	ENSG00000010017
Q96S65	ENSG00000144655
Q96S90	ENSG00000163155
Q96S94	ENSG00000221978
Q96SA4	ENSG00000168528
Q96SB3	ENSG00000108819
Q96SB4	ENSG00000096063
Q96SB8	ENSG00000163029
Q96SE0	ENSG00000143994
Q96SE7	ENSG00000197937
Q96SK3	ENSG00000198182
Q96SM3	ENSG00000088882
Q96SN7	ENSG00000160991
Q96SQ5	ENSG00000198466
Q96SQ9	ENSG00000167600
Q96SR6	ENSG00000161298
Q96ST2	ENSG00000163166
Q96ST3	ENSG00000169375
Q96SU4	ENSG00000117859
Q96SW2	ENSG00000113851
Q96SZ4	ENSG00000130182
Q96SZ5	ENSG00000181915
Q96SZ6	ENSG00000101391
Q96T25	ENSG00000139800
Q96T37	ENSG00000162775
Q96T49	ENSG00000101445
Q96T51	ENSG00000176783
Q96T52	ENSG00000184903
Q96T54	ENSG00000124780
Q96T58	ENSG00000065526
Q96T60	ENSG00000039650
Q96T66	ENSG00000163864
Q96T68	ENSG00000136169
Q96T76	ENSG00000155229
Q96T83	ENSG00000065923
Q96TA2	ENSG00000136758
Q96TC7	ENSG00000137824
Q99259	ENSG00000128683
Q99418	ENSG00000105443
Q99426	ENSG00000105254
Q99436	ENSG00000136930
Q99437	ENSG00000117410
Q99442	ENSG00000008952
Q99447	ENSG00000185813
Q99459	ENSG00000096401
Q99460	ENSG00000173692
Q99466	ENSG00000204301
Q99466	ENSG00000238196
Q99466	ENSG00000223355
Q99466	ENSG00000234876
Q99470	ENSG00000132581
Q99471	ENSG00000123349
Q99487	ENSG00000158006
Q99489	ENSG00000203797
Q99490	ENSG00000135439
Q99497	ENSG00000116288
Q99502	ENSG00000104313
Q99504	ENSG00000158161
Q99518	ENSG00000094963
Q99538	ENSG00000100600
Q99542	ENSG00000123342
Q99543	ENSG00000105821
Q99569	ENSG00000144283
Q99570	ENSG00000196455
Q99574	ENSG00000163536
Q99575	ENSG00000104356
Q99576	ENSG00000157514
Q99593	ENSG00000089225
Q99594	ENSG00000007866
Q99595	ENSG00000134375
Q99611	ENSG00000179918
Q99613	ENSG00000184110
Q99614	ENSG00000113312
Q99619	ENSG00000111671
Q99623	ENSG00000215021
Q99624	ENSG00000188338
Q99633	ENSG00000165630
Q99638	ENSG00000172613
Q99640	ENSG00000127564
Q99643	ENSG00000143252
Q99653	ENSG00000187446
Q99661	ENSG00000142945
Q99675	ENSG00000100532
Q99676	ENSG00000096654
Q99683	ENSG00000197442
Q99687	ENSG00000105419
Q99689	ENSG00000149557
Q99697	ENSG00000164093
Q99700	ENSG00000204842
Q99705	ENSG00000128285
Q99707	ENSG00000116984
Q99714	ENSG00000072506
Q99717	ENSG00000113658
Q99720	ENSG00000147955
Q99726	ENSG00000115194
Q99727	ENSG00000157150
Q99728	ENSG00000138376
Q99732	ENSG00000189067
Q99733	ENSG00000205531
Q99733	ENSG00000273562
Q99741	ENSG00000094804
Q99742	ENSG00000130751
Q99747	ENSG00000134265
Q99755	ENSG00000143398
Q99757	ENSG00000100348
Q99758	ENSG00000167972
Q99766	ENSG00000125375
Q99795	ENSG00000143167
Q99797	ENSG00000027001
Q99798	ENSG00000100412
Q99801	ENSG00000167034
Q99805	ENSG00000125304
Q99807	ENSG00000167186
Q99808	ENSG00000112759
Q99811	ENSG00000167157
Q99816	ENSG00000074319
Q99819	ENSG00000242173
Q99829	ENSG00000214078
Q99832	ENSG00000135624
Q99848	ENSG00000117395
Q99853	ENSG00000171956
Q99856	ENSG00000116017
Q99873	ENSG00000126457
Q99877	ENSG00000233822
Q99878	ENSG00000276368
Q99879	ENSG00000273703
Q99880	ENSG00000185130
Q99895	ENSG00000162438
Q99929	ENSG00000183734
Q99933	ENSG00000107262
Q99941	ENSG00000168468
Q99941	ENSG00000213676
Q99941	ENSG00000228628
Q99941	ENSG00000234539
Q99942	ENSG00000204308
Q99942	ENSG00000225452
Q99942	ENSG00000183574
Q99942	ENSG00000227277
Q99942	ENSG00000223767
Q99942	ENSG00000228907
Q99942	ENSG00000228405
Q99943	ENSG00000204310
Q99943	ENSG00000206324
Q99943	ENSG00000227642
Q99943	ENSG00000228892
Q99943	ENSG00000236873
Q99943	ENSG00000226467
Q99943	ENSG00000235758
Q99952	ENSG00000072135
Q99956	ENSG00000130829
Q99958	ENSG00000176692
Q99961	ENSG00000141985
Q99962	ENSG00000107295
Q99963	ENSG00000140600
Q99986	ENSG00000100749
Q9BPU9	ENSG00000123810
Q9BPW9	ENSG00000073737
Q9BPX1	ENSG00000087076
Q9BPX5	ENSG00000136950
Q9BPX6	ENSG00000107745
Q9BPX7	ENSG00000136197
Q9BQ15	ENSG00000139579
Q9BQ16	ENSG00000196104
Q9BQ52	ENSG00000006744
Q9BQ67	ENSG00000105447
Q9BQ69	ENSG00000133315
Q9BQ70	ENSG00000141002
Q9BQ83	ENSG00000132207
Q9BQ83	ENSG00000181625
Q9BQ90	ENSG00000124702
Q9BQ95	ENSG00000130159
Q9BQA5	ENSG00000172273
Q9BQC3	ENSG00000132768
Q9BQD3	ENSG00000105700
Q9BQE3	ENSG00000167553
Q9BQE9	ENSG00000106635
Q9BQI7	ENSG00000146005
Q9BQJ4	ENSG00000147027
Q9BQK8	ENSG00000132793
Q9BQL6	ENSG00000101311
Q9BQP7	ENSG00000125871
Q9BQR3	ENSG00000172382
Q9BQT8	ENSG00000183032
Q9BQT9	ENSG00000139182
Q9BQW3	ENSG00000088881
Q9BR39	ENSG00000149596
Q9BR61	ENSG00000230124
Q9BR76	ENSG00000172725
Q9BR84	ENSG00000188321
Q9BRA0	ENSG00000183011
Q9BRA2	ENSG00000129235
Q9BRC7	ENSG00000115556
Q9BRD0	ENSG00000137656
Q9BRG1	ENSG00000131475
Q9BRH9	ENSG00000198169
Q9BRH9	ENSG00000278062
Q9BRJ2	ENSG00000277936
Q9BRK0	ENSG00000132563
Q9BRK5	ENSG00000078808
Q9BRL6	ENSG00000263465
Q9BRN9	ENSG00000184277
Q9BRP0	ENSG00000125850
Q9BRP4	ENSG00000175575
Q9BRQ5	ENSG00000175938
Q9BRR0	ENSG00000189298
Q9BRR3	ENSG00000165152
Q9BRR6	ENSG00000159322
Q9BRR8	ENSG00000076650
Q9BRR9	ENSG00000123329
Q9BRS2	ENSG00000124784
Q9BRT6	ENSG00000139233
Q9BRT9	ENSG00000147536
Q9BRU9	ENSG00000147679
Q9BRV3	ENSG00000169241
Q9BRX2	ENSG00000152684
Q9BRX5	ENSG00000181938
Q9BRX8	ENSG00000122378
Q9BRX9	ENSG00000123154
Q9BS26	ENSG00000023318
Q9BS31	ENSG00000198093
Q9BS34	ENSG00000277462
Q9BSA4	ENSG00000141540
Q9BSB4	ENSG00000123395
Q9BSC4	ENSG00000115761
Q9BSE4	ENSG00000122557
Q9BSF4	ENSG00000142444
Q9BSF8	ENSG00000148925
Q9BSG0	ENSG00000135617
Q9BSG1	ENSG00000275111
Q9BSH4	ENSG00000136463
Q9BSH5	ENSG00000119431
Q9BSJ1	ENSG00000124900
Q9BSJ8	ENSG00000139641
Q9BSK1	ENSG00000161551
Q9BSK2	ENSG00000171612
Q9BSK4	ENSG00000141965
Q9BSR8	ENSG00000119820
Q9BST9	ENSG00000114993
Q9BSU1	ENSG00000125149
Q9BSU3	ENSG00000156269
Q9BSY9	ENSG00000121644
Q9BT09	ENSG00000137161
Q9BT17	ENSG00000148824
Q9BT22	ENSG00000033011
Q9BT30	ENSG00000125652
Q9BT40	ENSG00000132376
Q9BT43	ENSG00000121851
Q9BT78	ENSG00000138663
Q9BT81	ENSG00000171056
Q9BTC8	ENSG00000057935
Q9BTE0	ENSG00000109065
Q9BTE1	ENSG00000166847
Q9BTM1	ENSG00000246705
Q9BTM9	ENSG00000167118
Q9BTN0	ENSG00000126243
Q9BTT0	ENSG00000143401
Q9BTT4	ENSG00000133398
Q9BTU6	ENSG00000155252
Q9BTW9	ENSG00000141556
Q9BTX1	ENSG00000058804
Q9BTX3	ENSG00000168701
Q9BTY2	ENSG00000001036
Q9BTZ2	ENSG00000157326
Q9BU23	ENSG00000100258
Q9BU89	ENSG00000129932
Q9BUB5	ENSG00000079277
Q9BUE0	ENSG00000130772
Q9BUE6	ENSG00000135070
Q9BUG6	ENSG00000131848
Q9BUI4	ENSG00000186141
Q9BUJ0	ENSG00000248487
Q9BUJ2	ENSG00000105323
Q9BUL8	ENSG00000114209
Q9BUL9	ENSG00000178718
Q9BUN8	ENSG00000136986
Q9BUP3	ENSG00000109854
Q9BUQ8	ENSG00000174243
Q9BUR4	ENSG00000141499
Q9BUV8	ENSG00000101084
Q9BUX1	ENSG00000128965
Q9BUY5	ENSG00000130818
Q9BUZ4	ENSG00000076604
Q9BV10	ENSG00000182858
Q9BV19	ENSG00000164008
Q9BV20	ENSG00000037757
Q9BV35	ENSG00000125648
Q9BV38	ENSG00000065268
Q9BV40	ENSG00000118640
Q9BV44	ENSG00000134077
Q9BV57	ENSG00000182551
Q9BV68	ENSG00000070423
Q9BV73	ENSG00000126001
Q9BV79	ENSG00000116353
Q9BV81	ENSG00000127774
Q9BV86	ENSG00000148335
Q9BV87	ENSG00000115649
Q9BV94	ENSG00000088298
Q9BVA1	ENSG00000137285
Q9BVA6	ENSG00000198855
Q9BVC3	ENSG00000136982
Q9BVC4	ENSG00000167965
Q9BVG3	ENSG00000116525
Q9BVG4	ENSG00000102390
Q9BVG8	ENSG00000140859
Q9BVI4	ENSG00000184967
Q9BVJ6	ENSG00000156697
Q9BVK2	ENSG00000159063
Q9BVK6	ENSG00000184840
Q9BVK8	ENSG00000105677
Q9BVM4	ENSG00000134864
Q9BVS4	ENSG00000058729
Q9BVV7	ENSG00000075336
Q9BVW5	ENSG00000075131
Q9BW19	ENSG00000204197
Q9BW19	ENSG00000237649
Q9BW19	ENSG00000233450
Q9BW27	ENSG00000125450
Q9BW30	ENSG00000159713
Q9BW62	ENSG00000102781
Q9BW85	ENSG00000105248
Q9BW91	ENSG00000170502
Q9BWE0	ENSG00000214022
Q9BWF2	ENSG00000183763
Q9BWG4	ENSG00000130511
Q9BWH2	ENSG00000165775
Q9BWH6	ENSG00000103932
Q9BWM5	ENSG00000083817
Q9BWM7	ENSG00000107819
Q9BWP8	ENSG00000118004
Q9BWQ6	ENSG00000130733
Q9BWQ8	ENSG00000135472
Q9BWS9	ENSG00000177830
Q9BWT3	ENSG00000115421
Q9BWU0	ENSG00000163798
Q9BWU1	ENSG00000155111
Q9BWW4	ENSG00000157216
Q9BX10	ENSG00000172432
Q9BX40	ENSG00000149657
Q9BX46	ENSG00000112183
Q9BX63	ENSG00000136492
Q9BX66	ENSG00000095637
Q9BX67	ENSG00000166086
Q9BX70	ENSG00000133243
Q9BX73	ENSG00000169490
Q9BX74	ENSG00000162604
Q9BX82	ENSG00000196263
Q9BX84	ENSG00000119121
Q9BXA6	ENSG00000178093
Q9BXA7	ENSG00000212122
Q9BXA9	ENSG00000256463
Q9BXA9	ENSG00000277015
Q9BXC9	ENSG00000125124
Q9BXF9	ENSG00000125409
Q9BXI2	ENSG00000120329
Q9BXI6	ENSG00000099992
Q9BXJ2	ENSG00000163145
Q9BXJ5	ENSG00000145861
Q9BXJ8	ENSG00000189077
Q9BXJ9	ENSG00000164134
Q9BXK1	ENSG00000129911
Q9BXM7	ENSG00000158828
Q9BXN2	ENSG00000172243
Q9BXP2	ENSG00000146828
Q9BXP5	ENSG00000087087
Q9BXR0	ENSG00000213339
Q9BXS1	ENSG00000148377
Q9BXS5	ENSG00000072958
Q9BXS9	ENSG00000225697
Q9BXU8	ENSG00000132446
Q9BXW6	ENSG00000141447
Q9BXW7	ENSG00000069998
Q9BXW9	ENSG00000144554
Q9BXY0	ENSG00000198042
Q9BY11	ENSG00000124507
Q9BY12	ENSG00000140386
Q9BY31	ENSG00000227124
Q9BY32	ENSG00000125877
Q9BY42	ENSG00000022277
Q9BY43	ENSG00000254505
Q9BY44	ENSG00000144895
Q9BY50	ENSG00000166562
Q9BY64	ENSG00000135226
Q9BY66	ENSG00000012817
Q9BY76	ENSG00000167772
Q9BY84	ENSG00000111266
Q9BY84	ENSG00000280962
Q9BYC2	ENSG00000198754
Q9BYC5	ENSG00000033170
Q9BYC8	ENSG00000106591
Q9BYD1	ENSG00000172172
Q9BYD2	ENSG00000143436
Q9BYD3	ENSG00000105364
Q9BYD6	ENSG00000169288
Q9BYE2	ENSG00000137747
Q9BYF1	ENSG00000130234
Q9BYG0	ENSG00000176597
Q9BYG3	ENSG00000155438
Q9BYG4	ENSG00000178184
Q9BYG5	ENSG00000124171
Q9BYI3	ENSG00000122591
Q9BYJ4	ENSG00000258659
Q9BYP7	ENSG00000196632
Q9BYT1	ENSG00000101194
Q9BYT8	ENSG00000123213
Q9BYT9	ENSG00000134343
Q9BYU1	ENSG00000105717
Q9BYV1	ENSG00000113492
Q9BYX2	ENSG00000095383
Q9BYX4	ENSG00000115267
Q9BYZ2	ENSG00000171989
Q9BYZ8	ENSG00000134193
Q9BZ11	ENSG00000149451
Q9BZ23	ENSG00000125779
Q9BZ29	ENSG00000088387
Q9BZ67	ENSG00000126391
Q9BZ71	ENSG00000091622
Q9BZ72	ENSG00000090975
Q9BZ76	ENSG00000106714
Q9BZC1	ENSG00000101489
Q9BZC7	ENSG00000107331
Q9BZD2	ENSG00000198246
Q9BZE1	ENSG00000116221
Q9BZE2	ENSG00000110060
Q9BZE3	ENSG00000125492
Q9BZE4	ENSG00000107937
Q9BZE9	ENSG00000169696
Q9BZF1	ENSG00000091039
Q9BZF9	ENSG00000137831
Q9BZG2	ENSG00000142513
Q9BZG8	ENSG00000108963
Q9BZH6	ENSG00000120008
Q9BZI1	ENSG00000170561
Q9BZI7	ENSG00000125351
Q9BZJ0	ENSG00000101343
Q9BZJ4	ENSG00000013306
Q9BZL1	ENSG00000198258
Q9BZL6	ENSG00000105287
Q9BZM3	ENSG00000180613
Q9BZP6	ENSG00000134216
Q9BZQ6	ENSG00000116406
Q9BZR6	ENSG00000040608
Q9BZV1	ENSG00000167671
Q9BZV2	ENSG00000135917
Q9BZW2	ENSG00000081800
Q9BZX2	ENSG00000143179
Q9BZY9	ENSG00000137397
Q9BZY9	ENSG00000204616
Q9BZY9	ENSG00000233573
Q9BZY9	ENSG00000224168
Q9BZY9	ENSG00000223531
Q9BZY9	ENSG00000225130
Q9C019	ENSG00000137384
Q9C019	ENSG00000204610
Q9C019	ENSG00000235259
Q9C019	ENSG00000227147
Q9C019	ENSG00000235960
Q9C019	ENSG00000233599
Q9C019	ENSG00000235905
Q9C019	ENSG00000224145
Q9C026	ENSG00000100505
Q9C029	ENSG00000146054
Q9C030	ENSG00000121236
Q9C035	ENSG00000132256
Q9C037	ENSG00000146833
Q9C040	ENSG00000109654
Q9C056	ENSG00000148826
Q9C0A0	ENSG00000152910
Q9C0A1	ENSG00000136367
Q9C0A6	ENSG00000168137
Q9C0B0	ENSG00000132478
Q9C0B7	ENSG00000103047
Q9C0D3	ENSG00000162378
Q9C0D7	ENSG00000149289
Q9C0D9	ENSG00000138018
Q9C0E2	ENSG00000132953
Q9C0E8	ENSG00000144320
Q9C0F3	ENSG00000125945
Q9C0F3	ENSG00000283009
Q9C0H2	ENSG00000136295
Q9C0H9	ENSG00000273608
Q9C0H9	ENSG00000277363
Q9C0J1	ENSG00000176383
Q9C0K0	ENSG00000127152
Q9C0K1	ENSG00000138821
Q9GZK3	ENSG00000168131
Q9GZK4	ENSG00000204688
Q9GZK4	ENSG00000206471
Q9GZK4	ENSG00000206516
Q9GZK4	ENSG00000232984
Q9GZK4	ENSG00000224395
Q9GZK4	ENSG00000229125
Q9GZK4	ENSG00000229408
Q9GZK4	ENSG00000235132
Q9GZK6	ENSG00000204702
Q9GZK6	ENSG00000226931
Q9GZK7	ENSG00000204694
Q9GZK7	ENSG00000206472
Q9GZK7	ENSG00000206517
Q9GZK7	ENSG00000223898
Q9GZK7	ENSG00000234347
Q9GZK7	ENSG00000237258
Q9GZK7	ENSG00000230780
Q9GZK7	ENSG00000232289
Q9GZL7	ENSG00000138442
Q9GZM3	ENSG00000228049
Q9GZM5	ENSG00000137207
Q9GZM6	ENSG00000279116
Q9GZM7	ENSG00000142910
Q9GZN1	ENSG00000075089
Q9GZN4	ENSG00000005001
Q9GZN4	ENSG00000282937
Q9GZN7	ENSG00000067836
Q9GZP4	ENSG00000057757
Q9GZP9	ENSG00000072849
Q9GZQ4	ENSG00000132911
Q9GZQ8	ENSG00000140941
Q9GZR7	ENSG00000089737
Q9GZR7	ENSG00000273761
Q9GZT3	ENSG00000119705
Q9GZT4	ENSG00000167720
Q9GZU1	ENSG00000090674
Q9GZU3	ENSG00000121775
Q9GZU5	ENSG00000188937
Q9GZU7	ENSG00000144579
Q9GZU8	ENSG00000172775
Q9GZV3	ENSG00000115665
Q9GZV4	ENSG00000163577
Q9GZV5	ENSG00000018408
Q9GZX5	ENSG00000256683
Q9GZY0	ENSG00000269437
Q9GZY0	ENSG00000269405
Q9GZY4	ENSG00000106603
Q9GZZ0	ENSG00000128645
Q9GZZ1	ENSG00000121579
Q9GZZ6	ENSG00000129749
Q9GZZ9	ENSG00000081307
Q9H000	ENSG00000075975
Q9H008	ENSG00000107902
Q9H009	ENSG00000253506
Q9H013	ENSG00000135074
Q9H015	ENSG00000197208
Q9H040	ENSG00000010072
Q9H063	ENSG00000179632
Q9H082	ENSG00000172007
Q9H0A0	ENSG00000135372
Q9H0A8	ENSG00000140365
Q9H0B6	ENSG00000174996
Q9H0C2	ENSG00000151475
Q9H0C5	ENSG00000064726
Q9H0C8	ENSG00000132323
Q9H0E2	ENSG00000078902
Q9H0F7	ENSG00000113966
Q9H0G5	ENSG00000126653
Q9H0H0	ENSG00000108506
Q9H0H5	ENSG00000161800
Q9H0I9	ENSG00000151005
Q9H0L4	ENSG00000177613
Q9H0M0	ENSG00000123124
Q9H0M5	ENSG00000196757
Q9H0N0	ENSG00000222014
Q9H0N5	ENSG00000132570
Q9H0Q0	ENSG00000197872
Q9H0R3	ENSG00000186501
Q9H0R4	ENSG00000167220
Q9H0R6	ENSG00000130348
Q9H0R8	ENSG00000139112
Q9H0S4	ENSG00000213782
Q9H0U3	ENSG00000102158
Q9H0U4	ENSG00000174903
Q9H0U6	ENSG00000112110
Q9H0V9	ENSG00000114988
Q9H0W9	ENSG00000182919
Q9H0X9	ENSG00000021762
Q9H0Y0	ENSG00000152348
Q9H0Z9	ENSG00000132819
Q9H114	ENSG00000125823
Q9H115	ENSG00000125814
Q9H147	ENSG00000101457
Q9H156	ENSG00000185985
Q9H158	ENSG00000248383
Q9H161	ENSG00000052850
Q9H165	ENSG00000119866
Q9H172	ENSG00000172350
Q9H175	ENSG00000110925
Q9H1A3	ENSG00000197006
Q9H1A7	ENSG00000168255
Q9H1B4	ENSG00000126952
Q9H1B7	ENSG00000119669
Q9H1D0	ENSG00000165125
Q9H1D9	ENSG00000132664
Q9H1H9	ENSG00000137177
Q9H1J1	ENSG00000169062
Q9H1J7	ENSG00000111186
Q9H1K0	ENSG00000131381
Q9H1K1	ENSG00000136003
Q9H1K4	ENSG00000182902
Q9H1P3	ENSG00000130703
Q9H1Q7	ENSG00000132635
Q9H1U9	ENSG00000122696
Q9H1X3	ENSG00000059769
Q9H1Y0	ENSG00000057663
Q9H201	ENSG00000049283
Q9H205	ENSG00000279486
Q9H207	ENSG00000166363
Q9H208	ENSG00000170790
Q9H209	ENSG00000170782
Q9H210	ENSG00000166368
Q9H211	ENSG00000167513
Q9H223	ENSG00000103966
Q9H237	ENSG00000102312
Q9H252	ENSG00000173826
Q9H255	ENSG00000167332
Q9H267	ENSG00000184056
Q9H269	ENSG00000215305
Q9H270	ENSG00000160695
Q9H2A2	ENSG00000118514
Q9H2C1	ENSG00000089116
Q9H2C2	ENSG00000173409
Q9H2C5	ENSG00000171944
Q9H2C8	ENSG00000176742
Q9H2D1	ENSG00000164933
Q9H2D6	ENSG00000100106
Q9H2E6	ENSG00000092421
Q9H2F5	ENSG00000120616
Q9H2G9	ENSG00000117475
Q9H2H8	ENSG00000240344
Q9H2H9	ENSG00000111371
Q9H2K2	ENSG00000107854
Q9H2K8	ENSG00000135090
Q9H2M9	ENSG00000118873
Q9H2P9	ENSG00000117543
Q9H2S1	ENSG00000080709
Q9H2S5	ENSG00000204618
Q9H2S5	ENSG00000206500
Q9H2S5	ENSG00000237733
Q9H2S5	ENSG00000227171
Q9H2S5	ENSG00000230332
Q9H2S5	ENSG00000236967
Q9H2S5	ENSG00000235022
Q9H2S5	ENSG00000230467
Q9H2T7	ENSG00000204764
Q9H2U2	ENSG00000138777
Q9H2V7	ENSG00000169682
Q9H2W6	ENSG00000259494
Q9H2X3	ENSG00000104938
Q9H2X9	ENSG00000124140
Q9H2Y9	ENSG00000137571
Q9H2Z4	ENSG00000125816
Q9H300	ENSG00000175193
Q9H305	ENSG00000089486
Q9H305	ENSG00000274336
Q9H306	ENSG00000137675
Q9H307	ENSG00000100941
Q9H310	ENSG00000132677
Q9H313	ENSG00000167614
Q9H313	ENSG00000276887
Q9H313	ENSG00000275650
Q9H313	ENSG00000276537
Q9H329	ENSG00000095203
Q9H330	ENSG00000106771
Q9H339	ENSG00000242180
Q9H340	ENSG00000176239
Q9H341	ENSG00000184698
Q9H342	ENSG00000184321
Q9H343	ENSG00000167359
Q9H344	ENSG00000187918
Q9H346	ENSG00000181609
Q9H361	ENSG00000151846
Q9H3F6	ENSG00000110906
Q9H3H1	ENSG00000043514
Q9H3H5	ENSG00000172269
Q9H3J6	ENSG00000130921
Q9H3K2	ENSG00000165678
Q9H3L0	ENSG00000168288
Q9H3M0	ENSG00000162975
Q9H3M7	ENSG00000265972
Q9H3M9	ENSG00000123594
Q9H3N1	ENSG00000139921
Q9H3P7	ENSG00000182827
Q9H3R0	ENSG00000107077
Q9H3R1	ENSG00000138653
Q9H3S3	ENSG00000166682
Q9H3S4	ENSG00000196511
Q9H3S5	ENSG00000143315
Q9H3S7	ENSG00000076201
Q9H3T2	ENSG00000143434
Q9H3T3	ENSG00000167680
Q9H3U1	ENSG00000140553
Q9H3Z4	ENSG00000101152
Q9H3Z7	ENSG00000183260
Q9H444	ENSG00000101421
Q9H446	ENSG00000111832
Q9H461	ENSG00000177283
Q9H477	ENSG00000171174
Q9H479	ENSG00000167363
Q9H488	ENSG00000101346
Q9H490	ENSG00000101464
Q9H492	ENSG00000101460
Q9H4A3	ENSG00000060237
Q9H4A6	ENSG00000113384
Q9H4B0	ENSG00000128694
Q9H4D0	ENSG00000158258
Q9H4D5	ENSG00000147206
Q9H4G4	ENSG00000122694
Q9H4I0	ENSG00000244588
Q9H4I3	ENSG00000170638
Q9H4K7	ENSG00000101181
Q9H4L7	ENSG00000163104
Q9H4M9	ENSG00000110047
Q9H4S2	ENSG00000169840
Q9H4W6	ENSG00000108001
Q9H4Y5	ENSG00000065621
Q9H501	ENSG00000089048
Q9H553	ENSG00000119523
Q9H583	ENSG00000119285
Q9H596	ENSG00000189037
Q9H598	ENSG00000101438
Q9H5I5	ENSG00000154864
Q9H5J4	ENSG00000170522
Q9H5U6	ENSG00000168228
Q9H5V9	ENSG00000018610
Q9H5Y7	ENSG00000184564
Q9H5Z1	ENSG00000101452
Q9H611	ENSG00000140451
Q9H694	ENSG00000122870
Q9H6A9	ENSG00000197136
Q9H6B9	ENSG00000105131
Q9H6E4	ENSG00000100147
Q9H6E5	ENSG00000149016
Q9H6F2	ENSG00000072954
Q9H6H4	ENSG00000168476
Q9H6I2	ENSG00000164736
Q9H6K1	ENSG00000196821
Q9H6L2	ENSG00000205084
Q9H6P5	ENSG00000089123
Q9H6Q4	ENSG00000103245
Q9H6R4	ENSG00000165271
Q9H6R6	ENSG00000023041
Q9H6S0	ENSG00000047188
