Gene stable ID	Transcript stable ID	Human gene stable ID	Human gene name
WBGene00022037	Y65B4BL.5a	ENSG00000197142	ACSL5
WBGene00022037	Y65B4BL.5b	ENSG00000197142	ACSL5
WBGene00022037	Y65B4BL.5c	ENSG00000197142	ACSL5
WBGene00022040	Y65B4BR.1	ENSG00000163803	PLB1
WBGene00022042	Y65B4BR.5a	ENSG00000253506	NACA2
WBGene00022042	Y65B4BR.5b	ENSG00000253506	NACA2
WBGene00022042	Y65B4BR.5c	ENSG00000253506	NACA2
WBGene00022042	Y65B4BR.5d	ENSG00000253506	NACA2
WBGene00022042	Y65B4BR.5a	ENSG00000196531	NACA
WBGene00022042	Y65B4BR.5b	ENSG00000196531	NACA
WBGene00022042	Y65B4BR.5c	ENSG00000196531	NACA
WBGene00022042	Y65B4BR.5d	ENSG00000196531	NACA
WBGene00022042	Y65B4BR.5a	ENSG00000136274	NACAD
WBGene00022042	Y65B4BR.5b	ENSG00000136274	NACAD
WBGene00022042	Y65B4BR.5c	ENSG00000136274	NACAD
WBGene00022042	Y65B4BR.5d	ENSG00000136274	NACAD
WBGene00022044	Y66H1A.2a	ENSG00000000419	DPM1
WBGene00022044	Y66H1A.2b	ENSG00000000419	DPM1
WBGene00022045	Y66H1A.3	ENSG00000162910	MRPL55
WBGene00022046	Y66H1A.4.1	ENSG00000109534	GAR1
WBGene00022046	Y66H1A.4.2	ENSG00000109534	GAR1
WBGene00022048	Y66H1B.2a	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2b	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2c.1	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2c.2	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2c.3	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2e	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2f	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2g	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2h	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2i	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2j	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2k	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2l	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2m	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2n	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2o	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2p	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2q	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2r	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2s	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2t	ENSG00000196924	FLNA
WBGene00022048	Y66H1B.2a	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2b	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2c.1	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2c.2	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2c.3	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2e	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2f	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2g	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2h	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2i	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2j	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2k	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2l	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2m	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2n	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2o	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2p	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2q	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2r	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2s	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2t	ENSG00000136068	FLNB
WBGene00022048	Y66H1B.2a	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2b	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2c.1	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2c.2	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2c.3	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2e	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2f	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2g	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2h	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2i	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2j	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2k	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2l	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2m	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2n	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2o	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2p	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2q	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2r	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2s	ENSG00000128591	FLNC
WBGene00022048	Y66H1B.2t	ENSG00000128591	FLNC
WBGene00022051	Y67D2.1a.1	ENSG00000188419	CHM
WBGene00022051	Y67D2.1a.2	ENSG00000188419	CHM
WBGene00022051	Y67D2.1b.1	ENSG00000188419	CHM
WBGene00022051	Y67D2.1b.2	ENSG00000188419	CHM
WBGene00022051	Y67D2.1a.1	ENSG00000203668	CHML
WBGene00022051	Y67D2.1a.2	ENSG00000203668	CHML
WBGene00022051	Y67D2.1b.1	ENSG00000203668	CHML
WBGene00022051	Y67D2.1b.2	ENSG00000203668	CHML
WBGene00022052	Y67D2.2	ENSG00000135093	USP30
WBGene00022053	Y67D2.3	ENSG00000277972	CISD3
WBGene00022054	Y67D2.4a	ENSG00000254536	RP11-108K14.8
WBGene00022054	Y67D2.4b	ENSG00000254536	RP11-108K14.8
WBGene00022054	Y67D2.4a	ENSG00000148824	MTG1
WBGene00022054	Y67D2.4b	ENSG00000148824	MTG1
WBGene00022055	Y67D2.5	ENSG00000109065	NAT9
WBGene00022056	Y67D2.6	ENSG00000101452	DHX35
WBGene00022057	Y67D2.7	ENSG00000161526	SAP30BP
WBGene00022059	Y67D8A.2a.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2a.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2b.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2b.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2c	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2d.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2d.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2e.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2e.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2f.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2f.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2g.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2g.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2h.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2h.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2i.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2i.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2j.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2j.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2k.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2k.2	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2l.1	ENSG00000102893	PHKB
WBGene00022059	Y67D8A.2l.2	ENSG00000102893	PHKB
WBGene00022069	Y67D8C.5a	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5b	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5c	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5d	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5e	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5f	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5g	ENSG00000086758	HUWE1
WBGene00022069	Y67D8C.5h	ENSG00000086758	HUWE1
WBGene00022077	Y69A2AR.6	ENSG00000118640	VAMP8
WBGene00022078	Y69A2AR.7a	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7b.1	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7b.2	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7b.3	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7c.1	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7c.2	ENSG00000123395	ATG101
WBGene00022078	Y69A2AR.7c.3	ENSG00000123395	ATG101
WBGene00022087	Y69A2AR.16a	ENSG00000132953	XPO4
WBGene00022087	Y69A2AR.16b	ENSG00000132953	XPO4
WBGene00022087	Y69A2AR.16c	ENSG00000132953	XPO4
WBGene00022087	Y69A2AR.16d	ENSG00000132953	XPO4
WBGene00022089	Y69A2AR.18a	ENSG00000165629	ATP5C1
WBGene00022089	Y69A2AR.18b	ENSG00000165629	ATP5C1
WBGene00022089	Y69A2AR.18c	ENSG00000165629	ATP5C1
WBGene00022092	Y69A2AR.21	ENSG00000160799	CCDC12
WBGene00022103	Y71D11A.1	ENSG00000150275	PCDH15
WBGene00022104	Y71D11A.3a	ENSG00000153086	ACMSD
WBGene00022104	Y71D11A.3b	ENSG00000153086	ACMSD
WBGene00022107	Y71F9AL.1	ENSG00000066651	TRMT11
WBGene00022115	Y71F9AL.10.1	ENSG00000180233	ZNRF2
WBGene00022115	Y71F9AL.10.2	ENSG00000180233	ZNRF2
WBGene00022118	Y71F9AL.14.1	ENSG00000166847	DCTN5
WBGene00022118	Y71F9AL.14.2	ENSG00000166847	DCTN5
WBGene00022119	Y71F9AL.17.1	ENSG00000122218	COPA
WBGene00022119	Y71F9AL.17.2	ENSG00000122218	COPA
WBGene00022121	Y71F9AM.4a	ENSG00000136152	COG3
WBGene00022121	Y71F9AM.4b	ENSG00000136152	COG3
WBGene00022122	Y71F9AM.6	ENSG00000124783	SSR1
WBGene00022123	Y71F9AR.2	ENSG00000103710	RASL12
WBGene00022126	Y71F9B.2a	ENSG00000144559	TAMM41
WBGene00022126	Y71F9B.2b	ENSG00000144559	TAMM41
WBGene00022127	Y71F9B.3	ENSG00000115255	REEP6
WBGene00022127	Y71F9B.3	ENSG00000129625	REEP5
WBGene00022128	Y71F9B.6a	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6b	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6c	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6d	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6e	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6f	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6g	ENSG00000149679	CABLES2
WBGene00022128	Y71F9B.6a	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6b	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6c	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6d	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6e	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6f	ENSG00000134508	CABLES1
WBGene00022128	Y71F9B.6g	ENSG00000134508	CABLES1
WBGene00022129	Y71F9B.8a	ENSG00000178732	GP5
WBGene00022129	Y71F9B.8b	ENSG00000178732	GP5
WBGene00022129	Y71F9B.8c	ENSG00000178732	GP5
WBGene00022129	Y71F9B.8e	ENSG00000178732	GP5
WBGene00022129	Y71F9B.8a	ENSG00000172061	LRRC15
WBGene00022129	Y71F9B.8b	ENSG00000172061	LRRC15
WBGene00022129	Y71F9B.8c	ENSG00000172061	LRRC15
WBGene00022129	Y71F9B.8e	ENSG00000172061	LRRC15
WBGene00022129	Y71F9B.8a	ENSG00000178772	CPN2
WBGene00022129	Y71F9B.8b	ENSG00000178772	CPN2
WBGene00022129	Y71F9B.8c	ENSG00000178772	CPN2
WBGene00022129	Y71F9B.8e	ENSG00000178772	CPN2
WBGene00022130	Y71F9B.9a	ENSG00000165475	CRYL1
WBGene00022130	Y71F9B.9b	ENSG00000165475	CRYL1
WBGene00022138	Y71G12A.2a	ENSG00000160218	TRAPPC10
WBGene00022138	Y71G12A.2b	ENSG00000160218	TRAPPC10
WBGene00022138	Y71G12A.2c	ENSG00000160218	TRAPPC10
WBGene00022138	Y71G12A.2a	ENSG00000280433	CH507-9B2.9
WBGene00022138	Y71G12A.2b	ENSG00000280433	CH507-9B2.9
WBGene00022138	Y71G12A.2c	ENSG00000280433	CH507-9B2.9
WBGene00022139	Y71G12A.3a	ENSG00000130338	TULP4
WBGene00022139	Y71G12A.3b	ENSG00000130338	TULP4
WBGene00022141	Y71G12B.1a	ENSG00000159259	CHAF1B
WBGene00022141	Y71G12B.1b	ENSG00000159259	CHAF1B
WBGene00022148	Y71G12B.8	ENSG00000124228	DDX27
WBGene00022150	Y71G12B.10	ENSG00000117305	HMGCL
WBGene00022150	Y71G12B.10	ENSG00000146151	HMGCLL1
WBGene00022152	Y71G12B.12a.1	ENSG00000057663	ATG5
WBGene00022152	Y71G12B.12a.2	ENSG00000057663	ATG5
WBGene00022152	Y71G12B.12b	ENSG00000057663	ATG5
WBGene00022152	Y71G12B.12c.1	ENSG00000057663	ATG5
WBGene00022152	Y71G12B.12c.2	ENSG00000057663	ATG5
WBGene00022154	Y71G12B.16	ENSG00000168509	HFE2
WBGene00022154	Y71G12B.16	ENSG00000174136	RGMB
WBGene00022154	Y71G12B.16	ENSG00000182175	RGMA
WBGene00022155	Y71G12B.17	ENSG00000174238	PITPNA
WBGene00022155	Y71G12B.17	ENSG00000180957	PITPNB
WBGene00022158	Y71G12B.23a	ENSG00000136297	MMD2
WBGene00022158	Y71G12B.23b	ENSG00000136297	MMD2
WBGene00022158	Y71G12B.23a	ENSG00000108960	MMD
WBGene00022158	Y71G12B.23b	ENSG00000108960	MMD
WBGene00022159	Y71G12B.24a	ENSG00000165688	PMPCA
WBGene00022159	Y71G12B.24b	ENSG00000165688	PMPCA
WBGene00022166	Y71H2AM.1.1	ENSG00000092094	OSGEP
WBGene00022166	Y71H2AM.1.2	ENSG00000092094	OSGEP
WBGene00022167	Y71H2AM.2	ENSG00000155099	TMEM55A
WBGene00022167	Y71H2AM.2	ENSG00000165782	TMEM55B
WBGene00022170	Y71H2AM.5.1	ENSG00000126267	COX6B1
WBGene00022170	Y71H2AM.5.2	ENSG00000126267	COX6B1
WBGene00022170	Y71H2AM.5.1	ENSG00000160471	COX6B2
WBGene00022170	Y71H2AM.5.2	ENSG00000160471	COX6B2
WBGene00022171	Y71H2AM.6a	ENSG00000127125	PPCS
WBGene00022171	Y71H2AM.6b	ENSG00000127125	PPCS
WBGene00022172	Y71H2AM.7	ENSG00000176563	CNTD1
WBGene00022173	Y71H2AM.8	ENSG00000183576	SETD3
WBGene00022174	Y71H2AM.9	ENSG00000014824	SLC30A9
WBGene00022175	Y71H2AM.10	ENSG00000151952	TMEM132D
WBGene00022175	Y71H2AM.10	ENSG00000181291	TMEM132E
WBGene00022175	Y71H2AM.10	ENSG00000006118	TMEM132A
WBGene00022175	Y71H2AM.10	ENSG00000139364	TMEM132B
WBGene00022175	Y71H2AM.10	ENSG00000181234	TMEM132C
WBGene00022176	Y71H2AM.11	ENSG00000150656	CNDP1
WBGene00022176	Y71H2AM.11	ENSG00000133313	CNDP2
WBGene00022181	Y71H2AM.16	ENSG00000162836	ACP6
WBGene00022182	Y71H2AM.17	ENSG00000073584	SMARCE1
WBGene00022185	Y71H2AM.20a.1	ENSG00000119383	PTPA
WBGene00022185	Y71H2AM.20a.2	ENSG00000119383	PTPA
WBGene00022185	Y71H2AM.20b	ENSG00000119383	PTPA
WBGene00022188	Y71H2AR.1	ENSG00000129235	TXNDC17
WBGene00022190	Y71H2AR.3	ENSG00000100221	JOSD1
WBGene00022190	Y71H2AR.3	ENSG00000161677	JOSD2
WBGene00022192	Y71H2B.2	ENSG00000164902	PHAX
WBGene00022193	Y71H2B.3	ENSG00000089289	IGBP1
WBGene00022193	Y71H2B.3	ENSG00000266826	CTD-2200P10.1
WBGene00022199	Y71H10A.1a	ENSG00000141959	PFKL
WBGene00022199	Y71H10A.1b	ENSG00000141959	PFKL
WBGene00022199	Y71H10A.1a	ENSG00000067057	PFKP
WBGene00022199	Y71H10A.1b	ENSG00000067057	PFKP
WBGene00022199	Y71H10A.1a	ENSG00000152556	PFKM
WBGene00022199	Y71H10A.1b	ENSG00000152556	PFKM
WBGene00022200	Y71H10A.2.1	ENSG00000197601	FAR1
WBGene00022200	Y71H10A.2.2	ENSG00000197601	FAR1
WBGene00022200	Y71H10A.2.3	ENSG00000197601	FAR1
WBGene00022200	Y71H10A.2.4	ENSG00000197601	FAR1
WBGene00022200	Y71H10A.2.5	ENSG00000197601	FAR1
WBGene00022200	Y71H10A.2.1	ENSG00000064763	FAR2
WBGene00022200	Y71H10A.2.2	ENSG00000064763	FAR2
WBGene00022200	Y71H10A.2.3	ENSG00000064763	FAR2
WBGene00022200	Y71H10A.2.4	ENSG00000064763	FAR2
WBGene00022200	Y71H10A.2.5	ENSG00000064763	FAR2
WBGene00022201	Y71H10B.1a.1	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1a.2	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1a.3	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1b.1	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1b.2	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1c.1	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1c.2	ENSG00000144130	NT5DC4
WBGene00022201	Y71H10B.1a.1	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1a.2	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1a.3	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1b.1	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1b.2	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1c.1	ENSG00000076685	NT5C2
WBGene00022201	Y71H10B.1c.2	ENSG00000076685	NT5C2
WBGene00022203	Y73B3A.1	ENSG00000005483	KMT2E
WBGene00022203	Y73B3A.1	ENSG00000168137	SETD5
WBGene00022205	Y73B3A.3	ENSG00000198643	FAM3D
WBGene00022205	Y73B3A.3	ENSG00000183844	FAM3B
WBGene00022205	Y73B3A.3	ENSG00000196937	FAM3C
WBGene00022205	Y73B3A.3	ENSG00000071889	FAM3A
WBGene00022214	Y73B3A.12	ENSG00000178363	CALML3
WBGene00022214	Y73B3A.12	ENSG00000198668	CALM1
WBGene00022214	Y73B3A.12	ENSG00000160014	CALM3
WBGene00022214	Y73B3A.12	ENSG00000143933	CALM2
WBGene00022219	Y73B3A.18a	ENSG00000148303	RPL7A
WBGene00022219	Y73B3A.18b	ENSG00000148303	RPL7A
WBGene00022223	Y73B3B.1	ENSG00000136167	LCP1
WBGene00022223	Y73B3B.1	ENSG00000120756	PLS1
WBGene00022223	Y73B3B.1	ENSG00000102024	PLS3
WBGene00022232	Y73B6BL.3	ENSG00000130713	EXOSC2
WBGene00022233	Y73B6BL.4	ENSG00000135241	PNPLA8
WBGene00022235	Y73B6BL.6a.1	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.2	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.3	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.4	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.5	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.6	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.7	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.1	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.2	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.3	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.4	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.5	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.6	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6b.7	ENSG00000277726	RP4-635E18.9
WBGene00022235	Y73B6BL.6a.1	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.2	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.3	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.4	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.5	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.6	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6a.7	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.1	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.2	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.3	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.4	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.5	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.6	ENSG00000120948	TARDBP
WBGene00022235	Y73B6BL.6b.7	ENSG00000120948	TARDBP
WBGene00022236	Y73B6BL.12	ENSG00000077232	DNAJC10
WBGene00022240	Y73B6BL.19	ENSG00000184408	KCND2
WBGene00022240	Y73B6BL.19	ENSG00000171385	KCND3
WBGene00022240	Y73B6BL.19	ENSG00000102057	KCND1
WBGene00022247	Y73B6BL.26a	ENSG00000149305	HTR3B
WBGene00022247	Y73B6BL.26b	ENSG00000149305	HTR3B
WBGene00022247	Y73B6BL.26a	ENSG00000178084	HTR3C
WBGene00022247	Y73B6BL.26b	ENSG00000178084	HTR3C
WBGene00022247	Y73B6BL.26a	ENSG00000186090	HTR3D
WBGene00022247	Y73B6BL.26b	ENSG00000186090	HTR3D
WBGene00022247	Y73B6BL.26a	ENSG00000186038	HTR3E
WBGene00022247	Y73B6BL.26b	ENSG00000186038	HTR3E
WBGene00022247	Y73B6BL.26a	ENSG00000166736	HTR3A
WBGene00022247	Y73B6BL.26b	ENSG00000166736	HTR3A
WBGene00022247	Y73B6BL.26a	ENSG00000186919	ZACN
WBGene00022247	Y73B6BL.26b	ENSG00000186919	ZACN
WBGene00022251	Y73B6BL.30a	ENSG00000196072	BLOC1S2
WBGene00022251	Y73B6BL.30b	ENSG00000196072	BLOC1S2
WBGene00022252	Y73B6BL.31a	ENSG00000183780	SLC35F3
WBGene00022252	Y73B6BL.31b	ENSG00000183780	SLC35F3
WBGene00022252	Y73B6BL.31a	ENSG00000151812	SLC35F4
WBGene00022252	Y73B6BL.31b	ENSG00000151812	SLC35F4
WBGene00022253	Y73B6BL.33a	ENSG00000132463	GRSF1
WBGene00022253	Y73B6BL.33b	ENSG00000132463	GRSF1
WBGene00022253	Y73B6BL.33a	ENSG00000096746	HNRNPH3
WBGene00022253	Y73B6BL.33b	ENSG00000096746	HNRNPH3
WBGene00022253	Y73B6BL.33a	ENSG00000126945	HNRNPH2
WBGene00022253	Y73B6BL.33b	ENSG00000126945	HNRNPH2
WBGene00022253	Y73B6BL.33a	ENSG00000169045	HNRNPH1
WBGene00022253	Y73B6BL.33b	ENSG00000169045	HNRNPH1
WBGene00022253	Y73B6BL.33a	ENSG00000169813	HNRNPF
WBGene00022253	Y73B6BL.33b	ENSG00000169813	HNRNPF
WBGene00022256	Y73B6BL.37	ENSG00000163803	PLB1
WBGene00022257	Y73B6BL.38	ENSG00000134644	PUM1
WBGene00022257	Y73B6BL.38	ENSG00000055917	PUM2
WBGene00022268	Y73E7A.1a	ENSG00000007080	CCDC124
WBGene00022268	Y73E7A.1b	ENSG00000007080	CCDC124
WBGene00022269	Y73E7A.2	ENSG00000275700	AATF
WBGene00022270	Y73E7A.3a	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3b.1	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3b.2	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3c	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3d.1	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3d.2	ENSG00000110660	SLC35F2
WBGene00022270	Y73E7A.3a	ENSG00000196376	SLC35F1
WBGene00022270	Y73E7A.3b.1	ENSG00000196376	SLC35F1
WBGene00022270	Y73E7A.3b.2	ENSG00000196376	SLC35F1
WBGene00022270	Y73E7A.3c	ENSG00000196376	SLC35F1
WBGene00022270	Y73E7A.3d.1	ENSG00000196376	SLC35F1
WBGene00022270	Y73E7A.3d.2	ENSG00000196376	SLC35F1
WBGene00022273	Y73E7A.6.1	ENSG00000166619	BLCAP
WBGene00022273	Y73E7A.6.2	ENSG00000166619	BLCAP
WBGene00022277	Y74C9A.3	ENSG00000148335	NTMT1
WBGene00022277	Y74C9A.3	ENSG00000203740	METTL11B
WBGene00022278	Y74C9A.4a	ENSG00000089902	RCOR1
WBGene00022278	Y74C9A.4b	ENSG00000089902	RCOR1
WBGene00022278	Y74C9A.4c	ENSG00000089902	RCOR1
WBGene00022278	Y74C9A.4d	ENSG00000089902	RCOR1
WBGene00022278	Y74C9A.4a	ENSG00000167771	RCOR2
WBGene00022278	Y74C9A.4b	ENSG00000167771	RCOR2
WBGene00022278	Y74C9A.4c	ENSG00000167771	RCOR2
WBGene00022278	Y74C9A.4d	ENSG00000167771	RCOR2
WBGene00022278	Y74C9A.4a	ENSG00000117625	RCOR3
WBGene00022278	Y74C9A.4b	ENSG00000117625	RCOR3
WBGene00022278	Y74C9A.4c	ENSG00000117625	RCOR3
WBGene00022278	Y74C9A.4d	ENSG00000117625	RCOR3
WBGene00022279	Y74C9A.5.1	ENSG00000130766	SESN2
WBGene00022279	Y74C9A.5.2	ENSG00000130766	SESN2
WBGene00022279	Y74C9A.5.1	ENSG00000080546	SESN1
WBGene00022279	Y74C9A.5.2	ENSG00000080546	SESN1
WBGene00022279	Y74C9A.5.1	ENSG00000149212	SESN3
WBGene00022279	Y74C9A.5.2	ENSG00000149212	SESN3
WBGene00022280	Y74C10AL.2.1	ENSG00000183726	TMEM50A
WBGene00022280	Y74C10AL.2.2	ENSG00000183726	TMEM50A
WBGene00022280	Y74C10AL.2.1	ENSG00000142188	TMEM50B
WBGene00022280	Y74C10AL.2.2	ENSG00000142188	TMEM50B
WBGene00022281	Y74C10AR.3a	ENSG00000131269	ABCB7
WBGene00022281	Y74C10AR.3b.1	ENSG00000131269	ABCB7
WBGene00022281	Y74C10AR.3b.2	ENSG00000131269	ABCB7
WBGene00022281	Y74C10AR.3c	ENSG00000131269	ABCB7
WBGene00022296	Y76B12C.2	ENSG00000154767	XPC
WBGene00022297	Y76B12C.3a	ENSG00000183291	SELENOF
WBGene00022297	Y76B12C.3b	ENSG00000183291	SELENOF
WBGene00022301	Y76B12C.7a.1	ENSG00000071894	CPSF1
WBGene00022301	Y76B12C.7a.2	ENSG00000071894	CPSF1
WBGene00022301	Y76B12C.7b.1	ENSG00000071894	CPSF1
WBGene00022301	Y76B12C.7b.2	ENSG00000071894	CPSF1
