From	To
Q19951	WBGene00004198
Q19952	WBGene00003078
Q19953	WBGene00017967
Q19954	WBGene00017974
Q19958	WBGene00006064
Q19965	WBGene00009329
Q19967	WBGene00001303
Q19969	WBGene00002074
Q19974	WBGene00017989
Q19980	WBGene00000298
Q19981	WBGene00006432
Q19983	WBGene00006634
Q19986	WBGene00018014
Q19987	WBGene00018015
Q19989	WBGene00018017
Q1ENI8	WBGene00004256
Q1EPL7	WBGene00044811
Q1HB05	WBGene00014697
Q1RS86	WBGene00000020
Q1RS87	WBGene00017885
Q1W0R7	WBGene00017373
Q1XFY9	WBGene00004493
Q1ZXS5	WBGene00011625
Q1ZXT2	WBGene00011878
Q20005	WBGene00001335
Q20012	WBGene00000983
Q20021	WBGene00009403
Q20026	WBGene00018037
Q20027	WBGene00018036
Q20035	WBGene00018044
Q20046	WBGene00018042
Q20048	WBGene00009439
Q20049	WBGene00009440
Q20051	WBGene00009443
Q20052	WBGene00000145
Q20054	WBGene00003112
Q20059	WBGene00009441
Q20060	WBGene00004874
Q20062	WBGene00009436
Q20065	WBGene00004025
Q20068	WBGene00019503
Q20069	WBGene00018072
Q20077	WBGene00018076
Q20084	WBGene00001368
Q20085	WBGene00006938
Q20086	WBGene00009450
Q20100	WBGene00018088
Q20107	WBGene00001426
Q20117	WBGene00001527
Q20121	WBGene00018152
Q20123	WBGene00018150
Q20124	WBGene00018149
Q20128	WBGene00018154
Q20129	WBGene00009507
Q20140	WBGene00009531
Q20143	WBGene00018174
Q20144	WBGene00018175
Q20155	WBGene00009532
Q20157	WBGene00018181
Q20164	WBGene00002012
Q20168	WBGene00009542
Q20173	WBGene00018187
Q20176	WBGene00003555
Q20177	WBGene00018184
Q20183	WBGene00006415
Q20191	WBGene00003532
Q20201	WBGene00004950
Q20203	WBGene00000822
Q20206	WBGene00004480
Q20220	WBGene00018238
Q20228	WBGene00004478
Q20229	WBGene00003076
Q20230	WBGene00009575
Q20237	WBGene00009584
Q20239	WBGene00009583
Q20240	WBGene00009586
Q20241	WBGene00006470
Q20255	WBGene00022696
Q20263	WBGene00018270
Q20264	WBGene00018269
Q20273	WBGene00009617
Q20275	WBGene00009619
Q20278	WBGene00009622
Q20296	WBGene00018319
Q20306	WBGene00018339
Q20308	WBGene00018340
Q20318	WBGene00003034
Q20340	WBGene00009636
Q20344	WBGene00009635
Q20347	WBGene00003368
Q20352	WBGene00000117
Q20364	WBGene00009654
Q20365	WBGene00004283
Q20367	WBGene00005013
Q20375	WBGene00018398
Q20381	WBGene00018402
Q20390	WBGene00004092
Q20393	WBGene00009681
Q20414	WBGene00006514
Q20430	WBGene00018475
Q20432	WBGene00018474
Q20435	WBGene00000222
Q20436	WBGene00009726
Q20440	WBGene00001559
Q20443	WBGene00004183
Q20446	WBGene00009769
Q20447	WBGene00009771
Q20448	WBGene00009772
Q20449	WBGene00009773
Q20471	WBGene00002203
Q20480	WBGene00004801
Q20481	WBGene00004802
Q20483	WBGene00018516
Q20487	WBGene00018520
Q20496	WBGene00004356
Q20497	WBGene00001081
Q20498	WBGene00009800
Q20500	WBGene00009801
Q20502	WBGene00009813
Q20537	WBGene00018567
Q20546	WBGene00009829
Q20548	WBGene00009831
Q20561	WBGene00001957
Q20563	WBGene00006393
Q20577	WBGene00009852
Q20585	WBGene00004463
Q20591	WBGene00009882
Q20595	WBGene00006424
Q20600	WBGene00018639
Q20603	WBGene00009895
Q20608	WBGene00004742
Q20609	WBGene00009891
Q20611	WBGene00009902
Q20612	WBGene00009903
Q20619	WBGene00009899
Q20624	WBGene00009885
Q20628	WBGene00000392
Q20634	WBGene00009918
Q20636	WBGene00001680
Q20641	WBGene00003776
Q20644	WBGene00009922
Q20647	WBGene00004439
Q20652	WBGene00009930
Q20655	WBGene00001502
Q20676	WBGene00018701
Q20678	WBGene00018703
Q20679	WBGene00002497
Q20680	WBGene00009944
Q20683	WBGene00009947
Q20684	WBGene00002265
Q20696	WBGene00018735
Q20697	WBGene00018737
Q20700	WBGene00018738
Q20716	WBGene00009966
Q20719	WBGene00009992
Q20720	WBGene00009993
Q20728	WBGene00009987
Q20733	WBGene00010012
Q20736	WBGene00000164
Q20737	WBGene00010028
Q20741	WBGene00000262
Q20745	WBGene00006816
Q20748	WBGene00010015
Q20751	WBGene00002065
Q20752	WBGene00006059
Q20755	WBGene00010042
Q20758	WBGene00000187
Q20759	WBGene00010045
Q20760	WBGene00010044
Q20766	WBGene00001796
Q20772	WBGene00010052
Q20774	WBGene00001031
Q20779	WBGene00006519
Q20780	WBGene00000107
Q20781	WBGene00000279
Q20787	WBGene00018827
Q20788	WBGene00006388
Q20796	WBGene00010075
Q20797	WBGene00006373
Q20798	WBGene00004768
Q20800	WBGene00044631
Q20818	WBGene00010093
Q20819	WBGene00010094
Q20821	WBGene00010096
Q20822	WBGene00010097
Q20829	WBGene00018877
Q20833	WBGene00010111
Q20840	WBGene00018885
Q20847	WBGene00018901
Q20849	WBGene00018900
Q20856	WBGene00010120
Q20862	WBGene00018949
Q20870	WBGene00000935
Q20871	WBGene00018966
Q20874	WBGene00018964
Q20875	WBGene00018967
Q20893	WBGene00018986
Q20911	WBGene00013855
Q20913	WBGene00010178
Q20932	WBGene00000276
Q20937	WBGene00002845
Q20938	WBGene00004462
Q20939	WBGene00018996
Q20943	WBGene00003408
Q20950	WBGene00010204
Q20959	WBGene00019022
Q20965	WBGene00010232
Q20966	WBGene00010233
Q20969	WBGene00010231
Q20970	WBGene00003415
Q20992	WBGene00019060
Q21000	WBGene00019064
Q21004	WBGene00010272
Q21012	WBGene00010286
Q21029	WBGene00003822
Q21036	WBGene00019102
Q21037	WBGene00003882
Q21038	WBGene00006896
Q21041	WBGene00006897
Q21049	WBGene00006364
Q21053	WBGene00006933
Q21054	WBGene00019127
Q21065	WBGene00002051
Q21069	WBGene00010450
Q21084	WBGene00010459
Q21086	WBGene00003821
Q21096	WBGene00010465
Q21102	WBGene00010484
Q21106	WBGene00014243
Q21109	WBGene00010488
Q21121	WBGene00019296
Q21122	WBGene00019295
Q21130	WBGene00010505
Q21145	WBGene00010510
Q21153	WBGene00019326
Q21155	WBGene00004388
Q21166	WBGene00006351
Q21191	WBGene00019364
Q21192	WBGene00002988
Q21194	WBGene00019365
Q21201	WBGene00010554
Q21215	WBGene00010556
Q21217	WBGene00001794
Q21221	WBGene00045192
Q21224	WBGene00010564
Q21225	WBGene00010565
Q21227	WBGene00000156
Q21230	WBGene00010560
Q21233	WBGene00019401
Q21243	WBGene00019406
Q21253	WBGene00010593
Q21262	WBGene00019438
Q21270	WBGene00019481
Q21272	WBGene00003937
Q21276	WBGene00010627
Q21278	WBGene00010629
Q21281	WBGene00003497
Q21284	WBGene00019492
Q21286	WBGene00019493
Q21301	WBGene00010641
Q21302	WBGene00006963
Q21303	WBGene00010642
Q21305	WBGene00004949
Q21307	WBGene00003185
Q21313	WBGene00001328
Q21322	WBGene00004385
Q21323	WBGene00004386
Q21324	WBGene00001033
Q21333	WBGene00010666
Q21336	WBGene00010670
Q21338	WBGene00005015
Q21339	WBGene00003519
Q21342	WBGene00010671
Q21347	WBGene00010675
Q21350	WBGene00010676
Q21361	WBGene00000220
Q21374	WBGene00010704
Q21376	WBGene00006308
Q21389	WBGene00010716
Q21407	WBGene00019612
Q21408	WBGene00004951
Q21412	WBGene00010734
Q21415	WBGene00001614
Q21417	WBGene00006394
Q21430	WBGene00010776
Q21433	WBGene00004877
Q21434	WBGene00004876
Q21436	WBGene00003789
Q21443	WBGene00003052
Q21444	WBGene00000585
Q21452	WBGene00010809
Q21453	WBGene00010810
Q21454	WBGene00010812
Q21455	WBGene00010811
Q21473	WBGene00000175
Q21480	WBGene00019748
Q21481	WBGene00000991
Q21483	WBGene00010838
Q21484	WBGene00044069
Q21486	WBGene00010844
Q21489	WBGene00010839
Q21499	WBGene00019757
Q21501	WBGene00001585
Q21503	WBGene00010846
Q21504	WBGene00010847
Q21515	WBGene00010872
Q21526	WBGene00001523
Q21531	WBGene00002066
Q21534	WBGene00010915
Q21544	WBGene00010924
Q21545	WBGene00010925
Q21549	WBGene00010941
Q21554	WBGene00010890
Q21555	WBGene00010889
Q21558	WBGene00010891
Q21568	WBGene00010896
Q21578	WBGene00004011
Q21593	WBGene00000246
Q21603	WBGene00010904
Q21623	WBGene00010975
Q21624	WBGene00000768
Q21625	WBGene00001002
Q21626	WBGene00010974
Q21633	WBGene00006713
Q21641	WBGene00019828
Q21643	WBGene00019827
Q21653	WBGene00019832
Q21657	WBGene00010983
Q21697	WBGene00019867
Q21702	WBGene00011003
Q21703	WBGene00011004
Q21734	WBGene00011352
Q21735	WBGene00004305
Q21736	WBGene00011032
Q21737	WBGene00011033
Q21739	WBGene00011035
Q21742	WBGene00019890
Q21746	WBGene00019893
Q21747	WBGene00019888
Q21750	WBGene00019895
Q21752	WBGene00019900
Q21754	WBGene00004039
Q21755	WBGene00019898
Q21758	WBGene00019902
Q21763	WBGene00011038
Q21765	WBGene00011040
Q21773	WBGene00000963
Q21774	WBGene00011064
Q21775	WBGene00011065
Q21776	WBGene00000275
Q21795	WBGene00011089
Q21801	WBGene00011095
Q21812	WBGene00011106
Q21815	WBGene00003254
Q21824	WBGene00011110
Q21826	WBGene00011116
Q21827	WBGene00011109
Q21828	WBGene00011119
Q21831	WBGene00011111
Q21832	WBGene00004387
Q21836	WBGene00044330
Q21854	WBGene00006493
Q21867	WBGene00011168
Q21874	WBGene00011175
Q21875	WBGene00004140
Q21898	WBGene00006910
Q21900	WBGene00006331
Q21902	WBGene00003157
Q21915	WBGene00003064
Q21918	WBGene00011224
Q21920	WBGene00011240
Q21921	WBGene00004800
Q21924	WBGene00011237
Q21925	WBGene00011239
Q21926	WBGene00002152
Q21928	WBGene00044061
Q21929	WBGene00000984
Q21930	WBGene00004442
Q21934	WBGene00011242
Q21939	WBGene00011247
Q21944	WBGene00020007
Q21945	WBGene00001759
Q21960	WBGene00020026
Q21961	WBGene00004306
Q21962	WBGene00020022
Q21966	WBGene00000217
Q21973	WBGene00011258
Q21974	WBGene00006748
Q21986	WBGene00020068
Q21988	WBGene00000137
Q21993	WBGene00020112
Q21997	WBGene00020109
Q22000	WBGene00020114
Q22002	WBGene00003107
Q22003	WBGene00011302
Q22004	WBGene00011303
Q22006	WBGene00004185
Q22009	WBGene00011305
Q22013	WBGene00011306
Q22017	WBGene00011271
Q22018	WBGene00011272
Q22019	WBGene00011275
Q22020	WBGene00011274
Q22024	WBGene00001207
Q22031	WBGene00011281
Q22033	WBGene00011283
Q22036	WBGene00006606
Q22037	WBGene00001999
Q22038	WBGene00004357
Q22040	WBGene00020130
Q22045	WBGene00004279
Q22053	WBGene00001423
Q22054	WBGene00004485
Q22059	WBGene00011318
Q22067	WBGene00020146
Q22070	WBGene00004038
Q22071	WBGene00003177
Q22078	WBGene00003788
Q22088	WBGene00011348
Q22092	WBGene00011367
Q22093	WBGene00011368
Q22099	WBGene00002238
Q22100	WBGene00002183
Q22107	WBGene00020163
Q22109	WBGene00020168
Q22111	WBGene00020169
Q22120	WBGene00020197
Q22122	WBGene00020196
Q22123	WBGene00020199
Q22129	WBGene00020195
Q22134	WBGene00011407
Q22135	WBGene00011408
Q22137	WBGene00011409
Q22140	WBGene00011412
Q22141	WBGene00007045
Q22143	WBGene00000543
Q22157	WBGene00011437
Q22161	WBGene00011440
Q22169	WBGene00020216
Q22170	WBGene00002071
Q22171	WBGene00020215
Q22174	WBGene00011449
Q22178	WBGene00011451
Q22230	WBGene00011467
Q22235	WBGene00011480
Q22236	WBGene00004985
Q22240	WBGene00011507
Q22250	WBGene00011524
Q22251	WBGene00011526
Q22253	WBGene00004465
Q22254	WBGene00011529
Q22258	WBGene00000226
Q22267	WBGene00011543
Q22279	WBGene00011573
Q22302	WBGene00020301
Q22306	WBGene00011579
Q22307	WBGene00004355
Q22308	WBGene00011580
Q22316	WBGene00011590
Q22317	WBGene00011587
Q22318	WBGene00011589
Q22323	WBGene00020321
Q22328	WBGene00002976
Q22329	WBGene00003394
Q22342	WBGene00020334
Q22343	WBGene00011615
Q22347	WBGene00020366
Q22354	WBGene00006476
Q22355	WBGene00020368
Q22361	WBGene00011648
Q22366	WBGene00006750
Q22370	WBGene00011679
Q22374	WBGene00003840
Q22392	WBGene00000982
Q22406	WBGene00011719
Q22409	WBGene00011717
Q22410	WBGene00011718
Q22412	WBGene00011722
Q22417	WBGene00020441
Q22419	WBGene00020436
Q22421	WBGene00011724
Q22422	WBGene00001577
Q22431	WBGene00020462
Q22453	WBGene00020480
Q22461	WBGene00020486
Q22469	WBGene00011758
Q22470	WBGene00011759
Q22483	WBGene00020499
Q22484	WBGene00020498
Q22492	WBGene00020509
Q22494	WBGene00020507
Q22495	WBGene00006638
Q22498	WBGene00011775
Q22501	WBGene00004091
Q22505	WBGene00020511
Q22510	WBGene00001434
Q22515	WBGene00011771
Q22516	WBGene00000482
Q22529	WBGene00011807
Q22541	WBGene00011821
Q22544	WBGene00011824
Q22554	WBGene00020553
Q22557	WBGene00011834
Q22559	WBGene00011833
Q22561	WBGene00011835
Q22585	WBGene00020572
Q22591	WBGene00020585
Q22592	WBGene00000247
Q22601	WBGene00000161
Q22615	WBGene00011871
Q22616	WBGene00011872
Q22618	WBGene00000080
Q22619	WBGene00020636
Q22633	WBGene00001993
Q22639	WBGene00006934
Q22640	WBGene00011892
Q22647	WBGene00011897
Q22662	WBGene00011912
Q22666	WBGene00011917
Q22667	WBGene00002179
Q22670	WBGene00004318
Q22672	WBGene00011914
Q22695	WBGene00011955
Q22703	WBGene00001061
Q22705	WBGene00011966
Q22706	WBGene00004752
Q22707	WBGene00011967
Q22708	WBGene00006367
Q22712	WBGene00003476
Q22716	WBGene00004446
Q22718	WBGene00011976
Q22720	WBGene00001515
Q22743	WBGene00006414
Q22744	WBGene00011995
Q22747	WBGene00011994
Q22751	WBGene00001041
Q22752	WBGene00012004
Q22758	WBGene00020781
Q22768	WBGene00012007
Q22781	WBGene00020812
Q22782	WBGene00004270
Q22792	WBGene00012030
Q22794	WBGene00020822
Q22795	WBGene00004781
Q22797	WBGene00020820
Q22799	WBGene00001005
Q22800	WBGene00006463
Q22802	WBGene00007060
Q22804	WBGene00020825
Q22805	WBGene00020827
Q22816	WBGene00012033
Q22820	WBGene00000515
Q22825	WBGene00012073
Q22830	WBGene00003883
Q22836	WBGene00004806
Q22851	WBGene00012137
Q22856	WBGene00012142
Q22857	WBGene00012143
Q22866	WBGene00002978
Q22875	WBGene00004929
Q22885	WBGene00015219
Q22888	WBGene00002062
Q22895	WBGene00004780
Q22908	WBGene00016344
Q22909	WBGene00000451
Q22910	WBGene00000452
Q22915	WBGene00016500
Q22916	WBGene00016497
Q22918	WBGene00016496
Q22922	WBGene00000391
Q22938	WBGene00016867
Q22942	WBGene00000510
Q22943	WBGene00003907
Q22947	WBGene00004358
Q22949	WBGene00017261
Q22961	WBGene00017768
Q22967	WBGene00017766
Q22968	WBGene00017765
Q22992	WBGene00018812
Q23022	WBGene00006774
Q23023	WBGene00006786
Q23033	WBGene00020086
Q23045	WBGene00001182
Q23049	WBGene00000244
Q23067	WBGene00020910
Q23068	WBGene00020909
Q23083	WBGene00022501
Q23084	WBGene00022499
Q23086	WBGene00022498
Q23087	WBGene00022646
Q23088	WBGene00022812
Q23089	WBGene00002078
Q23104	WBGene00012170
Q23116	WBGene00012177
Q23119	WBGene00012201
Q23120	WBGene00004699
Q23121	WBGene00004698
Q23125	WBGene00012204
Q23126	WBGene00012205
Q23130	WBGene00012203
Q23138	WBGene00020968
Q23146	WBGene00004271
Q23155	WBGene00012244
Q23158	WBGene00000228
Q23165	WBGene00000166
Q23173	WBGene00012280
Q23175	WBGene00000453
Q23191	WBGene00004245
Q23194	WBGene00021058
Q23195	WBGene00021057
Q23202	WBGene00021063
Q23203	WBGene00044319
Q23206	WBGene00021061
Q23215	WBGene00012337
Q23221	WBGene00001395
Q23223	WBGene00012342
Q23232	WBGene00022420
Q23236	WBGene00003580
Q23237	WBGene00003949
Q23240	WBGene00013854
Q23243	WBGene00022531
Q23244	WBGene00022532
Q23249	WBGene00013857
Q23255	WBGene00003405
Q23260	WBGene00013869
Q23261	WBGene00013870
Q23270	WBGene00006613
Q23288	WBGene00004975
Q23290	WBGene00022603
Q23295	WBGene00013880
Q23296	WBGene00013881
Q23312	WBGene00004476
Q23315	WBGene00001337
Q23316	WBGene00000148
Q23338	WBGene00001429
Q23356	WBGene00003247
Q23357	WBGene00013917
Q23361	WBGene00022629
Q23368	WBGene00004756
Q23369	WBGene00013921
Q23381	WBGene00014202
Q23382	WBGene00014204
Q23383	WBGene00014205
Q23387	WBGene00014210
Q23398	WBGene00022853
Q23400	WBGene00022852
Q23405	WBGene00001872
Q23409	WBGene00022858
Q23419	WBGene00022880
Q23424	WBGene00001509
Q23431	WBGene00014241
Q23444	WBGene00022677
Q23445	WBGene00022678
Q23449	WBGene00004468
Q23450	WBGene00013925
Q23451	WBGene00013924
Q23457	WBGene00004320
Q23462	WBGene00022694
Q23463	WBGene00001166
Q23483	WBGene00022734
Q23487	WBGene00022738
Q23491	WBGene00022741
Q23493	WBGene00044063
Q23494	WBGene00022742
Q23495	WBGene00022739
Q23497	WBGene00013974
Q23498	WBGene00000212
Q23500	WBGene00000040
Q23508	WBGene00022744
Q23511	WBGene00003074
Q23523	WBGene00007012
Q23528	WBGene00006619
Q23530	WBGene00022767
Q23533	WBGene00022769
Q23536	WBGene00002981
Q23539	WBGene00014001
Q23541	WBGene00004319
Q23543	WBGene00003081
Q23544	WBGene00014004
Q23551	WBGene00006759
Q23571	WBGene00014054
Q23580	WBGene00022789
Q23588	WBGene00022817
Q23590	WBGene00001470
Q23598	WBGene00006491
Q23601	WBGene00004192
Q23612	WBGene00000989
Q23616	WBGene00014092
Q23621	WBGene00014095
Q23623	WBGene00006566
Q23629	WBGene00014098
Q23639	WBGene00000840
Q23640	WBGene00014106
Q23643	WBGene00014109
Q23644	WBGene00006489
Q23645	WBGene00014111
Q23646	WBGene00014112
Q23651	WBGene00014123
Q23658	WBGene00006767
Q23665	WBGene00014152
Q23669	WBGene00014151
Q23670	WBGene00010785
Q23677	WBGene00003863
Q23679	WBGene00007022
Q23680	WBGene00006918
Q25AR8	WBGene00006795
Q25AR9	WBGene00001045
Q26261	WBGene00006745
Q27257	WBGene00000996
Q27274	WBGene00004405
Q27389	WBGene00004428
Q27433	WBGene00003166
Q27464	WBGene00007108
Q27465	WBGene00015135
Q27470	WBGene00015709
Q27471	WBGene00016092
Q27474	WBGene00002985
Q27476	WBGene00007964
Q27477	WBGene00007963
Q27479	WBGene00007967
Q27481	WBGene00006699
Q27482	WBGene00016768
Q27484	WBGene00001915
Q27485	WBGene00001909
Q27487	WBGene00000831
Q27488	WBGene00003923
Q27492	WBGene00017300
Q27493	WBGene00008781
Q27497	WBGene00001747
Q27499	WBGene00018334
Q27504	WBGene00000281
Q27505	WBGene00010706
Q27507	WBGene00010707
Q27511	WBGene00019947
Q27512	WBGene00003589
Q27513	WBGene00011671
Q27514	WBGene00011672
Q27515	WBGene00011673
Q27516	WBGene00011674
Q27517	WBGene00011675
Q27518	WBGene00011676
Q27519	WBGene00000372
Q27520	WBGene00011677
Q27522	WBGene00006416
Q27526	WBGene00011832
Q27527	WBGene00011884
Q27533	WBGene00012341
Q27535	WBGene00013894
Q27536	WBGene00014203
Q27538	WBGene00007036
Q27539	WBGene00014172
Q27873	WBGene00003954
Q27874	WBGene00003930
Q27876	WBGene00001922
Q27876	WBGene00001932
Q27876	WBGene00001936
Q27876	WBGene00001940
Q27888	WBGene00002262
Q27894	WBGene00001928
Q27894	WBGene00001926
Q27894	WBGene00001882
Q27894	WBGene00001896
Q27894	WBGene00001894
Q27894	WBGene00001878
Q27GT3	WBGene00004205
Q2A950	WBGene00018013
Q2AAB7	WBGene00022361
Q2EEM5	WBGene00010713
Q2HQM1	WBGene00012890
Q2L6V2	WBGene00015092
Q2L6W0	WBGene00019946
Q2L6W9	WBGene00004727
Q2L6Y0	WBGene00019657
Q2L6Y4	WBGene00003858
Q2L6Y5	WBGene00004858
Q2L6Y6	WBGene00020110
Q2MDF2	WBGene00044720
Q2PJ68	WBGene00004789
Q2PJ74	WBGene00010284
Q2PJ77	WBGene00010178
Q2V071	WBGene00044697
Q2V4S2	WBGene00001558
Q2V4U0	WBGene00020114
Q2WF59	WBGene00020762
Q2WF61	WBGene00044345
Q2WF63	WBGene00019219
Q2XN10	WBGene00006579
Q304D5	WBGene00016278
Q304D8	WBGene00016038
Q304F0	WBGene00044648
Q33BL1	WBGene00044650
Q38G51	WBGene00009477
Q3LFN0	WBGene00044637
Q3LFN1	WBGene00021486
Q3S1J0	WBGene00044614
Q3S1J8	WBGene00001249
Q3S1M2	WBGene00003407
Q3V5I7	WBGene00022152
Q3V5I8	WBGene00022152
Q3V5J2	WBGene00044609
Q3V5J4	WBGene00022174
Q3V5K0	WBGene00004047
Q3V5L2	WBGene00022423
Q3Y402	WBGene00016046
Q3Y416	WBGene00000518
Q400L7	WBGene00018837
Q400M2	WBGene00016029
Q400N4	WBGene00018847
Q45EK7	WBGene00016014
Q45EL5	WBGene00006590
Q45FX5	WBGene00006887
Q4JFI0	WBGene00016162
Q4TT88	WBGene00003914
Q4TTA0	WBGene00044303
Q4U220	WBGene00044388
Q4W4Z2	WBGene00044305
Q4W5Q8	WBGene00044440
Q564Q1	WBGene00008132
Q564U4	WBGene00044187
Q564X0	WBGene00007979
Q564X7	WBGene00044251
Q565C3	WBGene00044144
Q56VX7	WBGene00044233
Q5CZ37	WBGene00044094
Q5CZ52	WBGene00043992
Q5DTE5	WBGene00004231
Q5DX36	WBGene00050941
Q5DX48	WBGene00004728
Q5F4W0	WBGene00019994
Q5FC21	WBGene00044025
Q5FC45	WBGene00011696
Q5FC79	WBGene00044049
Q5H9N3	WBGene00003592
Q5TYK5	WBGene00015501
Q5TYL0	WBGene00020930
Q5WRN3	WBGene00043057
Q5WRR4	WBGene00016614
Q5WRR6	WBGene00017866
Q5WRS4	WBGene00015509
Q5WRT0	WBGene00018514
Q5ZEP9	WBGene00043056
Q5ZEQ3	WBGene00012390
Q5ZR27	WBGene00017080
Q5ZR75	WBGene00020516
Q5ZR76	WBGene00015678
Q60F73	WBGene00022313
Q629J3	WBGene00020251
Q65CM5	WBGene00016920
Q65XS8	WBGene00043066
Q65XX1	WBGene00006888
Q65XX2	WBGene00021831
Q65XX9	WBGene00021534
Q65XY1	WBGene00022469
Q65ZG8	WBGene00018572
Q65ZI3	WBGene00000993
Q65ZJ7	WBGene00016316
Q65ZJ9	WBGene00017164
Q65ZK0	WBGene00004679
Q65ZK1	WBGene00023489
Q688B0	WBGene00019786
Q688C0	WBGene00023487
Q688Z4	WBGene00022378
Q6A1T5	WBGene00008667
Q6A3Q2	WBGene00000466
Q6A573	WBGene00021549
Q6A575	WBGene00023422
Q6A577	WBGene00020283
Q6A586	WBGene00017037
Q6AHP8	WBGene00001425
Q6AHQ8	WBGene00018467
Q6AHR3	WBGene00020107
Q6AW03	WBGene00021355
Q6AW06	WBGene00021474
Q6AW08	WBGene00022121
Q6BER5	WBGene00009180
Q6BER6	WBGene00007704
Q6BEU0	WBGene00014669
Q6DNF3	WBGene00001557
Q6DNF4	WBGene00001556
Q6DNF7	WBGene00001552
Q6EUU0	WBGene00012967
Q6EZG4	WBGene00017062
Q6EZG5	WBGene00002041
Q6I6D5	WBGene00001119
Q7JKC3	WBGene00010406
Q7JKP6	WBGene00002027
Q7JKY3	WBGene00001054
Q7JL62	WBGene00006808
Q7JMA9	WBGene00005007
Q7JMM5	WBGene00011642
Q7JMR0	WBGene00009372
Q7JMS4	WBGene00009594
Q7JNG1	WBGene00000230
Q7JNM2	WBGene00022502
Q7JNM3	WBGene00004335
Q7JP61	WBGene00006411
Q7JP67	WBGene00017342
Q7JP80	WBGene00020481
Q7JPD6	WBGene00022759
Q7JPD8	WBGene00022885
Q7JPF0	WBGene00002242
Q7JPI4	WBGene00016438
Q7K707	WBGene00013597
Q7K755	WBGene00001636
Q7KPV0	WBGene00001745
Q7KPW6	WBGene00017999
Q7KPW7	WBGene00017997
Q7YSI9	WBGene00006788
Q7YTG6	WBGene00012371
Q7YTG8	WBGene00009336
Q7YTG9	WBGene00044329
Q7YTH5	WBGene00006390
Q7YTI4	WBGene00013332
Q7YTP0	WBGene00009191
Q7YTU0	WBGene00013969
Q7YTU4	WBGene00001334
Q7YWN1	WBGene00014174
Q7YWP5	WBGene00012920
Q7YWR3	WBGene00012780
Q7YWR7	WBGene00012514
Q7YWS9	WBGene00013665
Q7YWV6	WBGene00011826
Q7YWW8	WBGene00010815
Q7YWX3	WBGene00010640
Q7YWX7	WBGene00003246
Q7YWY7	WBGene00010784
Q7YX26	WBGene00009277
Q7YX40	WBGene00009484
Q7YX41	WBGene00008643
Q7YX44	WBGene00008604
Q7YX48	WBGene00008121
Q7Z003	WBGene00000367
Q7Z127	WBGene00044071
Q7Z139	WBGene00002044
Q7Z144	WBGene00022766
Q7Z1Q3	WBGene00000118
Q867X0	WBGene00004051
Q86D08	WBGene00009540
Q86D18	WBGene00010011
Q86D21	WBGene00006617
Q86D25	WBGene00008288
Q86D99	WBGene00014234
Q86DA5	WBGene00006575
Q86FN3	WBGene00006738
Q86G90	WBGene00003795
Q86GI2	WBGene00006368
Q86GV3	WBGene00020131
Q86MF0	WBGene00001439
Q86MG7	WBGene00004382
Q86MI3	WBGene00022201
Q86MP3	WBGene00012641
Q86NH1	WBGene00006363
Q86S40	WBGene00016810
Q86S57	WBGene00000110
Q86S66	WBGene00022042
Q86S73	WBGene00022450
Q8I0G4	WBGene00014075
Q8I0P7	WBGene00008443
Q8I0Z1	WBGene00013042
Q8I100	WBGene00012644
Q8I103	WBGene00013683
Q8I113	WBGene00011304
Q8I136	WBGene00001629
Q8I4B0	WBGene00014261
Q8I4C3	WBGene00013326
Q8I4C9	WBGene00006795
Q8I4E0	WBGene00006762
Q8I4E5	WBGene00001433
Q8I4F7	WBGene00044070
Q8I4G4	WBGene00008570
Q8I4K2	WBGene00009334
Q8I4M0	WBGene00008320
Q8I6Y9	WBGene00006615
Q8I711	WBGene00001744
Q8I7F9	WBGene00044319
Q8I7G0	WBGene00020193
Q8I7G4	WBGene00001117
Q8I7I5	WBGene00004395
Q8I7I9	WBGene00003378
Q8I7J4	WBGene00000762
Q8I7L2	WBGene00017158
Q8IA75	WBGene00004045
Q8IA95	WBGene00021354
Q8IAA1	WBGene00021750
Q8IAA2	WBGene00022190
Q8IAA5	WBGene00021758
Q8IAA9	WBGene00000545
Q8IFZ4	WBGene00020092
Q8IG33	WBGene00017293
Q8IG39	WBGene00016632
Q8IG45	WBGene00016123
Q8IG67	WBGene00016750
Q8IG68	WBGene00003059
Q8IG69	WBGene00016754
Q8IG72	WBGene00016751
Q8ITX8	WBGene00000900
Q8ITY5	WBGene00016811
Q8ITY6	WBGene00016812
Q8IU09	WBGene00021215
Q8MLZ5	WBGene00001516
Q8MNR9	WBGene00017771
Q8MNT0	WBGene00017904
Q8MNT9	WBGene00017304
Q8MNU7	WBGene00016452
Q8MNU8	WBGene00016209
Q8MNV0	WBGene00016045
Q8MNV7	WBGene00015806
Q8MNX1	WBGene00020705
Q8MNY0	WBGene00006722
Q8MP09	WBGene00010984
Q8MPQ0	WBGene00006359
Q8MPR9	WBGene00014215
Q8MPS2	WBGene00000942
Q8MPX3	WBGene00001038
Q8MQ04	WBGene00006974
Q8MQ17	WBGene00018998
Q8MQ20	WBGene00002217
Q8MQ22	WBGene00018953
Q8MQ51	WBGene00009674
Q8MQ55	WBGene00009580
Q8MQ68	WBGene00002222
Q8MQ70	WBGene00001994
Q8MQ74	WBGene00003166
