From	To
Q12962	ENSG00000166337
Q12965	ENSG00000157483
Q12967	ENSG00000160271
Q12972	ENSG00000117751
Q12974	ENSG00000184007
Q12980	ENSG00000103148
Q12986	ENSG00000086102
Q12996	ENSG00000176102
Q13002	ENSG00000164418
Q13003	ENSG00000163873
Q13011	ENSG00000104823
Q13011	ENSG00000282853
Q13017	ENSG00000100852
Q13018	ENSG00000153246
Q13033	ENSG00000196792
Q13042	ENSG00000130177
Q13043	ENSG00000101109
Q13045	ENSG00000177731
Q13057	ENSG00000068120
Q13064	ENSG00000179455
Q13084	ENSG00000086504
Q13085	ENSG00000275176
Q13085	ENSG00000278540
Q13093	ENSG00000146070
Q13098	ENSG00000169727
Q13099	ENSG00000032742
Q13107	ENSG00000114316
Q13112	ENSG00000159259
Q13117	ENSG00000205944
Q13123	ENSG00000113141
Q13126	ENSG00000099810
Q13131	ENSG00000132356
Q13136	ENSG00000131626
Q13148	ENSG00000120948
Q13153	ENSG00000149269
Q13162	ENSG00000123131
Q13177	ENSG00000180370
Q13183	ENSG00000007216
Q13185	ENSG00000122565
Q13188	ENSG00000104375
Q13190	ENSG00000162236
Q13191	ENSG00000114423
Q13200	ENSG00000175166
Q13202	ENSG00000184545
Q13202	ENSG00000278165
Q13202	ENSG00000273793
Q13206	ENSG00000178105
Q13207	ENSG00000121068
Q13217	ENSG00000102580
Q13224	ENSG00000273079
Q13228	ENSG00000143416
Q13231	ENSG00000133063
Q13242	ENSG00000111786
Q13243	ENSG00000100650
Q13247	ENSG00000124193
Q13255	ENSG00000152822
Q13257	ENSG00000164109
Q13268	ENSG00000100867
Q13285	ENSG00000136931
Q13286	ENSG00000188603
Q13309	ENSG00000145604
Q13310	ENSG00000090621
Q13315	ENSG00000149311
Q13319	ENSG00000171450
Q13324	ENSG00000106113
Q13326	ENSG00000102683
Q13330	ENSG00000182979
Q13332	ENSG00000105426
Q13347	ENSG00000084623
Q13356	ENSG00000100023
Q13362	ENSG00000078304
Q13363	ENSG00000159692
Q13367	ENSG00000103723
Q13370	ENSG00000152270
Q13371	ENSG00000136940
Q13387	ENSG00000008735
Q13393	ENSG00000075651
Q13394	ENSG00000180660
Q13395	ENSG00000059588
Q13402	ENSG00000137474
Q13404	ENSG00000244687
Q13405	ENSG00000149792
Q13409	ENSG00000077380
Q13415	ENSG00000085840
Q13416	ENSG00000115942
Q13418	ENSG00000166333
Q13423	ENSG00000112992
Q13424	ENSG00000101400
Q13425	ENSG00000168807
Q13425	ENSG00000260873
Q13427	ENSG00000138398
Q13432	ENSG00000109103
Q13435	ENSG00000087365
Q13443	ENSG00000168615
Q13444	ENSG00000143537
Q13445	ENSG00000099203
Q13449	ENSG00000185565
Q13451	ENSG00000096060
Q13454	ENSG00000104723
Q13459	ENSG00000099331
Q13464	ENSG00000067900
Q13467	ENSG00000163251
Q13470	ENSG00000174292
Q13472	ENSG00000177302
Q13474	ENSG00000102385
Q13485	ENSG00000141646
Q13492	ENSG00000073921
Q13496	ENSG00000171100
Q13503	ENSG00000152944
Q13505	ENSG00000173171
Q13506	ENSG00000138386
Q13510	ENSG00000104763
Q13516	ENSG00000205927
Q13523	ENSG00000112739
Q13526	ENSG00000127445
Q13530	ENSG00000132824
Q13535	ENSG00000175054
Q13547	ENSG00000116478
Q13555	ENSG00000148660
Q13557	ENSG00000145349
Q13562	ENSG00000162992
Q13563	ENSG00000118762
Q13564	ENSG00000159593
Q13573	ENSG00000100603
Q13574	ENSG00000149091
Q13576	ENSG00000145703
Q13586	ENSG00000167323
Q13588	ENSG00000154016
Q13591	ENSG00000112902
Q13595	ENSG00000164548
Q13596	ENSG00000028528
Q13601	ENSG00000111615
Q13610	ENSG00000136045
Q13613	ENSG00000063601
Q13614	ENSG00000087053
Q13615	ENSG00000100330
Q13616	ENSG00000055130
Q13617	ENSG00000108094
Q13618	ENSG00000036257
Q13621	ENSG00000074803
Q13625	ENSG00000143514
Q13627	ENSG00000157540
Q13630	ENSG00000104522
Q13630	ENSG00000278243
Q13635	ENSG00000185920
Q13637	ENSG00000118508
Q13641	ENSG00000146242
Q13641	ENSG00000283085
Q13643	ENSG00000183386
Q13671	ENSG00000174791
Q13685	ENSG00000127837
Q13686	ENSG00000100601
Q13698	ENSG00000081248
Q13702	ENSG00000165917
Q13705	ENSG00000114739
Q13724	ENSG00000115275
Q13733	ENSG00000132681
Q13748	ENSG00000075886
Q13748	ENSG00000198033
Q13761	ENSG00000020633
Q13765	ENSG00000196531
Q13769	ENSG00000100296
Q13795	ENSG00000101246
Q13813	ENSG00000197694
Q13822	ENSG00000136960
Q13823	ENSG00000134697
Q13825	ENSG00000148090
Q13829	ENSG00000109079
Q13838	ENSG00000215425
Q13838	ENSG00000198563
Q13838	ENSG00000225073
Q13838	ENSG00000225859
Q13838	ENSG00000229496
Q13838	ENSG00000235439
Q13838	ENSG00000230624
Q13868	ENSG00000130713
Q13884	ENSG00000172164
Q13885	ENSG00000137267
Q13887	ENSG00000102554
Q13888	ENSG00000145736
Q13888	ENSG00000276910
Q13888	ENSG00000275045
Q13889	ENSG00000111358
Q13895	ENSG00000112578
Q13905	ENSG00000107263
Q13907	ENSG00000067064
Q13936	ENSG00000151067
Q13950	ENSG00000124813
Q13952	ENSG00000066136
Q13976	ENSG00000185532
Q14003	ENSG00000131398
Q14004	ENSG00000065883
Q14008	ENSG00000175216
Q14012	ENSG00000134072
Q14028	ENSG00000070729
Q14031	ENSG00000197565
Q14032	ENSG00000136881
Q14032	ENSG00000276559
Q14061	ENSG00000138495
Q14088	ENSG00000134594
Q14094	ENSG00000118816
Q14108	ENSG00000138760
Q14112	ENSG00000087303
Q14117	ENSG00000147647
Q14123	ENSG00000154678
Q14137	ENSG00000261236
Q14141	ENSG00000125354
Q14147	ENSG00000134815
Q14152	ENSG00000107581
Q14155	ENSG00000102606
Q14156	ENSG00000132294
Q14160	ENSG00000180900
Q14161	ENSG00000139436
Q14164	ENSG00000263528
Q14165	ENSG00000110917
Q14166	ENSG00000100304
Q14168	ENSG00000108852
Q14181	ENSG00000014138
Q14183	ENSG00000149927
Q14185	ENSG00000150760
Q14186	ENSG00000198176
Q14188	ENSG00000114126
Q14190	ENSG00000159263
Q14191	ENSG00000165392
Q14192	ENSG00000115641
Q14194	ENSG00000072832
Q14195	ENSG00000113657
Q14197	ENSG00000167862
Q14203	ENSG00000204843
Q14204	ENSG00000197102
Q14206	ENSG00000172348
Q14209	ENSG00000007968
Q14209	ENSG00000282899
Q14232	ENSG00000111361
Q14240	ENSG00000156976
Q14241	ENSG00000011007
Q14249	ENSG00000167136
Q14289	ENSG00000120899
Q14315	ENSG00000128591
Q14320	ENSG00000071859
Q14331	ENSG00000109536
Q14331	ENSG00000275145
Q14331	ENSG00000283153
Q14331	ENSG00000283630
Q14332	ENSG00000180340
Q14344	ENSG00000120063
Q14376	ENSG00000117308
Q14390	ENSG00000100121
Q14410	ENSG00000196475
Q14416	ENSG00000164082
Q14432	ENSG00000172572
Q14457	ENSG00000126581
Q14469	ENSG00000114315
Q14493	ENSG00000163950
Q14498	ENSG00000131051
Q14500	ENSG00000184185
Q14515	ENSG00000152583
Q14517	ENSG00000083857
Q14541	ENSG00000164749
Q14542	ENSG00000174669
Q14558	ENSG00000161542
Q14562	ENSG00000067596
Q14566	ENSG00000076003
Q14571	ENSG00000123104
Q14573	ENSG00000096433
Q14576	ENSG00000196361
Q14582	ENSG00000123933
Q14642	ENSG00000068383
Q14643	ENSG00000150995
Q14644	ENSG00000185989
Q14644	ENSG00000280477
Q14651	ENSG00000120756
Q14667	ENSG00000007202
Q14671	ENSG00000134644
Q14674	ENSG00000135476
Q14677	ENSG00000113282
Q14678	ENSG00000107104
Q14679	ENSG00000135912
Q14680	ENSG00000165304
Q14681	ENSG00000180901
Q14683	ENSG00000072501
Q14684	ENSG00000160208
Q14689	ENSG00000160305
Q14690	ENSG00000148843
Q14691	ENSG00000101003
Q14692	ENSG00000165733
Q14693	ENSG00000134324
Q14696	ENSG00000117899
Q14697	ENSG00000089597
Q14721	ENSG00000158445
Q14728	ENSG00000109736
Q14738	ENSG00000112640
Q14739	ENSG00000143815
Q14746	ENSG00000135775
Q14765	ENSG00000138378
Q14781	ENSG00000173894
Q14790	ENSG00000064012
Q147X3	ENSG00000139977
Q14814	ENSG00000116604
Q14831	ENSG00000196277
Q14832	ENSG00000198822
Q14839	ENSG00000111642
Q14847	ENSG00000002834
Q14849	ENSG00000131748
Q14919	ENSG00000175550
Q14938	ENSG00000008441
Q14940	ENSG00000135740
Q14957	ENSG00000161509
Q14964	ENSG00000179331
Q14973	ENSG00000100652
Q14974	ENSG00000108424
Q14982	ENSG00000183715
Q14995	ENSG00000174738
Q14997	ENSG00000068878
Q149N8	ENSG00000146414
Q14BN4	ENSG00000163681
Q14C86	ENSG00000165219
Q14C87	ENSG00000151952
Q14CM0	ENSG00000169933
Q14CS0	ENSG00000215114
Q14CX5	ENSG00000138111
Q14CX7	ENSG00000111300
Q14D04	ENSG00000197415
Q14DG7	ENSG00000139364
Q15005	ENSG00000118363
Q15006	ENSG00000104412
Q15008	ENSG00000163636
Q15014	ENSG00000123562
Q15019	ENSG00000168385
Q15020	ENSG00000075856
Q15021	ENSG00000010292
Q15024	ENSG00000075914
Q15027	ENSG00000072818
Q15029	ENSG00000108883
Q15031	ENSG00000011376
Q15032	ENSG00000048991
Q15034	ENSG00000138641
Q15035	ENSG00000065308
Q15036	ENSG00000115234
Q15040	ENSG00000100221
Q15042	ENSG00000115839
Q15043	ENSG00000104635
Q15046	ENSG00000065427
Q15047	ENSG00000143379
Q15050	ENSG00000179041
Q15052	ENSG00000129675
Q15057	ENSG00000114331
Q15059	ENSG00000169925
Q15063	ENSG00000133110
Q15067	ENSG00000161533
Q15070	ENSG00000155463
Q15075	ENSG00000102189
Q15078	ENSG00000176749
Q15084	ENSG00000143870
Q15111	ENSG00000115896
Q15118	ENSG00000152256
Q15119	ENSG00000005882
Q15120	ENSG00000067992
Q15124	ENSG00000154330
Q15126	ENSG00000163344
Q15139	ENSG00000184304
Q15147	ENSG00000101333
Q15149	ENSG00000178209
Q15155	ENSG00000103512
Q15155	ENSG00000274779
Q15165	ENSG00000105854
Q15166	ENSG00000105852
Q15172	ENSG00000066027
Q15173	ENSG00000068971
Q15181	ENSG00000180817
Q15208	ENSG00000112079
Q15233	ENSG00000147140
Q15257	ENSG00000119383
Q15269	ENSG00000241945
Q15270	ENSG00000235608
Q15276	ENSG00000029725
Q15283	ENSG00000155903
Q15286	ENSG00000111737
Q15287	ENSG00000205937
Q15291	ENSG00000117222
Q15293	ENSG00000049449
Q15303	ENSG00000178568
Q15311	ENSG00000017797
Q15319	ENSG00000091010
Q15326	ENSG00000015171
Q15329	ENSG00000133740
Q15349	ENSG00000071242
Q15363	ENSG00000086598
Q15365	ENSG00000169564
Q15366	ENSG00000197111
Q15369	ENSG00000154582
Q15370	ENSG00000103363
Q15375	ENSG00000135333
Q15382	ENSG00000106615
Q15386	ENSG00000009335
Q15388	ENSG00000173726
Q15392	ENSG00000116133
Q15393	ENSG00000189091
Q15397	ENSG00000080608
Q15404	ENSG00000148484
Q15413	ENSG00000198838
Q15417	ENSG00000117519
Q15418	ENSG00000117676
Q15418	ENSG00000281877
Q15427	ENSG00000143368
Q15428	ENSG00000104897
Q15434	ENSG00000076067
Q15435	ENSG00000115685
Q15436	ENSG00000100934
Q15437	ENSG00000101310
Q15438	ENSG00000108669
Q15459	ENSG00000099995
Q15475	ENSG00000126778
Q15477	ENSG00000204351
Q15477	ENSG00000206353
Q15477	ENSG00000232616
Q15477	ENSG00000228896
Q15477	ENSG00000223493
Q15477	ENSG00000225737
Q15526	ENSG00000148290
Q15526	ENSG00000280627
Q15528	ENSG00000148297
Q15528	ENSG00000281022
Q15542	ENSG00000148835
Q15543	ENSG00000197780
Q15544	ENSG00000064995
Q15545	ENSG00000178913
Q15546	ENSG00000108960
Q15555	ENSG00000166974
Q15560	ENSG00000171703
Q15561	ENSG00000197905
Q15562	ENSG00000074219
Q15582	ENSG00000120708
Q15599	ENSG00000065054
Q15629	ENSG00000067167
Q15637	ENSG00000168066
Q15642	ENSG00000125733
Q15643	ENSG00000100815
Q15645	ENSG00000071539
Q15650	ENSG00000103671
Q15653	ENSG00000104825
Q15653	ENSG00000282905
Q15654	ENSG00000087077
Q15672	ENSG00000122691
Q15691	ENSG00000101367
Q15699	ENSG00000180318
Q15700	ENSG00000150672
Q15714	ENSG00000102804
Q15717	ENSG00000066044
Q15723	ENSG00000109381
Q15742	ENSG00000166886
Q15750	ENSG00000100324
Q15759	ENSG00000185386
Q15768	ENSG00000108947
Q15771	ENSG00000137502
Q15777	ENSG00000066382
Q15782	ENSG00000064886
Q15784	ENSG00000171532
Q15796	ENSG00000175387
Q15797	ENSG00000170365
Q15811	ENSG00000205726
Q15813	ENSG00000116957
Q15813	ENSG00000282984
Q15814	ENSG00000124659
Q15819	ENSG00000169139
Q15822	ENSG00000120903
Q15825	ENSG00000147434
Q15831	ENSG00000118046
Q15833	ENSG00000076944
Q15836	ENSG00000049245
Q15843	ENSG00000129559
Q15906	ENSG00000163159
Q15907	ENSG00000185236
Q15910	ENSG00000106462
Q15911	ENSG00000140836
Q15915	ENSG00000152977
Q15942	ENSG00000159840
Q16134	ENSG00000171503
Q16181	ENSG00000122545
Q16186	ENSG00000130706
Q16204	ENSG00000108091
Q16222	ENSG00000117143
Q16254	ENSG00000205250
Q16280	ENSG00000183862
Q16281	ENSG00000144191
Q16322	ENSG00000143105
Q16342	ENSG00000071994
Q16348	ENSG00000163406
Q16394	ENSG00000182197
Q16512	ENSG00000123143
Q16513	ENSG00000065243
Q16514	ENSG00000120656
Q16518	ENSG00000116745
Q16527	ENSG00000175183
Q16531	ENSG00000167986
Q16533	ENSG00000023608
Q16534	ENSG00000108924
Q16537	ENSG00000154001
Q16539	ENSG00000112062
Q16540	ENSG00000214026
Q16543	ENSG00000105401
Q16555	ENSG00000092964
Q16576	ENSG00000102054
Q16594	ENSG00000273841
Q16594	ENSG00000276463
Q16595	ENSG00000165060
Q16623	ENSG00000106089
Q16629	ENSG00000115875
Q16635	ENSG00000102125
Q16643	ENSG00000113758
Q16644	ENSG00000114738
Q16649	ENSG00000165030
Q16654	ENSG00000004799
Q16665	ENSG00000100644
Q16696	ENSG00000197838
Q16698	ENSG00000104325
Q16706	ENSG00000112893
Q16718	ENSG00000128609
Q16719	ENSG00000115919
Q16720	ENSG00000067842
Q16739	ENSG00000148154
Q16740	ENSG00000125656
Q16760	ENSG00000077044
Q16760	ENSG00000280873
Q16762	ENSG00000128311
Q16769	ENSG00000115828
Q16773	ENSG00000171097
Q16774	ENSG00000143774
Q16775	ENSG00000063854
Q16777	ENSG00000184260
Q16778	ENSG00000184678
Q16795	ENSG00000139180
Q16798	ENSG00000151376
Q16799	ENSG00000139970
Q16816	ENSG00000164776
Q16819	ENSG00000112818
Q16820	ENSG00000141434
Q16822	ENSG00000100889
Q16827	ENSG00000151490
Q16829	ENSG00000164086
Q16831	ENSG00000183696
Q16832	ENSG00000162733
Q16836	ENSG00000138796
Q16849	ENSG00000054356
Q16851	ENSG00000169764
Q16864	ENSG00000128524
Q16875	ENSG00000170525
Q16877	ENSG00000114268
Q16878	ENSG00000129596
Q16880	ENSG00000174607
Q16881	ENSG00000198431
Q16890	ENSG00000111907
Q16891	ENSG00000132305
Q17R31	ENSG00000203705
Q17R89	ENSG00000006740
Q17RN3	ENSG00000130244
Q17RY0	ENSG00000113742
Q1EHB4	ENSG00000148942
Q1HG43	ENSG00000140254
Q1HG44	ENSG00000140274
Q24JP5	ENSG00000006118
Q27J81	ENSG00000203485
Q29RF7	ENSG00000121892
Q2KHT3	ENSG00000038532
Q2LD37	ENSG00000138688
Q2M1Z3	ENSG00000031081
Q2M2I8	ENSG00000115977
Q2M389	ENSG00000136051
Q2M3T9	ENSG00000106302
Q2NKQ1	ENSG00000167037
Q2NL82	ENSG00000167721
Q2PPJ7	ENSG00000188559
Q2PZI1	ENSG00000173852
Q2Q1W2	ENSG00000206557
Q2TAA5	ENSG00000253710
Q2TAC6	ENSG00000196169
Q2TAL5	ENSG00000188176
Q2TAP0	ENSG00000155265
Q2TAY7	ENSG00000122692
Q2TAZ0	ENSG00000110046
Q2TB90	ENSG00000156510
Q2TBE0	ENSG00000152404
Q2V2M9	ENSG00000134775
Q2VIQ3	ENSG00000226650
Q2WGJ9	ENSG00000214814
Q2Y0W8	ENSG00000050438
Q2YD98	ENSG00000163945
Q32M45	ENSG00000151572
Q32M45	ENSG00000262139
Q32NB8	ENSG00000087157
Q32P28	ENSG00000117385
Q32P41	ENSG00000126814
Q32P44	ENSG00000149499
Q330K2	ENSG00000156170
Q33E94	ENSG00000111783
Q38SD2	ENSG00000154237
Q3B8N2	ENSG00000170298
Q3B8N5	ENSG00000119608
Q3C1V8	ENSG00000188909
Q3KNS1	ENSG00000182077
Q3KNS1	ENSG00000276595
Q3KNV8	ENSG00000185619
Q3KNW1	ENSG00000185669
Q3KNW5	ENSG00000145283
Q3KQV9	ENSG00000197355
Q3KR16	ENSG00000008323
Q3KR37	ENSG00000023171
Q3KRA9	ENSG00000239382
Q3L8U1	ENSG00000177200
Q3LXA3	ENSG00000149476
Q3MIR4	ENSG00000182107
Q3MIT2	ENSG00000162927
Q3MJ13	ENSG00000166415
Q3SXM5	ENSG00000103160
Q3SXZ7	ENSG00000131044
Q3SY17	ENSG00000141437
Q3SY56	ENSG00000189120
Q3SY69	ENSG00000136010
Q3SY77	ENSG00000168671
Q3SYB3	ENSG00000273514
Q3SYC2	ENSG00000166391
Q3V5L5	ENSG00000167889
Q3V6T2	ENSG00000115355
Q3YEC7	ENSG00000196642
Q3ZCQ8	ENSG00000105197
Q494W8	ENSG00000166664
Q495M3	ENSG00000186335
Q495N2	ENSG00000186334
Q495T6	ENSG00000142606
Q495T6	ENSG00000277131
Q49A17	ENSG00000174473
Q49AH0	ENSG00000185267
Q49AJ0	ENSG00000147724
Q49B96	ENSG00000240230
Q4AC99	ENSG00000205126
Q4ADV7	ENSG00000107036
Q4FZB7	ENSG00000110066
Q4G0F5	ENSG00000151502
Q4G0N4	ENSG00000152620
Q4G0S4	ENSG00000186684
Q4G176	ENSG00000176715
Q4KMP7	ENSG00000169221
Q4KMQ2	ENSG00000177119
Q4L235	ENSG00000157426
Q4VC05	ENSG00000110987
Q4VC05	ENSG00000282873
Q4VNC0	ENSG00000187527
Q4VNC1	ENSG00000127249
Q4VXU2	ENSG00000101104
Q4ZIN3	ENSG00000182087
Q4ZJI4	ENSG00000164037
Q504Q3	ENSG00000135473
Q52LJ0	ENSG00000171262
Q52LR7	ENSG00000135999
Q52LW3	ENSG00000137962
Q52WX2	ENSG00000188322
Q53EU6	ENSG00000138678
Q53F39	ENSG00000154889
Q53FT3	ENSG00000149196
Q53GD3	ENSG00000204385
Q53GD3	ENSG00000206378
Q53GD3	ENSG00000229077
Q53GD3	ENSG00000235336
Q53GD3	ENSG00000228263
Q53GD3	ENSG00000232180
Q53GD3	ENSG00000231479
Q53GQ0	ENSG00000149084
Q53GS9	ENSG00000168883
Q53H12	ENSG00000006530
Q53H12	ENSG00000262327
Q53H47	ENSG00000170364
Q53H54	ENSG00000183665
Q53H82	ENSG00000147592
Q53HC9	ENSG00000032389
Q53HI1	ENSG00000115446
Q53QZ3	ENSG00000075884
Q53S33	ENSG00000163170
Q53TN4	ENSG00000071967
Q562E7	ENSG00000167716
Q562E7	ENSG00000276021
Q567U6	ENSG00000125633
Q567V2	ENSG00000254858
Q56P03	ENSG00000129518
Q58A45	ENSG00000152520
Q58EX2	ENSG00000069188
Q58F21	ENSG00000137948
Q5BJD5	ENSG00000166471
Q5BJH7	ENSG00000167645
Q5BKT4	ENSG00000139133
Q5C9Z4	ENSG00000146909
Q5D1E8	ENSG00000163874
Q5EBL4	ENSG00000188026
Q5F1R6	ENSG00000168724
Q5FYB0	ENSG00000180801
Q5FYB1	ENSG00000183876
Q5GH72	ENSG00000260903
Q5GH73	ENSG00000171044
Q5GH76	ENSG00000206579
Q5GLZ8	ENSG00000148634
Q5H8A4	ENSG00000174227
Q5H9I0	ENSG00000183434
Q5H9J9	ENSG00000215029
Q5H9L4	ENSG00000102387
Q5H9R7	ENSG00000110075
Q5H9U9	ENSG00000181381
Q5HY92	ENSG00000182263
Q5HYA8	ENSG00000164953
Q5HYI7	ENSG00000177034
Q5HYI8	ENSG00000144840
Q5HYJ1	ENSG00000205678
Q5HYJ3	ENSG00000077458
Q5HYK3	ENSG00000110871
Q5HYK7	ENSG00000109686
Q5HYM0	ENSG00000102053
Q5I7T1	ENSG00000175548
Q5IJ48	ENSG00000148204
Q5J8M3	ENSG00000128463
Q5JPE7	ENSG00000185164
Q5JPH6	ENSG00000103356
Q5JPI9	ENSG00000203791
Q5JR12	ENSG00000155367
Q5JRX3	ENSG00000107959
Q5JSH3	ENSG00000131725
Q5JSJ4	ENSG00000165359
Q5JSL3	ENSG00000147251
Q5JSP0	ENSG00000127084
Q5JST6	ENSG00000183690
Q5JTH9	ENSG00000052749
Q5JU69	ENSG00000160404
Q5JU85	ENSG00000124313
Q5JUK3	ENSG00000107147
Q5JV73	ENSG00000147234
Q5JVF3	ENSG00000126226
Q5JVL4	ENSG00000096093
Q5JW98	ENSG00000164451
Q5JWF2	ENSG00000087460
Q5JWR5	ENSG00000083097
Q5JXX5	ENSG00000188828
Q5JZY3	ENSG00000183317
Q5M7Z0	ENSG00000189050
Q5M9Q1	ENSG00000189134
Q5MAI5	ENSG00000205111
Q5MIZ7	ENSG00000275052
Q5MNZ6	ENSG00000141580
Q5MNZ9	ENSG00000070540
Q5NDL2	ENSG00000163378
Q5PRF9	ENSG00000179134
Q5PT55	ENSG00000253598
Q5QJ74	ENSG00000154114
Q5QJE6	ENSG00000067334
Q5QJU3	ENSG00000177076
Q5QNW6	ENSG00000203814
Q5R372	ENSG00000152061
Q5R3I4	ENSG00000075234
Q5R3K3	ENSG00000188820
Q5S007	ENSG00000188906
Q5SNT2	ENSG00000188807
Q5SQI0	ENSG00000137343
Q5SQI0	ENSG00000206488
Q5SQI0	ENSG00000234549
Q5SQI0	ENSG00000235658
Q5SQI0	ENSG00000231257
Q5SQI0	ENSG00000223752
Q5SQI0	ENSG00000229061
Q5SQQ9	ENSG00000148704
Q5SQS7	ENSG00000178217
Q5SR56	ENSG00000148110
Q5SRE7	ENSG00000175287
Q5SRH9	ENSG00000085831
Q5SXM2	ENSG00000165684
Q5SXM8	ENSG00000213221
Q5SY16	ENSG00000162408
Q5SYB0	ENSG00000070601
Q5SZQ8	ENSG00000159409
Q5T011	ENSG00000198198
Q5T013	ENSG00000178922
Q5T0B9	ENSG00000160094
Q5T0F9	ENSG00000154222
Q5T0N5	ENSG00000137942
Q5T160	ENSG00000146282
Q5T197	ENSG00000163357
Q5T1A1	ENSG00000163354
Q5T1H1	ENSG00000188107
Q5T1Q4	ENSG00000196376
Q5T1R4	ENSG00000127124
Q5T215	ENSG00000173626
Q5T280	ENSG00000198917
Q5T2N8	ENSG00000215915
Q5T2P8	ENSG00000265190
Q5T2R2	ENSG00000148459
Q5T2T1	ENSG00000150054
Q5T2W1	ENSG00000174827
Q5T440	ENSG00000181873
Q5T4B2	ENSG00000167123
Q5T4D3	ENSG00000125247
Q5T4F7	ENSG00000120057
Q5T4S7	ENSG00000127481
Q5T5C0	ENSG00000164506
Q5T5U3	ENSG00000107863
Q5T5Y3	ENSG00000130559
Q5T653	ENSG00000112651
Q5T6J7	ENSG00000148057
Q5T6V5	ENSG00000165118
Q5T7N3	ENSG00000132854
Q5T848	ENSG00000151025
Q5T8D3	ENSG00000107897
Q5T8I3	ENSG00000162636
Q5T8I9	ENSG00000162639
Q5T8P6	ENSG00000139746
Q5T9A4	ENSG00000160072
Q5T9C2	ENSG00000167106
Q5T9L3	ENSG00000116729
Q5TA45	ENSG00000127054
Q5TA50	ENSG00000224051
Q5TAP6	ENSG00000253797
Q5TAX3	ENSG00000134744
Q5TBA9	ENSG00000073910
Q5TC63	ENSG00000139835
Q5TC82	ENSG00000135870
Q5TCQ9	ENSG00000081026
Q5TCY1	ENSG00000146216
Q5TDH0	ENSG00000197312
Q5TEA6	ENSG00000101251
Q5TEU4	ENSG00000101247
Q5TFG8	ENSG00000118491
Q5TGI0	ENSG00000146267
Q5TGY1	ENSG00000162542
Q5TGZ0	ENSG00000173436
Q5TH69	ENSG00000112379
Q5THJ4	ENSG00000048707
Q5TKA1	ENSG00000183814
Q5TZA2	ENSG00000058453
Q5U3C3	ENSG00000157600
Q5VIR6	ENSG00000141252
Q5VSL9	ENSG00000143093
Q5VST6	ENSG00000107362
Q5VT25	ENSG00000143776
Q5VT66	ENSG00000186205
Q5VT79	ENSG00000264230
Q5VT97	ENSG00000097096
Q5VTD9	ENSG00000165702
Q5VTE6	ENSG00000174606
Q5VTL8	ENSG00000134186
Q5VTM2	ENSG00000204172
Q5VTQ0	ENSG00000155158
Q5VTR2	ENSG00000155827
Q5VTY9	ENSG00000054392
Q5VTY9	ENSG00000280680
Q5VU57	ENSG00000186094
Q5VU65	ENSG00000143552
Q5VUE5	ENSG00000203724
Q5VUG0	ENSG00000198879
Q5VUJ6	ENSG00000130224
Q5VUM1	ENSG00000154079
Q5VUY0	ENSG00000188984
Q5VUY2	ENSG00000204518
Q5VV16	ENSG00000204779
Q5VV41	ENSG00000130762
Q5VV42	ENSG00000145996
Q5VV63	ENSG00000107518
Q5VVH2	ENSG00000198225
Q5VVY1	ENSG00000203740
Q5VW22	ENSG00000204149
Q5VW32	ENSG00000162819
Q5VW38	ENSG00000148358
Q5VWG9	ENSG00000165632
Q5VWP2	ENSG00000183508
Q5VWQ0	ENSG00000081019
Q5VWQ8	ENSG00000136848
Q5VXI9	ENSG00000204020
Q5VXJ0	ENSG00000204021
Q5VXU3	ENSG00000204116
Q5VY43	ENSG00000187800
Q5VYK3	ENSG00000136813
Q5VYS8	ENSG00000083223
Q5VYV0	ENSG00000204612
Q5VYY2	ENSG00000173239
Q5VZ89	ENSG00000137145
Q5VZE5	ENSG00000135040
Q5VZF2	ENSG00000139793
Q5VZK9	ENSG00000079691
Q5VZM2	ENSG00000083750
Q5W064	ENSG00000204022
Q5W0Z9	ENSG00000180776
Q5W111	ENSG00000123178
Q5XG87	ENSG00000112941
Q5XG99	ENSG00000183060
Q5XUX1	ENSG00000132004
Q5XXA6	ENSG00000131620
Q63HM1	ENSG00000183077
Q63HR2	ENSG00000111077
Q63ZY3	ENSG00000197256
Q658L1	ENSG00000188659
Q658Y4	ENSG00000176853
Q659C4	ENSG00000138709
Q66K14	ENSG00000197226
Q66K79	ENSG00000109625
Q66LE6	ENSG00000175470
Q676U5	ENSG00000085978
Q676U5	ENSG00000281089
Q67FW5	ENSG00000175711
Q67FW5	ENSG00000277033
Q684P5	ENSG00000132359
Q68BL8	ENSG00000162745
Q68CJ9	ENSG00000060566
Q68CP9	ENSG00000189079
Q68CQ4	ENSG00000117597
Q68CZ1	ENSG00000103494
Q68CZ2	ENSG00000136205
Q68D86	ENSG00000150636
Q68DH5	ENSG00000164187
Q68DU8	ENSG00000183775
Q68DV7	ENSG00000108375
Q68DX3	ENSG00000170324
Q68E01	ENSG00000143624
Q68E01	ENSG00000262826
Q68EM7	ENSG00000140750
Q68G74	ENSG00000162624
Q69YN2	ENSG00000095485
Q69YW2	ENSG00000203685
Q6B0I6	ENSG00000186280
Q6BDS2	ENSG00000065060
Q6BEB4	ENSG00000204335
Q6DD88	ENSG00000184743
Q6DHV5	ENSG00000188649
Q6DHV7	ENSG00000168803
Q6DKI2	ENSG00000171916
Q6DKJ4	ENSG00000167693
Q6DN12	ENSG00000140563
Q6DN14	ENSG00000175471
