CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00017615,ENSG00000226347,WBGene00017615,,Q19607,O76002
WBGene00017615,ENSG00000226832,WBGene00017615,,Q19607,O76000
WBGene00017615,ENSG00000226931,WBGene00017615,,Q19607,Q9GZK6
WBGene00017615,ENSG00000228198,WBGene00017615,,Q19607,Q8NG83
WBGene00017615,ENSG00000229866,WBGene00017615,,Q19607,O76001
WBGene00017615,ENSG00000230301,WBGene00017615,,Q19607,Q8NGV6
WBGene00017615,ENSG00000231192,WBGene00017615,,Q19607,A6NKK0
WBGene00017615,ENSG00000231319,WBGene00017615,,Q19607,O76000
WBGene00017615,ENSG00000231676,WBGene00017615,,Q19607,O76002
WBGene00017615,ENSG00000232178,WBGene00017615,,Q19607,O76001
WBGene00017615,ENSG00000232945,WBGene00017615,,Q19607,O76002
WBGene00017615,ENSG00000233054,WBGene00017615,,Q19607,O76000
WBGene00017615,ENSG00000233180,WBGene00017615,,Q19607,O76000
WBGene00017615,ENSG00000233412,WBGene00017615,,Q19607,A6NDH6
WBGene00017615,ENSG00000233618,WBGene00017615,,Q19607,O76001
WBGene00017615,ENSG00000233636,WBGene00017615,,Q19607,O76001
WBGene00017615,ENSG00000233687,WBGene00017615,,Q19607,O76000
WBGene00017615,ENSG00000234100,WBGene00017615,,Q19607,Q9UGF5
WBGene00017615,ENSG00000234195,WBGene00017615,,Q19607,Q9UGF5
WBGene00017615,ENSG00000234746,WBGene00017615,,Q19607,O76002
WBGene00017615,ENSG00000236032,WBGene00017615,,Q19607,A6NHG9
WBGene00017615,ENSG00000236927,WBGene00017615,,Q19607,Q9UGF5
WBGene00017615,ENSG00000237777,WBGene00017615,,Q19607,Q9UGF5
WBGene00017615,ENSG00000241128,WBGene00017615,,Q19607,Q96R54
WBGene00017615,ENSG00000244623,WBGene00017615,,Q19607,Q8NHA4
WBGene00017615,ENSG00000254834,WBGene00017615,,Q19607,Q6IEU7
WBGene00017615,ENSG00000255012,WBGene00017615,,Q19607,Q8NGP8
WBGene00017615,ENSG00000255223,WBGene00017615,,Q19607,Q96RB7
WBGene00017615,ENSG00000261897,WBGene00017615,,Q19607,Q8NGG3
WBGene00017615,ENSG00000262611,WBGene00017615,,Q19607,Q8NGG4
WBGene00017615,ENSG00000262784,WBGene00017615,,Q19607,Q8NG75
WBGene00017615,ENSG00000262796,WBGene00017615,,Q19607,Q8NGP2
WBGene00017615,ENSG00000262851,WBGene00017615,,Q19607,Q8NGG2
WBGene00017615,ENSG00000273508,WBGene00017615,,Q19607,O43869
WBGene00017615,ENSG00000273827,WBGene00017615,,Q19607,Q6IEZ7
WBGene00017615,ENSG00000274870,WBGene00017615,,Q19607,Q8NH00
WBGene00017615,ENSG00000275102,WBGene00017615,,Q19607,Q6IEZ7
WBGene00017615,ENSG00000275244,WBGene00017615,,Q19607,O43869
WBGene00017615,ENSG00000275617,WBGene00017615,,Q19607,Q8NH00
WBGene00017615,ENSG00000275754,WBGene00017615,,Q19607,Q6IF00
WBGene00017615,ENSG00000276119,WBGene00017615,,Q19607,Q8NGS9
WBGene00017615,ENSG00000276821,WBGene00017615,,Q19607,Q6IF00
WBGene00017615,ENSG00000277113,WBGene00017615,,Q19607,Q8NH03
WBGene00017615,ENSG00000277556,WBGene00017615,,Q19607,Q8NGS8
WBGene00017615,ENSG00000278253,WBGene00017615,,Q19607,Q8WZ94
WBGene00017615,ENSG00000278377,WBGene00017615,,Q19607,Q8NH03
WBGene00017615,ENSG00000278659,WBGene00017615,,Q19607,Q8NHC8
WBGene00017615,ENSG00000278689,WBGene00017615,,Q19607,Q8NHC8
WBGene00017615,ENSG00000279263,WBGene00017615,,Q19607,Q8NGY9
WBGene00017615,ENSG00000279301,WBGene00017615,,Q19607,Q8NH01
WBGene00017615,ENSG00000279486,WBGene00017615,,Q19607,Q9H205
WBGene00017615,ENSG00000280808,WBGene00017615,,Q19607,Q8WZ94
WBGene00017615,ENSG00000281395,WBGene00017615,,Q19607,P0C7T2
WBGene00017615,ENSG00000281489,WBGene00017615,,Q19607,P0C7T2
WBGene00017615,,WBGene00017615,,Q19607,Q8NHA6
WBGene00017615,,WBGene00017615,,Q19607,Q8NHC6
WBGene00017615,,WBGene00017615,,Q19607,P0C629
WBGene00017615,,WBGene00017615,,Q19607,P0C617
WBGene00017615,,WBGene00017615,,Q19607,Q8NH89
WBGene00017615,,WBGene00017615,,Q19607,P0C7N8
WBGene00017615,,WBGene00017615,,Q19607,Q8NGM4
WBGene00017615,,WBGene00017615,,Q19607,A6NMZ5
WBGene00017615,,WBGene00017615,,Q19607,Q8NGU4
WBGene00017615,,WBGene00017615,,Q19607,Q8NH08
WBGene00017615,,WBGene00017615,,Q19607,Q8NGY7
WBGene00017615,,WBGene00017615,,Q19607,A6NFC9
WBGene00017625,ENSG00000148154,WBGene00017625,,G5EC84,Q16739
WBGene00017640,ENSG00000183773,WBGene00017640,,Q19655,Q96NN9
WBGene00017643,ENSG00000086827,WBGene00017643,,Q19642,O43264
WBGene00017644,ENSG00000213145,WBGene00017644,,Q19641,P50238
WBGene00017646,ENSG00000140995,WBGene00017646,,O01738,Q6ZN54
WBGene00017673,ENSG00000116237,WBGene00017673,,P91266,O60725
WBGene00017683,ENSG00000117222,WBGene00017683,,Q09309,Q15291
WBGene00017686,ENSG00000134900,WBGene00017686,,Q09541,P29144
WBGene00017687,ENSG00000124664,WBGene00017687,,A8WFJ9,O95238
WBGene00017696,ENSG00000122008,WBGene00017696,,P34409,Q9UBT6
WBGene00017699,ENSG00000154803,WBGene00017699,,H2KY80,Q8NFG4
WBGene00017702,ENSG00000172175,WBGene00017702,,G5EG87,Q9UDY8
WBGene00017705,ENSG00000168301,WBGene00017705,,O16711,Q8NC69
WBGene00017705,ENSG00000243335,WBGene00017705,,O16711,Q96MP8
WBGene00017707,ENSG00000168301,WBGene00017707,,O16706,Q8NC69
WBGene00017707,ENSG00000243335,WBGene00017707,,O16706,Q96MP8
WBGene00017710,ENSG00000198553,WBGene00017710,,O16709,Q8N5I3
WBGene00017719,ENSG00000143653,WBGene00017719,,Q9GZE9,Q8NBX0
WBGene00017720,ENSG00000143653,WBGene00017720,,Q9GZF0,Q8NBX0
WBGene00017723,ENSG00000174684,WBGene00017723,,Q9GZF1,O43505
WBGene00017724,ENSG00000128965,WBGene00017724,,Q9GZE8,Q9BUX1
WBGene00017724,ENSG00000143942,WBGene00017724,,Q9GZE8,Q8WUX2
WBGene00017734,ENSG00000105379,WBGene00017734,,Q9TXI4,P38117
WBGene00017735,ENSG00000255112,WBGene00017735,,Q9TXI3,Q7LBR1
WBGene00017738,ENSG00000075131,WBGene00017738,,Q9TXI0,Q9BVW5
WBGene00017746,ENSG00000169371,WBGene00017746,,O17066,O95149
WBGene00017747,ENSG00000099960,WBGene00017747,,O17069,O43246
WBGene00017759,ENSG00000163541,WBGene00017759,,O02642,P53597
WBGene00017760,ENSG00000047365,WBGene00017760,,H2KZV4,Q8WZ64
WBGene00017760,ENSG00000120318,WBGene00017760,,H2KZV4,Q8WWN8
WBGene00017760,ENSG00000186635,WBGene00017760,,H2KZV4,Q96P48
WBGene00017763,ENSG00000088766,WBGene00017763,,O01916,Q9UJA2
WBGene00017765,ENSG00000145020,WBGene00017765,,Q22968,P48728
WBGene00017766,ENSG00000139946,WBGene00017766,,Q22967,Q9HAT8
WBGene00017766,ENSG00000174516,WBGene00017766,,Q22967,Q8N2H9
WBGene00017766,ENSG00000197329,WBGene00017766,,Q22967,Q96FA3
WBGene00017768,ENSG00000185246,WBGene00017768,,Q22961,Q86UA1
WBGene00017769,ENSG00000112972,WBGene00017769,,P54871,Q01581
WBGene00017769,ENSG00000134240,WBGene00017769,,P54871,P54868
WBGene00017776,ENSG00000101391,WBGene00017776,,Q09316,Q96SZ6
WBGene00017777,ENSG00000136877,WBGene00017777,,Q09509,Q05932
WBGene00017778,ENSG00000116560,WBGene00017778,,B3GWA1,P23246
WBGene00017778,ENSG00000121390,WBGene00017778,,B3GWA1,Q8WXF1
WBGene00017778,ENSG00000147140,WBGene00017778,,B3GWA1,Q15233
WBGene00017781,ENSG00000101473,WBGene00017781,,Q19781,O14734
WBGene00017791,ENSG00000105707,WBGene00017791,,O76654,P05981
WBGene00017791,ENSG00000116176,WBGene00017791,,O76654,Q9NRR2
WBGene00017791,ENSG00000129437,WBGene00017791,,O76654,Q9P0G3
WBGene00017791,ENSG00000137648,WBGene00017791,,O76654,Q9NRS4
WBGene00017791,ENSG00000137747,WBGene00017791,,O76654,Q9BYE2
WBGene00017791,ENSG00000145649,WBGene00017791,,O76654,P12544
WBGene00017791,ENSG00000160183,WBGene00017791,,O76654,P57727
WBGene00017791,ENSG00000162438,WBGene00017791,,O76654,Q99895
WBGene00017791,ENSG00000166682,WBGene00017791,,O76654,Q9H3S3
WBGene00017791,ENSG00000172236,WBGene00017791,,O76654,Q15661
WBGene00017791,ENSG00000184012,WBGene00017791,,O76654,O15393
WBGene00017791,ENSG00000189099,WBGene00017791,,O76654,Q7RTY5
WBGene00017791,ENSG00000197253,WBGene00017791,,O76654,P20231
WBGene00017791,ENSG00000197540,WBGene00017791,,O76654,P51124
WBGene00017791,ENSG00000198092,WBGene00017791,,O76654,Q6ZWK6
WBGene00017791,ENSG00000205403,WBGene00017791,,O76654,P05156
WBGene00017791,ENSG00000219073,WBGene00017791,,O76654,P08861
WBGene00017791,ENSG00000275896,WBGene00017791,,O76654,P07478
WBGene00017791,ENSG00000282049,WBGene00017791,,O76654,P07478
WBGene00017791,,WBGene00017791,,O76654,Q7RTY9
WBGene00017791,,WBGene00017791,,O76654,E7EML9
WBGene00017791,,WBGene00017791,,O76654,Q8NHM4
WBGene00017797,ENSG00000125755,WBGene00017797,,O16929,Q92797
WBGene00017799,ENSG00000140319,WBGene00017799,,O16927,P37108
WBGene00017812,ENSG00000139597,WBGene00017812,,Q19804,Q5TBK1
WBGene00017816,ENSG00000165119,WBGene00017816,,P91277,P61978
WBGene00017818,ENSG00000148057,WBGene00017818,,O61968,Q5T6J7
WBGene00017825,ENSG00000239857,WBGene00017825,,Q19824,Q7L5D6
WBGene00017826,ENSG00000131748,WBGene00017826,,Q19819,Q14849
WBGene00017830,ENSG00000163882,WBGene00017830,,Q19826,P52434
WBGene00017831,ENSG00000168876,WBGene00017831,,Q95QI6,Q8WVL7
WBGene00017837,ENSG00000103544,WBGene00017837,,Q19833,Q7Z3J2
WBGene00017852,ENSG00000136868,WBGene00017852,,Q6BEW1,O15431
WBGene00017855,ENSG00000156697,WBGene00017855,,P91280,Q9BVJ6
WBGene00017855,ENSG00000253797,WBGene00017855,,P91280,Q5TAP6
WBGene00017864,ENSG00000175198,WBGene00017864,,Q19842,P05165
WBGene00017866,ENSG00000147481,WBGene00017866,,Q5WRR6,Q9NSN8
WBGene00017866,ENSG00000172554,WBGene00017866,,Q5WRR6,Q9NY99
WBGene00017867,ENSG00000137860,WBGene00017867,,G5EE77,O43868
WBGene00017867,ENSG00000156222,WBGene00017867,,G5EE77,O00337
WBGene00017867,ENSG00000197506,WBGene00017867,,G5EE77,Q9HAS3
WBGene00017868,ENSG00000137860,WBGene00017868,,H2KYD6,O43868
WBGene00017868,ENSG00000156222,WBGene00017868,,H2KYD6,O00337
WBGene00017868,ENSG00000197506,WBGene00017868,,H2KYD6,Q9HAS3
WBGene00017874,ENSG00000151498,WBGene00017874,,Q95YB2,Q9UKU7
WBGene00017877,ENSG00000106692,WBGene00017877,,Q95YB7,O75072
WBGene00017885,ENSG00000066084,WBGene00017885,,Q1RS87,Q9P265
WBGene00017885,ENSG00000151240,WBGene00017885,,Q1RS87,Q9Y2E4
WBGene00017885,ENSG00000160305,WBGene00017885,,Q1RS87,Q14689
WBGene00017886,ENSG00000138111,WBGene00017886,,H2KZU5,Q14CX5
WBGene00017888,ENSG00000155189,WBGene00017888,,Q95R12,Q9NUQ2
WBGene00017891,ENSG00000143344,WBGene00017891,,Q19852,Q9NZL6
WBGene00017891,ENSG00000160271,WBGene00017891,,Q19852,Q12967
WBGene00017891,ENSG00000205517,WBGene00017891,,Q19852,Q3MIN7
WBGene00017891,ENSG00000206282,WBGene00017891,,Q19852,O15211
WBGene00017891,ENSG00000224841,WBGene00017891,,Q19852,O15211
WBGene00017891,ENSG00000228736,WBGene00017891,,Q19852,O15211
WBGene00017891,ENSG00000237441,WBGene00017891,,Q19852,O15211
WBGene00017891,ENSG00000237825,WBGene00017891,,Q19852,O15211
WBGene00017895,ENSG00000028116,WBGene00017895,,Q19848,Q86Y07
WBGene00017895,ENSG00000100749,WBGene00017895,,Q19848,Q99986
WBGene00017904,ENSG00000064042,WBGene00017904,,Q8MNT0,Q9UPQ0
WBGene00017904,ENSG00000136153,WBGene00017904,,Q8MNT0,Q8WWI1
WBGene00017909,ENSG00000102934,WBGene00017909,,P83386,Q9Y342
WBGene00017909,ENSG00000170293,WBGene00017909,,P83386,Q8IZV2
WBGene00017914,ENSG00000119865,WBGene00017914,,O16206,Q96F85
WBGene00017919,ENSG00000203791,WBGene00017919,,Q9GYH9,Q5JPI9
WBGene00017919,ENSG00000258539,WBGene00017919,,Q9GYH9,H3BQF6
WBGene00017924,ENSG00000187145,WBGene00017924,,Q9GYI2,P82921
WBGene00017928,ENSG00000142544,WBGene00017928,,O76365,Q7Z7A3
WBGene00017929,ENSG00000162775,WBGene00017929,,H2KYB8,Q96T37
WBGene00017929,ENSG00000259956,WBGene00017929,,H2KYB8,Q8NDT2
WBGene00017934,ENSG00000140961,WBGene00017934,,Q19910,Q9UJX0
WBGene00017934,ENSG00000164823,WBGene00017934,,Q19910,Q9Y236
WBGene00017936,ENSG00000165794,WBGene00017936,,Q19913,Q9NP94
WBGene00017945,ENSG00000092931,WBGene00017945,,Q19932,O43934
WBGene00017947,ENSG00000127507,WBGene00017947,,Q19930,Q9UHX3
WBGene00017947,ENSG00000144820,WBGene00017947,,Q19930,Q96K78
WBGene00017947,ENSG00000173698,WBGene00017947,,Q19930,Q8IZP9
WBGene00017948,ENSG00000127507,WBGene00017948,,Q19931,Q9UHX3
WBGene00017948,ENSG00000144820,WBGene00017948,,Q19931,Q96K78
WBGene00017948,ENSG00000173698,WBGene00017948,,Q19931,Q8IZP9
WBGene00017951,ENSG00000135473,WBGene00017951,,P53015,Q504Q3
WBGene00017954,ENSG00000136867,WBGene00017954,,Q19936,O15432
WBGene00017959,ENSG00000145626,WBGene00017959,,O17123,Q6NUS8
WBGene00017959,ENSG00000168671,WBGene00017959,,O17123,Q3SY77
WBGene00017967,ENSG00000173011,WBGene00017967,,Q19953,Q86TJ2
WBGene00017967,ENSG00000277104,WBGene00017967,,Q19953,O75478
WBGene00017971,ENSG00000186153,WBGene00017971,,Q95QH4,Q9NZC7
WBGene00017973,ENSG00000122970,WBGene00017973,,A8DYR7,Q8WYA0
WBGene00017974,ENSG00000006715,WBGene00017974,,Q19954,P49754
WBGene00017975,ENSG00000104879,WBGene00017975,,O01854,P06732
WBGene00017975,ENSG00000131730,WBGene00017975,,O01854,P17540
WBGene00017975,ENSG00000166165,WBGene00017975,,O01854,P12277
WBGene00017975,ENSG00000223572,WBGene00017975,,O01854,P12532
WBGene00017975,ENSG00000237289,WBGene00017975,,O01854,P12532
WBGene00017981,ENSG00000132436,WBGene00017981,,O16299,Q6PIW4
WBGene00017981,ENSG00000182263,WBGene00017981,,O16299,Q5HY92
WBGene00017983,ENSG00000179104,WBGene00017983,,O16296,Q8N394
WBGene00017984,ENSG00000100938,WBGene00017984,,O16294,Q9P2T1
WBGene00017984,ENSG00000137198,WBGene00017984,,O16294,P36959
WBGene00017989,ENSG00000115761,WBGene00017989,,Q19974,Q9BSC4
WBGene00017997,ENSG00000169288,WBGene00017997,,Q7KPW7,Q9BYD6
WBGene00017999,ENSG00000127774,WBGene00017999,,Q7KPW6,Q9BV81
WBGene00018000,ENSG00000143013,WBGene00018000,,O44778,P61968
WBGene00018002,ENSG00000124780,WBGene00018002,,O44773,Q96T54
WBGene00018002,ENSG00000164626,WBGene00018002,,O44773,O95279
WBGene00018006,ENSG00000197858,WBGene00018006,,Q95X60,O43292
WBGene00018007,ENSG00000141543,WBGene00018007,,O44781,P38919
WBGene00018008,ENSG00000101558,WBGene00018008,,O44782,Q9P0L0
WBGene00018008,ENSG00000124164,WBGene00018008,,O44782,O95292
WBGene00018009,ENSG00000153786,WBGene00018009,,Q95X59,Q9NXF8
WBGene00018009,ENSG00000163812,WBGene00018009,,Q95X59,Q9NYG2
WBGene00018009,ENSG00000280674,WBGene00018009,,Q95X59,Q9NYG2
WBGene00018011,ENSG00000162869,WBGene00018011,,O61853,Q6ZMI0
WBGene00018013,ENSG00000130024,WBGene00018013,,Q2A950,Q8WUB8
WBGene00018014,ENSG00000123154,WBGene00018014,,Q19986,Q9BRX9
WBGene00018015,ENSG00000136197,WBGene00018015,,Q19987,Q9BPX7
WBGene00018017,ENSG00000140478,WBGene00018017,,Q19989,P0CG33
WBGene00018017,ENSG00000159289,WBGene00018017,,Q19989,Q9NYA3
WBGene00018017,ENSG00000167110,WBGene00018017,,Q19989,Q08379
WBGene00018017,ENSG00000167195,WBGene00018017,,Q19989,A6NDK9
WBGene00018017,ENSG00000215186,WBGene00018017,,Q19989,A6NDN3
WBGene00018017,ENSG00000261739,WBGene00018017,,Q19989,H3BPF8
WBGene00018036,ENSG00000138135,WBGene00018036,,Q20027,O95992
WBGene00018037,ENSG00000129353,WBGene00018037,,Q20026,Q8IWA5
WBGene00018037,ENSG00000137968,WBGene00018037,,Q20026,Q8NCS7
WBGene00018037,ENSG00000204385,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000206378,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000228263,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000229077,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000231479,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000232180,WBGene00018037,,Q20026,Q53GD3
WBGene00018037,ENSG00000235336,WBGene00018037,,Q20026,Q53GD3
WBGene00018042,ENSG00000164953,WBGene00018042,,Q20046,Q5HYA8
WBGene00018044,ENSG00000162542,WBGene00018044,,Q20035,Q5TGY1
WBGene00018060,ENSG00000105643,WBGene00018060,,Q9GYT5,Q8TBH0
WBGene00018061,ENSG00000105643,WBGene00018061,,Q9GYT4,Q8TBH0
WBGene00018064,ENSG00000134371,WBGene00018064,,Q9N5U5,Q6P1J9
WBGene00018071,ENSG00000126756,WBGene00018071,,Q20070,Q9UBK9
WBGene00018072,ENSG00000103148,WBGene00018072,,Q20069,Q12980
WBGene00018074,ENSG00000151967,WBGene00018074,,Q20079,Q9P0W5
WBGene00018074,ENSG00000283245,WBGene00018074,,Q20079,C9J366
WBGene00018074,ENSG00000283245,WBGene00018074,,Q20079,Q9P0W5
WBGene00018075,ENSG00000011454,WBGene00018075,,H2KZZ6,Q9Y3P9
WBGene00018075,ENSG00000152061,WBGene00018075,,H2KZZ6,Q5R372
WBGene00018076,ENSG00000143393,WBGene00018076,,Q20077,Q9UBF8
WBGene00018088,ENSG00000196655,WBGene00018088,,Q20100,Q9Y296
WBGene00018088,ENSG00000280495,WBGene00018088,,Q20100,Q9Y296
WBGene00018090,ENSG00000121644,WBGene00018090,,H2KZK4,Q9BSY9
WBGene00018105,ENSG00000163815,WBGene00018105,,P91292,P05452
WBGene00018105,ENSG00000166509,WBGene00018105,,P91292,O75596
WBGene00018131,ENSG00000183260,WBGene00018131,,P41879,Q9H3Z7
WBGene00018131,ENSG00000204427,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000206403,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000224552,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000230475,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000231488,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000235676,WBGene00018131,,P41879,O95870
WBGene00018131,ENSG00000236063,WBGene00018131,,P41879,O95870
WBGene00018132,ENSG00000128563,WBGene00018132,,P41880,Q9H875
WBGene00018146,ENSG00000119943,WBGene00018146,,O61196,Q8N2H3
WBGene00018149,ENSG00000105248,WBGene00018149,,Q20124,Q9BW85
WBGene00018150,ENSG00000149547,WBGene00018150,,Q20123,O14681
WBGene00018152,ENSG00000068366,WBGene00018152,,Q20121,O60488
WBGene00018152,ENSG00000123983,WBGene00018152,,Q20121,O95573
WBGene00018154,ENSG00000123737,WBGene00018154,,Q20128,Q06265
WBGene00018156,ENSG00000136937,WBGene00018156,,O01763,Q09161
WBGene00018159,ENSG00000153037,WBGene00018159,,O61749,P09132
WBGene00018161,ENSG00000170638,WBGene00018161,,H2KZA2,Q9H4I3
WBGene00018174,ENSG00000159131,WBGene00018174,,Q20143,P22102
WBGene00018174,ENSG00000262473,WBGene00018174,,Q20143,P22102
WBGene00018175,ENSG00000125247,WBGene00018175,,Q20144,Q5T4D3
WBGene00018181,ENSG00000129255,WBGene00018181,,Q20157,O75352
WBGene00018184,ENSG00000182378,WBGene00018184,,Q20177,Q9NUJ7
WBGene00018184,ENSG00000182836,WBGene00018184,,Q20177,Q63HM9
WBGene00018184,ENSG00000240891,WBGene00018184,,Q20177,Q0VAA5
WBGene00018187,ENSG00000151239,WBGene00018187,,Q20173,Q12792
WBGene00018187,ENSG00000247596,WBGene00018187,,Q20173,Q6IBS0
WBGene00018206,ENSG00000109181,WBGene00018206,,O16276,P36537
WBGene00018206,ENSG00000135220,WBGene00018206,,O16276,Q6UWM9
WBGene00018206,ENSG00000135226,WBGene00018206,,O16276,Q9BY64
WBGene00018206,ENSG00000156096,WBGene00018206,,O16276,P06133
WBGene00018206,ENSG00000167165,WBGene00018206,,O16276,P19224
WBGene00018206,ENSG00000171234,WBGene00018206,,O16276,P16662
WBGene00018206,ENSG00000173610,WBGene00018206,,O16276,Q9Y4X1
WBGene00018206,ENSG00000196620,WBGene00018206,,O16276,P54855
WBGene00018206,ENSG00000197888,WBGene00018206,,O16276,O75795
WBGene00018206,ENSG00000213759,WBGene00018206,,O16276,O75310
WBGene00018206,ENSG00000240224,WBGene00018206,,O16276,P35504
WBGene00018206,ENSG00000241119,WBGene00018206,,O16276,O60656
WBGene00018206,ENSG00000241635,WBGene00018206,,O16276,P22309
WBGene00018206,ENSG00000242366,WBGene00018206,,O16276,Q9HAW9
WBGene00018206,ENSG00000242515,WBGene00018206,,O16276,Q9HAW8
WBGene00018206,ENSG00000243135,WBGene00018206,,O16276,P35503
WBGene00018206,ENSG00000244122,WBGene00018206,,O16276,Q9HAW7
WBGene00018206,ENSG00000244474,WBGene00018206,,O16276,P22310
WBGene00018206,ENSG00000271271,WBGene00018206,,O16276,Q9Y4X1
WBGene00018206,ENSG00000275190,WBGene00018206,,O16276,P36537
WBGene00018206,ENSG00000278216,WBGene00018206,,O16276,Q6UWM9
WBGene00018213,ENSG00000005448,WBGene00018213,,Q20197,Q9H977
WBGene00018214,ENSG00000064199,WBGene00018214,,Q20199,Q15506
WBGene00018215,ENSG00000171587,WBGene00018215,,Q9TXI8,O60469
WBGene00018215,ENSG00000177103,WBGene00018215,,Q9TXI8,Q8TD84
WBGene00018218,ENSG00000089220,WBGene00018218,,O16264,P30086
WBGene00018226,ENSG00000188167,WBGene00018226,,Q09320,Q6ZT21
WBGene00018238,ENSG00000121579,WBGene00018238,,Q20220,Q9GZZ1
WBGene00018239,ENSG00000113734,WBGene00018239,,C0Z1Y7,Q12981
WBGene00018240,ENSG00000138495,WBGene00018240,,Q9TZ68,Q14061
WBGene00018260,ENSG00000108242,WBGene00018260,,O16673,P33260
WBGene00018260,ENSG00000130649,WBGene00018260,,O16673,P05181
WBGene00018260,ENSG00000134716,WBGene00018260,,O16673,P51589
WBGene00018260,ENSG00000138109,WBGene00018260,,O16673,P11712
WBGene00018260,ENSG00000138115,WBGene00018260,,O16673,P10632
WBGene00018260,ENSG00000165841,WBGene00018260,,O16673,P33261
WBGene00018260,ENSG00000167600,WBGene00018260,,O16673,Q96SQ9
WBGene00018260,ENSG00000186104,WBGene00018260,,O16673,Q6VVX0
WBGene00018260,ENSG00000197408,WBGene00018260,,O16673,P20813
WBGene00018260,ENSG00000197446,WBGene00018260,,O16673,P24903
WBGene00018260,ENSG00000197838,WBGene00018260,,O16673,Q16696
WBGene00018260,ENSG00000198077,WBGene00018260,,O16673,P20853
WBGene00018260,ENSG00000255974,WBGene00018260,,O16673,P11509
WBGene00018261,ENSG00000108242,WBGene00018261,,O16671,P33260
WBGene00018261,ENSG00000130649,WBGene00018261,,O16671,P05181
WBGene00018261,ENSG00000134716,WBGene00018261,,O16671,P51589
WBGene00018261,ENSG00000138109,WBGene00018261,,O16671,P11712
WBGene00018261,ENSG00000138115,WBGene00018261,,O16671,P10632
WBGene00018261,ENSG00000165841,WBGene00018261,,O16671,P33261
WBGene00018261,ENSG00000167600,WBGene00018261,,O16671,Q96SQ9
WBGene00018261,ENSG00000186104,WBGene00018261,,O16671,Q6VVX0
WBGene00018261,ENSG00000197408,WBGene00018261,,O16671,P20813
WBGene00018261,ENSG00000197446,WBGene00018261,,O16671,P24903
WBGene00018261,ENSG00000197838,WBGene00018261,,O16671,Q16696
WBGene00018261,ENSG00000198077,WBGene00018261,,O16671,P20853
WBGene00018261,ENSG00000255974,WBGene00018261,,O16671,P11509
WBGene00018262,ENSG00000108242,WBGene00018262,,O16670,P33260
WBGene00018262,ENSG00000130649,WBGene00018262,,O16670,P05181
WBGene00018262,ENSG00000134716,WBGene00018262,,O16670,P51589
WBGene00018262,ENSG00000138109,WBGene00018262,,O16670,P11712
WBGene00018262,ENSG00000138115,WBGene00018262,,O16670,P10632
WBGene00018262,ENSG00000165841,WBGene00018262,,O16670,P33261
WBGene00018262,ENSG00000167600,WBGene00018262,,O16670,Q96SQ9
WBGene00018262,ENSG00000186104,WBGene00018262,,O16670,Q6VVX0
WBGene00018262,ENSG00000197408,WBGene00018262,,O16670,P20813
WBGene00018262,ENSG00000197446,WBGene00018262,,O16670,P24903
WBGene00018262,ENSG00000197838,WBGene00018262,,O16670,Q16696
WBGene00018262,ENSG00000198077,WBGene00018262,,O16670,P20853
WBGene00018262,ENSG00000255974,WBGene00018262,,O16670,P11509
WBGene00018264,ENSG00000108242,WBGene00018264,,O16672,P33260
WBGene00018264,ENSG00000130649,WBGene00018264,,O16672,P05181
WBGene00018264,ENSG00000134716,WBGene00018264,,O16672,P51589
WBGene00018264,ENSG00000138109,WBGene00018264,,O16672,P11712
WBGene00018264,ENSG00000138115,WBGene00018264,,O16672,P10632
WBGene00018264,ENSG00000165841,WBGene00018264,,O16672,P33261
WBGene00018264,ENSG00000167600,WBGene00018264,,O16672,Q96SQ9
WBGene00018264,ENSG00000186104,WBGene00018264,,O16672,Q6VVX0
WBGene00018264,ENSG00000197408,WBGene00018264,,O16672,P20813
WBGene00018264,ENSG00000197446,WBGene00018264,,O16672,P24903
WBGene00018264,ENSG00000197838,WBGene00018264,,O16672,Q16696
WBGene00018264,ENSG00000198077,WBGene00018264,,O16672,P20853
WBGene00018264,ENSG00000255974,WBGene00018264,,O16672,P11509
WBGene00018269,ENSG00000176715,WBGene00018269,,Q20264,Q4G176
WBGene00018270,ENSG00000111711,WBGene00018270,,Q20263,Q9Y3E0
WBGene00018270,ENSG00000174567,WBGene00018270,,Q20263,Q6ZVE7
WBGene00018271,ENSG00000064601,WBGene00018271,,P52717,P10619
WBGene00018281,ENSG00000100359,WBGene00018281,,Q94222,Q96HU1
WBGene00018283,ENSG00000170615,WBGene00018283,,Q94225,P58743
WBGene00018283,ENSG00000174502,WBGene00018283,,Q94225,Q7LBE3
