CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00015810,ENSG00000147684,WBGene00015810,,Q18036,Q9Y6M9
WBGene00015811,ENSG00000198042,WBGene00015811,,Q18035,Q9BXY0
WBGene00015813,ENSG00000125676,WBGene00015813,,Q18033,Q8NI27
WBGene00015814,ENSG00000065154,WBGene00015814,,Q18040,P04181
WBGene00015815,ENSG00000125633,WBGene00015815,,H2KYD0,Q567U6
WBGene00015866,ENSG00000100364,WBGene00015866,,Q18046,Q6ICG6
WBGene00015887,ENSG00000101473,WBGene00015887,,Q9BIA9,O14734
WBGene00015915,ENSG00000087263,WBGene00015915,,Q09973,Q8N543
WBGene00015916,ENSG00000243725,WBGene00015916,,Q09974,O95801
WBGene00015920,ENSG00000100129,WBGene00015920,,Q95QW0,Q9Y262
WBGene00015926,ENSG00000034677,WBGene00015926,,B1Q249,Q9NV58
WBGene00015926,ENSG00000116514,WBGene00015926,,B1Q249,Q6ZMZ0
WBGene00015927,ENSG00000077380,WBGene00015927,,O45087,Q13409
WBGene00015927,ENSG00000158560,WBGene00015927,,O45087,O14576
WBGene00015928,ENSG00000116685,WBGene00015928,,O45086,Q8IYS2
WBGene00015934,ENSG00000119547,WBGene00015934,,O45080,O95948
WBGene00015934,ENSG00000169856,WBGene00015934,,O45080,Q9UBC0
WBGene00015934,ENSG00000205922,WBGene00015934,,O45080,O60422
WBGene00015939,ENSG00000101574,WBGene00015939,,Q09956,Q8N3J2
WBGene00015941,ENSG00000117395,WBGene00015941,,Q09958,Q99848
WBGene00015943,ENSG00000116001,WBGene00015943,,Q95QV8,P31483
WBGene00015943,ENSG00000151923,WBGene00015943,,Q95QV8,Q01085
WBGene00015955,ENSG00000132471,WBGene00015955,,Q18075,Q969T9
WBGene00015955,ENSG00000183066,WBGene00015955,,Q18075,Q6ICG8
WBGene00015971,ENSG00000066117,WBGene00015971,,O02101,Q96GM5
WBGene00015971,ENSG00000082014,WBGene00015971,,O02101,Q6STE5
WBGene00015971,ENSG00000108604,WBGene00015971,,O02101,Q92925
WBGene00015974,ENSG00000060688,WBGene00015974,,O02097,Q96DI7
WBGene00015975,ENSG00000112186,WBGene00015975,,O02096,P40123
WBGene00015975,ENSG00000131236,WBGene00015975,,O02096,Q01518
WBGene00015978,ENSG00000076513,WBGene00015978,,Q18099,Q8IZ07
WBGene00015978,ENSG00000172932,WBGene00015978,,Q18099,Q6ZTN6
WBGene00015978,ENSG00000198720,WBGene00015978,,Q18099,Q86YJ7
WBGene00016005,ENSG00000096872,WBGene00016005,,Q18106,Q96LB3
WBGene00016011,ENSG00000132541,WBGene00016011,,Q10121,P52758
WBGene00016014,ENSG00000155275,WBGene00016014,,Q45EK7,Q8IYL2
WBGene00016019,ENSG00000138303,WBGene00016019,,A9Z1L6,Q8N9N2
WBGene00016020,ENSG00000090054,WBGene00016020,,P91079,O15269
WBGene00016029,ENSG00000102034,WBGene00016029,,H2KYY1,Q99607
WBGene00016029,ENSG00000102034,WBGene00016029,,Q400M2,Q99607
WBGene00016029,ENSG00000109381,WBGene00016029,,H2KYY1,Q15723
WBGene00016029,ENSG00000109381,WBGene00016029,,Q400M2,Q15723
WBGene00016029,ENSG00000120690,WBGene00016029,,H2KYY1,P32519
WBGene00016029,ENSG00000120690,WBGene00016029,,Q400M2,P32519
WBGene00016030,ENSG00000116783,WBGene00016030,,H2KYY2,H0YE48
WBGene00016034,ENSG00000242110,WBGene00016034,,Q18122,Q9UHK6
WBGene00016038,ENSG00000101109,WBGene00016038,,Q304D8,Q13043
WBGene00016038,ENSG00000104375,WBGene00016038,,Q304D8,Q13188
WBGene00016045,ENSG00000021574,WBGene00016045,,G5EEF8,Q9UBP0
WBGene00016045,ENSG00000021574,WBGene00016045,,Q8MNV0,Q9UBP0
WBGene00016046,ENSG00000182919,WBGene00016046,,Q3Y402,Q9H0W9
WBGene00016060,ENSG00000155229,WBGene00016060,,O76384,Q96T76
WBGene00016061,ENSG00000088826,WBGene00016061,,O76383,Q9NWM0
WBGene00016061,ENSG00000148832,WBGene00016061,,O76383,Q6QHF9
WBGene00016062,ENSG00000141378,WBGene00016062,,O76387,Q9Y3E5
WBGene00016073,ENSG00000136271,WBGene00016073,,O17157,Q9NY93
WBGene00016074,ENSG00000159147,WBGene00016074,,H2KYF1,Q9NYP3
WBGene00016074,ENSG00000249209,WBGene00016074,,H2KYF1,H7C0C1
WBGene00016092,ENSG00000100197,WBGene00016092,,Q27471,P10635
WBGene00016092,ENSG00000130649,WBGene00016092,,Q27471,P05181
WBGene00016092,ENSG00000134716,WBGene00016092,,Q27471,P51589
WBGene00016092,ENSG00000138109,WBGene00016092,,Q27471,P11712
WBGene00016092,ENSG00000155016,WBGene00016092,,Q27471,Q7Z449
WBGene00016092,ENSG00000197446,WBGene00016092,,Q27471,P24903
WBGene00016092,ENSG00000197838,WBGene00016092,,Q27471,Q16696
WBGene00016092,ENSG00000255974,WBGene00016092,,Q27471,P11509
WBGene00016092,ENSG00000275211,WBGene00016092,,Q27471,P10635
WBGene00016103,ENSG00000188641,WBGene00016103,,Q18164,Q12882
WBGene00016112,ENSG00000112304,WBGene00016112,,Q18187,Q9NPJ3
WBGene00016113,ENSG00000143486,WBGene00016113,,Q18186,P41214
WBGene00016117,ENSG00000048707,WBGene00016117,,Q18183,Q5THJ4
WBGene00016123,ENSG00000112304,WBGene00016123,,Q8IG45,Q9NPJ3
WBGene00016124,ENSG00000132912,WBGene00016124,,Q18194,Q9UJW0
WBGene00016128,ENSG00000109911,WBGene00016128,,Q18195,Q96EB1
WBGene00016134,ENSG00000112812,WBGene00016134,,Q18198,Q9NQE7
WBGene00016139,ENSG00000144580,WBGene00016139,,Q18224,Q92600
WBGene00016140,ENSG00000047315,WBGene00016140,,Q10578,P30876
WBGene00016142,ENSG00000114686,WBGene00016142,,P49404,P09001
WBGene00016144,ENSG00000139428,WBGene00016144,,Q18218,Q96EY8
WBGene00016145,ENSG00000105793,WBGene00016145,,Q95QU5,A4D1E9
WBGene00016150,ENSG00000111911,WBGene00016150,,D3KFR7,Q9NQE9
WBGene00016151,ENSG00000198887,WBGene00016151,,Q18237,Q8IY18
WBGene00016156,ENSG00000166233,WBGene00016156,,O01963,Q9Y4X5
WBGene00016157,ENSG00000166233,WBGene00016157,,O01964,Q9Y4X5
WBGene00016158,ENSG00000166233,WBGene00016158,,O01965,Q9Y4X5
WBGene00016159,ENSG00000165282,WBGene00016159,,O01966,Q8TEQ8
WBGene00016162,ENSG00000060566,WBGene00016162,,Q4JFI0,Q68CJ9
WBGene00016162,ENSG00000143578,WBGene00016162,,Q4JFI0,Q8TEY5
WBGene00016162,ENSG00000157613,WBGene00016162,,Q4JFI0,Q96BA8
WBGene00016165,ENSG00000126870,WBGene00016165,,Q18263,Q8WVS4
WBGene00016166,ENSG00000071462,WBGene00016166,,Q18257,O43709
WBGene00016167,ENSG00000159210,WBGene00016167,,Q18258,Q96H20
WBGene00016170,ENSG00000075568,WBGene00016170,,Q18264,Q92545
WBGene00016171,ENSG00000126226,WBGene00016171,,Q95QU0,Q5JVF3
WBGene00016174,ENSG00000138111,WBGene00016174,,H2KZ27,Q14CX5
WBGene00016188,ENSG00000138190,WBGene00016188,,Q18286,Q8TAG9
WBGene00016188,ENSG00000144036,WBGene00016188,,Q18286,Q9Y2D4
WBGene00016192,ENSG00000099385,WBGene00016192,,Q09242,Q8WUZ0
WBGene00016192,ENSG00000106635,WBGene00016192,,Q09242,Q9BQE9
WBGene00016192,ENSG00000110987,WBGene00016192,,Q09242,Q4VC05
WBGene00016192,ENSG00000282873,WBGene00016192,,Q09242,Q4VC05
WBGene00016194,ENSG00000137628,WBGene00016194,,Q09475,Q8IY21
WBGene00016194,ENSG00000181381,WBGene00016194,,Q09475,Q5H9U9
WBGene00016196,ENSG00000176946,WBGene00016196,,Q09244,Q8WY91
WBGene00016197,ENSG00000089159,WBGene00016197,,Q09476,P49023
WBGene00016197,ENSG00000110031,WBGene00016197,,Q09476,O60711
WBGene00016197,ENSG00000140682,WBGene00016197,,Q09476,O43294
WBGene00016200,ENSG00000011332,WBGene00016200,,Q09477,Q92782
WBGene00016200,ENSG00000133884,WBGene00016200,,Q09477,Q92785
WBGene00016200,ENSG00000205683,WBGene00016200,,Q09477,Q92784
WBGene00016201,ENSG00000151790,WBGene00016201,,Q09474,P48775
WBGene00016201,ENSG00000262635,WBGene00016201,,Q09474,P48775
WBGene00016204,ENSG00000065621,WBGene00016204,,P34345,Q9H4Y5
WBGene00016204,ENSG00000148834,WBGene00016204,,P34345,P78417
WBGene00016207,ENSG00000054983,WBGene00016207,,Q95QT2,P54803
WBGene00016209,ENSG00000164898,WBGene00016209,,Q8MNU8,Q96HJ9
WBGene00016235,ENSG00000213699,WBGene00016235,,Q18315,Q8N357
WBGene00016238,ENSG00000115540,WBGene00016238,,P34349,Q9Y3A3
WBGene00016244,ENSG00000104660,WBGene00016244,,Q18319,O95214
WBGene00016244,ENSG00000213625,WBGene00016244,,Q18319,O15243
WBGene00016245,ENSG00000134597,WBGene00016245,,Q18318,Q9Y388
WBGene00016250,ENSG00000120694,WBGene00016250,,Q05036,Q92598
WBGene00016250,ENSG00000164070,WBGene00016250,,Q05036,O95757
WBGene00016250,ENSG00000170606,WBGene00016250,,Q05036,P34932
WBGene00016258,ENSG00000159720,WBGene00016258,,Q95YD5,P61421
WBGene00016260,ENSG00000102053,WBGene00016260,,Q95YE2,Q5HYM0
WBGene00016260,ENSG00000149289,WBGene00016260,,Q95YE2,Q9C0D7
WBGene00016260,ENSG00000163874,WBGene00016260,,Q95YE2,Q5D1E8
WBGene00016260,ENSG00000178199,WBGene00016260,,Q95YE2,A2A288
WBGene00016261,ENSG00000135537,WBGene00016261,,Q95YE1,Q8WV93
WBGene00016265,ENSG00000174417,WBGene00016265,,Q95YD7,P34981
WBGene00016266,ENSG00000067829,WBGene00016266,,Q95YD8,P51553
WBGene00016278,ENSG00000023318,WBGene00016278,,Q304D5,Q9BS26
WBGene00016283,ENSG00000008516,WBGene00016283,,G5EBU3,Q9NPA2
WBGene00016283,ENSG00000099953,WBGene00016283,,G5EBU3,P24347
WBGene00016283,ENSG00000118113,WBGene00016283,,G5EBU3,P22894
WBGene00016283,ENSG00000123342,WBGene00016283,,G5EBU3,Q99542
WBGene00016283,ENSG00000125966,WBGene00016283,,G5EBU3,Q9Y5R2
WBGene00016283,ENSG00000137674,WBGene00016283,,G5EBU3,O60882
WBGene00016283,ENSG00000137675,WBGene00016283,,G5EBU3,Q9H306
WBGene00016283,ENSG00000137745,WBGene00016283,,G5EBU3,P45452
WBGene00016283,ENSG00000149968,WBGene00016283,,G5EBU3,P08254
WBGene00016283,ENSG00000156103,WBGene00016283,,G5EBU3,P51512
WBGene00016283,ENSG00000157227,WBGene00016283,,G5EBU3,P50281
WBGene00016283,ENSG00000166670,WBGene00016283,,G5EBU3,P09238
WBGene00016283,ENSG00000196611,WBGene00016283,,G5EBU3,P03956
WBGene00016283,ENSG00000198598,WBGene00016283,,G5EBU3,Q9ULZ9
WBGene00016283,ENSG00000275365,WBGene00016283,,G5EBU3,P24347
WBGene00016292,ENSG00000162065,WBGene00016292,,H2KZ54,Q9ULP9
WBGene00016292,ENSG00000260272,WBGene00016292,,H2KZ54,H3BQ06
WBGene00016311,ENSG00000084710,WBGene00016311,,Q09263,Q9Y2G0
WBGene00016311,ENSG00000132294,WBGene00016311,,Q09263,Q14156
WBGene00016313,ENSG00000110066,WBGene00016313,,Q09265,Q4FZB7
WBGene00016313,ENSG00000133247,WBGene00016313,,Q09265,Q86Y97
WBGene00016314,ENSG00000085831,WBGene00016314,,Q09266,Q5SRH9
WBGene00016314,ENSG00000155158,WBGene00016314,,Q09266,Q5VTQ0
WBGene00016316,ENSG00000167693,WBGene00016316,,Q65ZJ7,Q6DKJ4
WBGene00016321,ENSG00000159713,WBGene00016321,,P91127,Q9BW30
WBGene00016321,ENSG00000171368,WBGene00016321,,P91127,O94811
WBGene00016321,ENSG00000179636,WBGene00016321,,P91127,P59282
WBGene00016323,ENSG00000163877,WBGene00016323,,P91125,Q8TAD8
WBGene00016325,ENSG00000093144,WBGene00016325,,P91130,Q9NTX5
WBGene00016326,ENSG00000024048,WBGene00016326,,P91133,Q8IWV8
WBGene00016326,ENSG00000159459,WBGene00016326,,P91133,Q8IWV7
WBGene00016328,ENSG00000112541,WBGene00016328,,P91119,Q9Y233
WBGene00016331,ENSG00000117859,WBGene00016331,,O01686,Q96SU4
WBGene00016333,ENSG00000166123,WBGene00016333,,O01685,Q8TD30
WBGene00016333,ENSG00000167701,WBGene00016333,,O01685,P24298
WBGene00016341,ENSG00000156239,WBGene00016341,,O16582,Q9Y5N5
WBGene00016344,ENSG00000165105,WBGene00016344,,Q22908,Q8IZ41
WBGene00016350,ENSG00000109016,WBGene00016350,,O61799,Q6IAN0
WBGene00016350,ENSG00000184544,WBGene00016350,,O61799,A6NNS2
WBGene00016352,ENSG00000145348,WBGene00016352,,Q18386,Q8TEA7
WBGene00016358,ENSG00000075415,WBGene00016358,,Q18390,Q00325
WBGene00016374,ENSG00000164091,WBGene00016374,,Q18403,Q6UXN9
WBGene00016376,ENSG00000070367,WBGene00016376,,Q18406,O00471
WBGene00016380,ENSG00000197217,WBGene00016380,,Q18411,Q9Y227
WBGene00016380,ENSG00000198018,WBGene00016380,,Q18411,Q9NQZ7
WBGene00016383,ENSG00000197114,WBGene00016383,,Q18418,Q8N5A5
WBGene00016384,ENSG00000101290,WBGene00016384,,P53439,O95674
WBGene00016384,ENSG00000163624,WBGene00016384,,P53439,Q92903
WBGene00016390,ENSG00000113312,WBGene00016390,,O44951,Q99614
WBGene00016391,ENSG00000196365,WBGene00016391,,O44952,P36776
WBGene00016392,ENSG00000073578,WBGene00016392,,O44954,P31040
WBGene00016393,ENSG00000186010,WBGene00016393,,O44955,Q9P0J0
WBGene00016395,ENSG00000114902,WBGene00016395,,O44953,Q9Y6A9
WBGene00016400,ENSG00000166676,WBGene00016400,,Q18449,A6NH52
WBGene00016400,ENSG00000171928,WBGene00016400,,Q18449,Q9NYZ1
WBGene00016400,ENSG00000175106,WBGene00016400,,Q18449,Q96ET8
WBGene00016405,ENSG00000092148,WBGene00016405,,Q18447,Q9ULT8
WBGene00016406,ENSG00000101928,WBGene00016406,,Q18438,Q9UJG1
WBGene00016406,ENSG00000106330,WBGene00016406,,Q18438,O75425
WBGene00016407,ENSG00000059145,WBGene00016407,,L8E6Y3,Q9H9P5
WBGene00016407,ENSG00000132478,WBGene00016407,,L8E6Y3,Q9C0B0
WBGene00016408,ENSG00000100462,WBGene00016408,,P46580,O14744
WBGene00016411,ENSG00000147679,WBGene00016411,,Q95QS4,Q9BRU9
WBGene00016415,ENSG00000116337,WBGene00016415,,H2KZ19,Q01433
WBGene00016418,ENSG00000171495,WBGene00016418,,K8ERU3,Q7Z745
WBGene00016418,ENSG00000179832,WBGene00016418,,K8ERU3,Q8NDA8
WBGene00016418,ENSG00000185038,WBGene00016418,,K8ERU3,F8VUA0
WBGene00016419,ENSG00000077498,WBGene00016419,,O01497,P14679
WBGene00016438,ENSG00000179152,WBGene00016438,,Q7JPI4,Q8N3R3
WBGene00016439,ENSG00000134153,WBGene00016439,,Q8WQG1,Q9NPA0
WBGene00016440,ENSG00000123159,WBGene00016440,,Q18488,O14908
WBGene00016440,ENSG00000137960,WBGene00016440,,Q18488,Q8TF65
WBGene00016440,ENSG00000179855,WBGene00016440,,Q18488,Q8TF64
WBGene00016442,ENSG00000101019,WBGene00016442,,Q18485,Q9NVA1
WBGene00016446,ENSG00000213593,WBGene00016446,,Q18484,Q9Y320
WBGene00016452,ENSG00000103121,WBGene00016452,,Q8MNU7,Q9NRP2
WBGene00016469,ENSG00000104853,WBGene00016469,,Q966P8,O96005
WBGene00016489,ENSG00000088247,WBGene00016489,,Q9BLA0,Q92945
WBGene00016489,ENSG00000107164,WBGene00016489,,Q9BLA0,Q96I24
WBGene00016489,ENSG00000162613,WBGene00016489,,Q9BLA0,Q96AE4
WBGene00016490,ENSG00000196821,WBGene00016490,,Q9BL99,Q9H6K1
WBGene00016492,ENSG00000139160,WBGene00016492,,O01503,Q8IXQ9
WBGene00016493,ENSG00000177600,WBGene00016493,,O01504,P05387
WBGene00016496,ENSG00000100664,WBGene00016496,,Q22918,P55010
WBGene00016497,ENSG00000101421,WBGene00016497,,Q22916,Q9H444
WBGene00016497,ENSG00000164695,WBGene00016497,,Q22916,Q96CF2
WBGene00016500,ENSG00000162959,WBGene00016500,,Q22915,Q9Y316
WBGene00016506,ENSG00000011198,WBGene00016506,,P91143,Q8WTS1
WBGene00016506,ENSG00000100439,WBGene00016506,,P91143,Q8TB40
WBGene00016507,ENSG00000011198,WBGene00016507,,H2KZ86,Q8WTS1
WBGene00016507,ENSG00000100439,WBGene00016507,,H2KZ86,Q8TB40
WBGene00016508,ENSG00000173145,WBGene00016508,,P91136,Q8WTT2
WBGene00016509,ENSG00000035687,WBGene00016509,,P91134,P30520
WBGene00016509,ENSG00000185100,WBGene00016509,,P91134,Q8N142
WBGene00016511,ENSG00000101473,WBGene00016511,,Q95Q68,O14734
WBGene00016524,ENSG00000059691,WBGene00016524,,Q9N5X5,O75879
WBGene00016539,ENSG00000100505,WBGene00016539,,Q9UAQ3,Q9C026
WBGene00016539,ENSG00000119283,WBGene00016539,,Q9UAQ3,Q6ZTA4
WBGene00016540,ENSG00000011114,WBGene00016540,,Q9UAQ7,Q9P203
WBGene00016540,ENSG00000277222,WBGene00016540,,Q9UAQ7,Q9P203
WBGene00016562,ENSG00000110925,WBGene00016562,,B3KLZ9,Q9H175
WBGene00016562,ENSG00000144655,WBGene00016562,,B3KLZ9,Q96S65
WBGene00016562,ENSG00000178662,WBGene00016562,,B3KLZ9,Q8WYN3
WBGene00016567,ENSG00000184277,WBGene00016567,,Q95QZ5,Q9BRN9
WBGene00016580,ENSG00000111110,WBGene00016580,,A3QMB1,Q9ULR3
WBGene00016580,ENSG00000155367,WBGene00016580,,A3QMB1,Q5JR12
WBGene00016582,ENSG00000156931,WBGene00016582,,A3QMB3,Q8N3P4
WBGene00016583,ENSG00000173540,WBGene00016583,,A3QMC8,Q9Y5P6
WBGene00016588,ENSG00000125454,WBGene00016588,,E1TU65,Q9HC21
WBGene00016589,ENSG00000111144,WBGene00016589,,G5EFT4,P09960
WBGene00016591,ENSG00000100483,WBGene00016591,,A7IQW5,Q9H867
WBGene00016592,ENSG00000107566,WBGene00016592,,A3QMC6,O75477
WBGene00016592,ENSG00000147475,WBGene00016592,,A3QMC6,O94905
WBGene00016600,ENSG00000163497,WBGene00016600,,I7KSB9,Q99581
WBGene00016601,ENSG00000100813,WBGene00016601,,P91156,Q9UKV3
WBGene00016602,ENSG00000172732,WBGene00016602,,P91153,Q96NY9
WBGene00016603,ENSG00000109685,WBGene00016603,,A4LBC2,O96028
WBGene00016603,ENSG00000147548,WBGene00016603,,A4LBC2,Q9BZ95
WBGene00016603,ENSG00000165671,WBGene00016603,,A4LBC2,Q96L73
WBGene00016603,ENSG00000181555,WBGene00016603,,A4LBC2,Q9BYW2
WBGene00016606,ENSG00000182473,WBGene00016606,,P91149,Q9UPT5
WBGene00016607,ENSG00000132603,WBGene00016607,,P91154,Q9Y221
WBGene00016608,ENSG00000164597,WBGene00016608,,P91151,Q9UP83
WBGene00016610,ENSG00000006831,WBGene00016610,,Q94177,Q86V24
WBGene00016610,ENSG00000159346,WBGene00016610,,Q94177,Q96A54
WBGene00016611,ENSG00000151746,WBGene00016611,,Q94174,Q96G01
WBGene00016611,ENSG00000185963,WBGene00016611,,Q94174,Q8TD16
WBGene00016614,ENSG00000171853,WBGene00016614,,Q5WRR4,Q8WVT3
WBGene00016616,ENSG00000105887,WBGene00016616,,Q18587,P58546
WBGene00016620,ENSG00000171307,WBGene00016620,,Q18585,Q969W1
WBGene00016621,ENSG00000176261,WBGene00016621,,Q9TZN1,Q8IWT0
WBGene00016622,ENSG00000179632,WBGene00016622,,Q9TZN2,Q9H063
WBGene00016623,ENSG00000110801,WBGene00016623,,G8JXY6,O00233
WBGene00016623,ENSG00000110801,WBGene00016623,,Q10920,O00233
WBGene00016624,ENSG00000104824,WBGene00016624,,Q95QR5,P14866
WBGene00016624,ENSG00000143889,WBGene00016624,,Q95QR5,Q8WVV9
WBGene00016624,ENSG00000282947,WBGene00016624,,Q95QR5,P14866
WBGene00016626,ENSG00000138172,WBGene00016626,,Q18593,Q9HA72
WBGene00016626,ENSG00000164451,WBGene00016626,,Q18593,Q5JW98
WBGene00016626,ENSG00000178033,WBGene00016626,,Q18593,Q8N5C1
WBGene00016626,ENSG00000188820,WBGene00016626,,Q18593,Q5R3K3
WBGene00016629,ENSG00000006625,WBGene00016629,,Q18596,O75223
WBGene00016631,ENSG00000099219,WBGene00016631,,Q18600,Q7Z2K6
WBGene00016632,ENSG00000168803,WBGene00016632,,Q8IG39,Q6DHV7
WBGene00016633,ENSG00000158234,WBGene00016633,,O01908,Q9NVQ4
WBGene00016642,ENSG00000177830,WBGene00016642,,Q18607,Q9BWS9
WBGene00016643,ENSG00000136631,WBGene00016643,,H2KYN0,Q9NRW7
WBGene00016644,ENSG00000143994,WBGene00016644,,Q18610,Q96SE0
WBGene00016644,ENSG00000158201,WBGene00016644,,Q18610,Q8WU67
WBGene00016650,ENSG00000127481,WBGene00016650,,O01808,Q5T4S7
WBGene00016652,ENSG00000125166,WBGene00016652,,O01804,P00505
WBGene00016653,ENSG00000138385,WBGene00016653,,O01806,P05455
WBGene00016654,ENSG00000120526,WBGene00016654,,A6PVA1,Q96RS6
WBGene00016655,ENSG00000155368,WBGene00016655,,O01805,P07108
WBGene00016655,ENSG00000176244,WBGene00016655,,O01805,Q8N6N7
WBGene00016664,ENSG00000184207,WBGene00016664,,Q18645,A6NDG6
WBGene00016664,ENSG00000241360,WBGene00016664,,Q18645,Q96GD0
WBGene00016674,ENSG00000105865,WBGene00016674,,Q09504,O95620
WBGene00016678,ENSG00000213977,WBGene00016678,,Q09506,O14907
WBGene00016686,ENSG00000073067,WBGene00016686,,O44704,Q8TAV3
WBGene00016686,ENSG00000073067,WBGene00016686,,O44704,Q8TAV3
WBGene00016686,ENSG00000100197,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000100197,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000100197,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000100197,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000108242,WBGene00016686,,O44704,P33260
WBGene00016686,ENSG00000108242,WBGene00016686,,O44704,P33260
WBGene00016686,ENSG00000130649,WBGene00016686,,O44704,P05181
WBGene00016686,ENSG00000130649,WBGene00016686,,O44704,P05181
WBGene00016686,ENSG00000130649,WBGene00016686,,O44704,P05181
WBGene00016686,ENSG00000130649,WBGene00016686,,O44704,P05181
WBGene00016686,ENSG00000134716,WBGene00016686,,O44704,P51589
WBGene00016686,ENSG00000134716,WBGene00016686,,O44704,P51589
WBGene00016686,ENSG00000134716,WBGene00016686,,O44704,P51589
WBGene00016686,ENSG00000134716,WBGene00016686,,O44704,P51589
WBGene00016686,ENSG00000138109,WBGene00016686,,O44704,P11712
WBGene00016686,ENSG00000138109,WBGene00016686,,O44704,P11712
WBGene00016686,ENSG00000138109,WBGene00016686,,O44704,P11712
WBGene00016686,ENSG00000138109,WBGene00016686,,O44704,P11712
WBGene00016686,ENSG00000138115,WBGene00016686,,O44704,P10632
WBGene00016686,ENSG00000138115,WBGene00016686,,O44704,P10632
WBGene00016686,ENSG00000155016,WBGene00016686,,O44704,Q7Z449
WBGene00016686,ENSG00000155016,WBGene00016686,,O44704,Q7Z449
WBGene00016686,ENSG00000155016,WBGene00016686,,O44704,Q7Z449
WBGene00016686,ENSG00000155016,WBGene00016686,,O44704,Q7Z449
WBGene00016686,ENSG00000165841,WBGene00016686,,O44704,P33261
WBGene00016686,ENSG00000165841,WBGene00016686,,O44704,P33261
WBGene00016686,ENSG00000167600,WBGene00016686,,O44704,Q96SQ9
WBGene00016686,ENSG00000167600,WBGene00016686,,O44704,Q96SQ9
WBGene00016686,ENSG00000186104,WBGene00016686,,O44704,Q6VVX0
WBGene00016686,ENSG00000186104,WBGene00016686,,O44704,Q6VVX0
WBGene00016686,ENSG00000197408,WBGene00016686,,O44704,P20813
WBGene00016686,ENSG00000197408,WBGene00016686,,O44704,P20813
WBGene00016686,ENSG00000197446,WBGene00016686,,O44704,P24903
WBGene00016686,ENSG00000197446,WBGene00016686,,O44704,P24903
WBGene00016686,ENSG00000197446,WBGene00016686,,O44704,P24903
WBGene00016686,ENSG00000197446,WBGene00016686,,O44704,P24903
WBGene00016686,ENSG00000197838,WBGene00016686,,O44704,Q16696
WBGene00016686,ENSG00000197838,WBGene00016686,,O44704,Q16696
WBGene00016686,ENSG00000197838,WBGene00016686,,O44704,Q16696
WBGene00016686,ENSG00000197838,WBGene00016686,,O44704,Q16696
WBGene00016686,ENSG00000198077,WBGene00016686,,O44704,P20853
WBGene00016686,ENSG00000198077,WBGene00016686,,O44704,P20853
WBGene00016686,ENSG00000255974,WBGene00016686,,O44704,P11509
WBGene00016686,ENSG00000255974,WBGene00016686,,O44704,P11509
WBGene00016686,ENSG00000255974,WBGene00016686,,O44704,P11509
WBGene00016686,ENSG00000255974,WBGene00016686,,O44704,P11509
WBGene00016686,ENSG00000275211,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000275211,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000275211,WBGene00016686,,O44704,P10635
WBGene00016686,ENSG00000275211,WBGene00016686,,O44704,P10635
WBGene00016697,ENSG00000100197,WBGene00016697,,O44706,P10635
WBGene00016697,ENSG00000100197,WBGene00016697,,O44706,P10635
WBGene00016697,ENSG00000130649,WBGene00016697,,O44706,P05181
WBGene00016697,ENSG00000130649,WBGene00016697,,O44706,P05181
WBGene00016697,ENSG00000134716,WBGene00016697,,O44706,P51589
WBGene00016697,ENSG00000134716,WBGene00016697,,O44706,P51589
WBGene00016697,ENSG00000138109,WBGene00016697,,O44706,P11712
WBGene00016697,ENSG00000138109,WBGene00016697,,O44706,P11712
WBGene00016697,ENSG00000155016,WBGene00016697,,O44706,Q7Z449
WBGene00016697,ENSG00000155016,WBGene00016697,,O44706,Q7Z449
WBGene00016697,ENSG00000197446,WBGene00016697,,O44706,P24903
WBGene00016697,ENSG00000197446,WBGene00016697,,O44706,P24903
WBGene00016697,ENSG00000197838,WBGene00016697,,O44706,Q16696
WBGene00016697,ENSG00000197838,WBGene00016697,,O44706,Q16696
WBGene00016697,ENSG00000255974,WBGene00016697,,O44706,P11509
WBGene00016697,ENSG00000255974,WBGene00016697,,O44706,P11509
WBGene00016697,ENSG00000275211,WBGene00016697,,O44706,P10635
WBGene00016697,ENSG00000275211,WBGene00016697,,O44706,P10635
WBGene00016704,ENSG00000079435,WBGene00016704,,Q966P1,Q05469
WBGene00016716,ENSG00000068366,WBGene00016716,,Q18660,O60488
WBGene00016716,ENSG00000123983,WBGene00016716,,Q18660,O95573
WBGene00016726,ENSG00000064999,WBGene00016726,,Q18663,Q92625
WBGene00016726,ENSG00000167971,WBGene00016726,,Q18663,Q8WXD9
WBGene00016726,ENSG00000177303,WBGene00016726,,Q18663,Q8WXE0
WBGene00016726,ENSG00000185046,WBGene00016726,,Q18663,Q7Z6G8
WBGene00016729,ENSG00000136950,WBGene00016729,,P91167,Q9BPX5
WBGene00016729,ENSG00000162704,WBGene00016729,,P91167,O15511
WBGene00016735,ENSG00000134775,WBGene00016735,,G5EFZ9,Q2V2M9
WBGene00016735,ENSG00000135723,WBGene00016735,,G5EFZ9,Q9Y613
