CE_WB_CURRENT,HS_ENSG,Databases,Score,COMMON_NAME,LOCUS_ID,AHRINGER_LOC,INTERPRO_DOM,SMART,GO,HGNC
WBGene00000103,ENSG00000142208,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,7,akt-2,F28H6.1,X-8A04,"INTERPRO:IPR000719 ""Protein kinase domain""|INTERPRO:IPR001849 ""Pleckstrin homology domain""|INTERPRO:IPR011009 ""Protein kinase-like domain""|INTERPRO:IPR011993 ""PH domain-like""",SM00133|SM00220|SM00233,"14-3-3 protein binding|activation-induced cell death of T cells|aging|anoikis|apoptotic mitochondrial changes|apoptotic process|ATP binding|carbohydrate metabolic process|carbohydrate transport|cell differentiation|cell projection organization|cell proliferation|cell-cell junction|cellular protein modification process|cellular response to cadmium ion|cellular response to decreased oxygen levels|cellular response to DNA damage stimulus|cellular response to epidermal growth factor stimulus|cellular response to granulocyte macrophage colony-stimulating factor stimulus|cellular response to growth factor stimulus|cellular response to hypoxia|cellular response to insulin stimulus|cellular response to mechanical stimulus|cellular response to nerve growth factor stimulus|cellular response to organic cyclic compound|cellular response to peptide|cellular response to prostaglandin E stimulus|cellular response to reactive oxygen species|cellular response to vascular endothelial growth factor stimulus|chemical synaptic transmission, postsynaptic|ciliary basal body|cytoplasm|cytosol|endocrine pancreas development|enzyme binding|establishment of protein localization to mitochondrion|execution phase of apoptosis|G-protein coupled receptor signaling pathway|G1/S transition of mitotic cell cycle|germ cell development|glucose homeostasis|glucose metabolic process|glucose transport|glycogen biosynthetic process|glycogen cell differentiation involved in embryonic placenta development|glycogen metabolic process|GTPase activating protein binding|hyaluronan metabolic process|I-kappaB kinase/NF-kappaB signaling|identical protein binding|inflammatory response|insulin receptor signaling pathway|insulin-like growth factor receptor signaling pathway|interleukin-18-mediated signaling pathway|intracellular signal transduction|kinase activity|labyrinthine layer blood vessel development|lipopolysaccharide-mediated signaling pathway|maintenance of protein location in mitochondrion|mammary gland epithelial cell differentiation|maternal placenta development|membrane|membrane organization|microtubule cytoskeleton|mitochondrion|multicellular organism development|negative regulation of apoptotic process|negative regulation of autophagy|negative regulation of cell size|negative regulation of cysteine-type endopeptidase activity involved in apoptotic process|negative regulation of endopeptidase activity|negative regulation of extrinsic apoptotic signaling pathway in absence of ligand|negative regulation of fatty acid beta-oxidation|negative regulation of gene expression|negative regulation of JNK cascade|negative regulation of macroautophagy|negative regulation of neuron death|negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway|negative regulation of plasma membrane long-chain fatty acid transport|negative regulation of protein kinase activity|negative regulation of protein kinase activity by protein phosphorylation|negative regulation of proteolysis|negative regulation of release of cytochrome c from mitochondria|nervous system development|NIK/NF-kappaB signaling|nitric oxide biosynthetic process|nitric-oxide synthase regulator activity|nucleoplasm|nucleotide binding|nucleus|osteoblast differentiation|peptidyl-serine phosphorylation|peptidyl-threonine phosphorylation|peripheral nervous system myelin maintenance|phosphatidylinositol 3-kinase signaling|phosphatidylinositol-3,4,5-trisphosphate binding|phosphatidylinositol-3,4-bisphosphate binding|phosphatidylinositol-mediated signaling|phosphorylation|plasma membrane|platelet activation|positive regulation of apoptotic process|positive regulation of blood vessel endothelial cell migration|positive regulation of cell growth|positive regulation of cellular protein metabolic process|positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle|positive regulation of endodeoxyribonuclease activity|positive regulation of endothelial cell proliferation|positive regulation of epidermal growth factor receptor signaling pathway|positive regulation of establishment of protein localization to plasma membrane|positive regulation of fat cell differentiation|positive regulation of fibroblast migration|positive regulation of glucose import|positive regulation of glucose metabolic process|positive regulation of glycogen biosynthetic process|positive regulation of I-kappaB phosphorylation|positive regulation of lipid biosynthetic process|positive regulation of nitric oxide biosynthetic process|positive regulation of nitric-oxide synthase activity|positive regulation of organ growth|positive regulation of peptidyl-serine phosphorylation|positive regulation of proteasomal ubiquitin-dependent protein catabolic process|positive regulation of protein localization to nucleus|positive regulation of protein phosphorylation|positive regulation of sequence-specific DNA binding transcription factor activity|positive regulation of smooth muscle cell proliferation|positive regulation of sodium ion transport|positive regulation of transcription from RNA polymerase II promoter|positive regulation of transcription, DNA-templated|positive regulation of vasoconstriction|postsynapse|protein autophosphorylation|protein binding|protein catabolic process|protein complex|protein import into nucleus, translocation|protein kinase activity|protein kinase B signaling|protein kinase binding|protein kinase C binding|protein phosphatase 2A binding|protein phosphorylation|protein serine/threonine kinase activity|protein serine/threonine/tyrosine kinase activity|protein ubiquitination|regulation of cell cycle checkpoint|regulation of cell migration|regulation of glycogen biosynthetic process|regulation of mRNA stability|regulation of myelination|regulation of neuron projection development|regulation of nitric-oxide synthase activity|regulation of phosphatidylinositol 3-kinase signaling|regulation of protein localization|regulation of signal transduction by p53 class mediator|regulation of translation|response to fluid shear stress|response to food|response to growth hormone|response to heat|response to hormone|response to insulin-like growth factor stimulus|response to organic substance|response to oxidative stress|response to UV-A|signal transduction|spinal cord development|spindle|striated muscle cell differentiation|T cell costimulation|TOR signaling|transferase activity|translation|transport|vesicle",AKT1
WBGene00000103,ENSG00000175634,ORTHOMCL,1,akt-2,F28H6.1,X-8A04,"INTERPRO:IPR000719 ""Protein kinase domain""|INTERPRO:IPR000961 ""AGC-kinase, C-terminal""|INTERPRO:IPR001849 ""Pleckstrin homology domain""|INTERPRO:IPR011009 ""Protein kinase-like domain""|INTERPRO:IPR011993 ""PH domain-like""|INTERPRO:IPR017892 ""Protein kinase, C-terminal""",SM00133|SM00220,ATP binding|cytoplasm|intracellular signal transduction|kinase activity|nucleoplasm|nucleotide binding|nucleus|peptide binding|phosphorylation|positive regulation of translational initiation|protein kinase activity|protein kinase B signaling|protein phosphorylation|protein serine/threonine kinase activity|ribosomal protein S6 kinase activity|signal transduction|transferase activity|translation,RPS6KB2
WBGene00000103,ENSG00000175634,ORTHOMCL,1,akt-2,F28H6.1,X-8A04,"INTERPRO:IPR000719 ""Protein kinase domain""|INTERPRO:IPR001849 ""Pleckstrin homology domain""|INTERPRO:IPR011009 ""Protein kinase-like domain""|INTERPRO:IPR011993 ""PH domain-like""",SM00133|SM00220,ATP binding|cytoplasm|intracellular signal transduction|kinase activity|nucleoplasm|nucleotide binding|nucleus|peptide binding|phosphorylation|positive regulation of translational initiation|protein kinase activity|protein kinase B signaling|protein phosphorylation|protein serine/threonine kinase activity|ribosomal protein S6 kinase activity|signal transduction|transferase activity|translation,RPS6KB2
WBGene00000105,ENSG00000092847,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"core promoter binding|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|nuclear-transcribed mRNA catabolic process|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|positive regulation of transcription from RNA polymerase II promoter|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA polymerase II core binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA secondary structure unwinding|single-stranded RNA binding|transcription regulatory region DNA binding|transcription, DNA-templated|Wnt signaling pathway, calcium modulating pathway",AGO1
WBGene00000105,ENSG00000092847,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"core promoter binding|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|nuclear-transcribed mRNA catabolic process|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|positive regulation of transcription from RNA polymerase II promoter|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA polymerase II core binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA secondary structure unwinding|single-stranded RNA binding|transcription regulatory region DNA binding|transcription, DNA-templated|Wnt signaling pathway, calcium modulating pathway",AGO1
WBGene00000105,ENSG00000123908,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,8,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cell junction|core promoter binding|cytoplasm|cytosol|dendrite|double-stranded RNA binding|endonuclease activity|endoribonuclease activity|endoribonuclease activity, cleaving miRNA-paired mRNA|endoribonuclease activity, cleaving siRNA-paired mRNA|gene silencing by RNA|hydrolase activity|intracellular ribonucleoprotein complex|membrane|metal ion binding|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA binding|mRNA cap binding|mRNA cap binding complex|mRNA cleavage involved in gene silencing by miRNA|mRNA cleavage involved in gene silencing by siRNA|negative regulation of translational initiation|nuclease activity|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of miRNA mediated inhibition of translation|positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|positive regulation of nuclear-transcribed mRNA poly(A) tail shortening|positive regulation of transcription from RNA polymerase II promoter|post-embryonic development|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|production of siRNA involved in RNA interference|protein binding|protein C-terminus binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA 7-methylguanosine cap binding|RNA binding|RNA phosphodiester bond hydrolysis, endonucleolytic|RNA polymerase II core binding|RNA secondary structure unwinding|single-stranded RNA binding|siRNA binding|siRNA loading onto RISC involved in RNA interference|transcription, DNA-templated|translation|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO2
WBGene00000105,ENSG00000123908,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,8,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cell junction|core promoter binding|cytoplasm|cytosol|dendrite|double-stranded RNA binding|endonuclease activity|endoribonuclease activity|endoribonuclease activity, cleaving miRNA-paired mRNA|endoribonuclease activity, cleaving siRNA-paired mRNA|gene silencing by RNA|hydrolase activity|intracellular ribonucleoprotein complex|membrane|metal ion binding|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA binding|mRNA cap binding|mRNA cap binding complex|mRNA cleavage involved in gene silencing by miRNA|mRNA cleavage involved in gene silencing by siRNA|negative regulation of translational initiation|nuclease activity|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of miRNA mediated inhibition of translation|positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|positive regulation of nuclear-transcribed mRNA poly(A) tail shortening|positive regulation of transcription from RNA polymerase II promoter|post-embryonic development|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|production of siRNA involved in RNA interference|protein binding|protein C-terminus binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA 7-methylguanosine cap binding|RNA binding|RNA phosphodiester bond hydrolysis, endonucleolytic|RNA polymerase II core binding|RNA secondary structure unwinding|single-stranded RNA binding|siRNA binding|siRNA loading onto RISC involved in RNA interference|transcription, DNA-templated|translation|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO2
WBGene00000105,ENSG00000126070,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"condensed nuclear chromosome|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|mRNA catabolic process|nucleic acid binding|nucleoplasm|P-body|phosphatidylinositol-mediated signaling|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of stem cell proliferation|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO3
WBGene00000105,ENSG00000126070,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"condensed nuclear chromosome|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|mRNA catabolic process|nucleic acid binding|nucleoplasm|P-body|phosphatidylinositol-mediated signaling|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of stem cell proliferation|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO3
WBGene00000105,ENSG00000134698,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|male gonad development|male meiotic nuclear division|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA catabolic process|negative regulation of apoptotic process|nuclear body|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of cell morphogenesis|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|synaptonemal complex assembly|Wnt signaling pathway, calcium modulating pathway",AGO4
WBGene00000105,ENSG00000134698,COMPARA|COMPARA89|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,6,alg-1,F48F7.1,X-6D15,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|male gonad development|male meiotic nuclear division|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA catabolic process|negative regulation of apoptotic process|nuclear body|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of cell morphogenesis|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|synaptonemal complex assembly|Wnt signaling pathway, calcium modulating pathway",AGO4
WBGene00000106,ENSG00000092847,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"core promoter binding|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|nuclear-transcribed mRNA catabolic process|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|positive regulation of transcription from RNA polymerase II promoter|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA polymerase II core binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA secondary structure unwinding|single-stranded RNA binding|transcription regulatory region DNA binding|transcription, DNA-templated|Wnt signaling pathway, calcium modulating pathway",AGO1
WBGene00000106,ENSG00000092847,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"core promoter binding|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|nuclear-transcribed mRNA catabolic process|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|positive regulation of transcription from RNA polymerase II promoter|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA polymerase II core binding|RNA polymerase II core promoter proximal region sequence-specific DNA binding|RNA secondary structure unwinding|single-stranded RNA binding|transcription regulatory region DNA binding|transcription, DNA-templated|Wnt signaling pathway, calcium modulating pathway",AGO1
WBGene00000106,ENSG00000123908,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,7,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cell junction|core promoter binding|cytoplasm|cytosol|dendrite|double-stranded RNA binding|endonuclease activity|endoribonuclease activity|endoribonuclease activity, cleaving miRNA-paired mRNA|endoribonuclease activity, cleaving siRNA-paired mRNA|gene silencing by RNA|hydrolase activity|intracellular ribonucleoprotein complex|membrane|metal ion binding|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA binding|mRNA cap binding|mRNA cap binding complex|mRNA cleavage involved in gene silencing by miRNA|mRNA cleavage involved in gene silencing by siRNA|negative regulation of translational initiation|nuclease activity|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of miRNA mediated inhibition of translation|positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|positive regulation of nuclear-transcribed mRNA poly(A) tail shortening|positive regulation of transcription from RNA polymerase II promoter|post-embryonic development|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|production of siRNA involved in RNA interference|protein binding|protein C-terminus binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA 7-methylguanosine cap binding|RNA binding|RNA phosphodiester bond hydrolysis, endonucleolytic|RNA polymerase II core binding|RNA secondary structure unwinding|single-stranded RNA binding|siRNA binding|siRNA loading onto RISC involved in RNA interference|transcription, DNA-templated|translation|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO2
WBGene00000106,ENSG00000123908,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,7,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cell junction|core promoter binding|cytoplasm|cytosol|dendrite|double-stranded RNA binding|endonuclease activity|endoribonuclease activity|endoribonuclease activity, cleaving miRNA-paired mRNA|endoribonuclease activity, cleaving siRNA-paired mRNA|gene silencing by RNA|hydrolase activity|intracellular ribonucleoprotein complex|membrane|metal ion binding|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA binding|mRNA cap binding|mRNA cap binding complex|mRNA cleavage involved in gene silencing by miRNA|mRNA cleavage involved in gene silencing by siRNA|negative regulation of translational initiation|nuclease activity|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|polysome|positive regulation of gene expression|positive regulation of miRNA mediated inhibition of translation|positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|positive regulation of nuclear-transcribed mRNA poly(A) tail shortening|positive regulation of transcription from RNA polymerase II promoter|post-embryonic development|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|production of siRNA involved in RNA interference|protein binding|protein C-terminus binding|regulation of gene silencing by miRNA|regulation of transcription, DNA-templated|regulation of translation|RISC complex|RISC-loading complex|RNA 7-methylguanosine cap binding|RNA binding|RNA phosphodiester bond hydrolysis, endonucleolytic|RNA polymerase II core binding|RNA secondary structure unwinding|single-stranded RNA binding|siRNA binding|siRNA loading onto RISC involved in RNA interference|transcription, DNA-templated|translation|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO2
